policy,comparison,subset,locality,rows,model_error,reference_error,gain_percent,model_p95,model_p99,reference_p95
producer_matched,ADE_vs_floor4,all,eu-locality-008,157961,17.859729094302775,17.948249586430066,0.4931984687477131,63.488765427746614,130.87316995093084,63.5172442611861
producer_matched,ADE_vs_floor4,all,eu-locality-020,1225,6.423156974292019,6.495149410707093,1.1084030845602388,20.649557710350873,42.958840384020256,20.950455289077674
producer_matched,ADE_vs_floor4,all,eu-locality-048,8058,26.449984827691647,26.485443937116433,0.13388149924530302,89.00817622911303,159.82797524248085,89.00817622911303
producer_matched,ADE_vs_floor4,all,eu-locality-067,6903,28.764850004547164,28.816192370168675,0.1781719283449168,92.86633976615431,168.56927310186109,92.86633976615431
producer_matched,ADE_vs_floor4,easy,eu-locality-008,52276,2.095981739037808,2.2157222754608137,5.404131093013575,4.163502202858281,4.617194232922519,4.237231589231824
producer_matched,ADE_vs_floor4,easy,eu-locality-020,695,1.6006320931998819,1.6624268300034548,3.7171402487196747,4.161413749894796,4.638669667326358,4.258957491577554
producer_matched,ADE_vs_floor4,easy,eu-locality-048,2050,2.100109374277807,2.1867981700379477,3.9641882340991863,4.244890782460505,4.7112000952150055,4.292759069005489
producer_matched,ADE_vs_floor4,easy,eu-locality-067,1508,2.005186853957627,2.06501792424322,2.897363242380546,4.299194741445005,4.6147273511262545,4.323981111443166
producer_matched,ADE_vs_floor4,hard,eu-locality-008,36762,52.262879714104336,52.28001302753411,0.03277220573902895,124.01887666870275,214.4804267667694,124.01887666870275
producer_matched,ADE_vs_floor4,hard,eu-locality-020,47,37.52466046844459,37.552276826581874,0.07354110182139495,59.47714101421315,69.16719818649797,59.47714101421315
producer_matched,ADE_vs_floor4,hard,eu-locality-048,2992,57.17029255239217,57.17184286866406,0.0027116779766078736,126.65472908032768,211.57685641932093,126.65472908032768
producer_matched,ADE_vs_floor4,hard,eu-locality-067,2806,57.722709874051546,57.774306633169495,0.08930744845724314,132.24005022202874,207.56503644827586,132.24005022202874
producer_matched,ADE_vs_floor4,complete,eu-locality-008,97352,16.160342477897856,16.272190973195766,0.6873597752272587,58.63312553625294,120.020427400889,58.64837257917299
producer_matched,ADE_vs_floor4,complete,eu-locality-020,364,6.740139673150173,6.90337046730508,2.3645086835188844,22.67431095406674,49.70629992513765,22.682718227503177
producer_matched,ADE_vs_floor4,complete,eu-locality-048,4716,26.388963836344978,26.440024306159245,0.1931180895411333,91.38499461110202,160.10374073110597,91.38499461110202
