policy,comparison,subset,locality,rows,model_error,reference_error,gain_percent,model_p95,model_p99,reference_p95
producer_matched,ADE_vs_floor4,all,eu-locality-008,157961,16.81200284218371,17.308923550233967,2.870893193375623,59.900014684309056,125.19275911613124,60.86234541788446
producer_matched,ADE_vs_floor4,all,eu-locality-020,1225,6.4182918353309475,6.452914131556573,0.5365373770636728,20.63072736269522,43.869303621205965,20.63072736269522
producer_matched,ADE_vs_floor4,all,eu-locality-048,8058,24.399675916648196,25.022671017686733,2.489722622329915,83.5276165929361,146.80141563083544,84.94302472678147
producer_matched,ADE_vs_floor4,all,eu-locality-067,6903,26.40376544831804,27.353300464013664,3.471372739625489,87.50852732716584,154.3576649537927,89.6517956862803
producer_matched,ADE_vs_floor4,easy,eu-locality-008,52276,2.055335622416361,2.244990651997333,8.447920681194777,4.053997885122531,4.770490006349899,4.270992811384679
producer_matched,ADE_vs_floor4,easy,eu-locality-020,695,1.6660341619747263,1.7143240417624583,2.816846676086182,4.367811127405618,5.759793055831007,4.367811127405618
producer_matched,ADE_vs_floor4,easy,eu-locality-048,2050,2.060410956643593,2.1924226444513164,6.0212700385039675,4.261366946837417,5.275110084645257,4.297262272688111
producer_matched,ADE_vs_floor4,easy,eu-locality-067,1508,2.0037322603813763,2.0712203169289483,3.2583716949840635,4.324787808246665,5.333437493434719,4.337334773667172
producer_matched,ADE_vs_floor4,hard,eu-locality-008,36762,48.44213079851497,49.740569133105836,2.610421145596964,118.03567582748371,202.45880071636088,120.0519449995295
producer_matched,ADE_vs_floor4,hard,eu-locality-020,47,37.00522763662024,36.92354931828993,-0.22120928198485768,60.52355224102176,69.16719818649797,60.52355224102176
producer_matched,ADE_vs_floor4,hard,eu-locality-048,2992,52.16483984815995,53.70643584280493,2.87041202875038,119.7538012360655,199.86620226931402,122.40902882819118
producer_matched,ADE_vs_floor4,hard,eu-locality-067,2806,52.34697271167465,54.673409834029755,4.2551527870995915,125.68661678397801,194.57498827681877,126.52131502707327
producer_matched,ADE_vs_floor4,complete,eu-locality-008,97352,15.0380025605817,15.60642989695907,3.6422637344376008,54.9930848936101,114.02985141768463,55.91907196958185
producer_matched,ADE_vs_floor4,complete,eu-locality-020,364,6.836807776660316,6.889775605754346,0.7687888855159808,22.846818981249303,49.70629992513765,22.682718227503177
producer_matched,ADE_vs_floor4,complete,eu-locality-048,4716,24.02569815850289,24.679846128525202,2.6505350423001284,86.2396711151234,144.74376914364586,87.82157491205477
producer_matched,ADE_vs_floor4,complete,eu-locality-067,3417,26.666742350875822,28.018354375481795,4.824023590010473,85.5368216773817,151.19255083070198,87.55740326540852
producer_matched,ADE_vs_old_stop4,all,eu-locality-008,157961,16.81200284218371,17.070667912519646,1.515260396731355,59.900014684309056,125.19275911613124,60.65609227542981
producer_matched,ADE_vs_old_stop4,all,eu-locality-020,1225,6.4182918353309475,6.396921529488033,-0.33407172097397186,20.63072736269522,43.869303621205965,20.63072736269522
producer_matched,ADE_vs_old_stop4,all,eu-locality-048,8058,24.399675916648196,24.795131175224427,1.5948907702144965,83.5276165929361,146.80141563083544,84.7964717524729
producer_matched,ADE_vs_old_stop4,all,eu-locality-067,6903,26.40376544831804,27.126884761029682,2.665692426837274,87.50852732716584,154.3576649537927,88.92690474713947
producer_matched,ADE_vs_old_stop4,easy,eu-locality-008,52276,2.055335622416361,2.086803742338027,1.5079578056731546,4.053997885122531,4.770490006349899,4.142488613283618
producer_matched,ADE_vs_old_stop4,easy,eu-locality-020,695,1.6660341619747263,1.679173509905268,0.7824889955108327,4.367811127405618,5.759793055831007,4.367811127405618
producer_matched,ADE_vs_old_stop4,easy,eu-locality-048,2050,2.060410956643593,2.0545617042084183,-0.2846958756796303,4.261366946837417,5.275110084645257,4.216290762753686
producer_matched,ADE_vs_old_stop4,easy,eu-locality-067,1508,2.0037322603813763,2.003789294079791,0.002846292201641454,4.324787808246665,5.333437493434719,4.2933837486104
producer_matched,ADE_vs_old_stop4,hard,eu-locality-008,36762,48.44213079851497,49.418075022333326,1.9748730062377096,118.03567582748371,202.45880071636088,119.58409482947656
producer_matched,ADE_vs_old_stop4,hard,eu-locality-020,47,37.00522763662024,36.92354931828993,-0.22120928198485768,60.52355224102176,69.16719818649797,60.52355224102176
producer_matched,ADE_vs_old_stop4,hard,eu-locality-048,2992,52.16483984815995,53.386074771367774,2.2875533150506167,119.7538012360655,199.86620226931402,122.35551401388845
producer_matched,ADE_vs_old_stop4,hard,eu-locality-067,2806,52.34697271167465,54.23894517742748,3.488217662721449,125.68661678397801,194.57498827681877,126.83526510006658
producer_matched,ADE_vs_old_stop4,complete,eu-locality-008,97352,15.0380025605817,15.325964213570337,1.878913776489588,54.9930848936101,114.02985141768463,55.6670909287375
producer_matched,ADE_vs_old_stop4,complete,eu-locality-020,364,6.836807776660316,6.783698603366884,-0.7828940582217614,22.846818981249303,49.70629992513765,22.682718227503177
producer_matched,ADE_vs_old_stop4,complete,eu-locality-048,4716,24.02569815850289,24.369513872985955,1.4108435493421556,86.2396711151234,144.74376914364586,87.74101807758365
producer_matched,ADE_vs_old_stop4,complete,eu-locality-067,3417,26.666742350875822,27.67312039269704,3.636662680392211,85.5368216773817,151.19255083070198,87.55740326540852
producer_matched,FDE_vs_floor4,endpoint,eu-locality-008,121088,32.27998371452228,33.65816757358604,4.0946491102068165,127.04426642390172,263.1770034735375,128.80932828534227
producer_matched,FDE_vs_floor4,endpoint,eu-locality-020,622,14.420659448144127,14.521283375031967,0.6929410045179218,54.18434016797015,102.34943144507893,52.375808020598235
producer_matched,FDE_vs_floor4,endpoint,eu-locality-048,5582,52.08668604144669,53.656405139197204,2.9255017992321664,197.22969773533788,329.6279895329149,199.98144871686628
producer_matched,FDE_vs_floor4,endpoint,eu-locality-067,4600,55.522100453699856,58.487679049269545,5.070433027563825,191.06950524622448,346.22936766784903,196.14343440886432
producer_matched,ADE_vs_CV,easy,eu-locality-008,52276,2.055335622416361,2.3343046202023725,11.95083946506631,4.053997885122531,4.770490006349899,4.477191635123733
producer_matched,ADE_vs_CV,easy,eu-locality-020,695,1.6660341619747263,1.6834998531827923,1.0374631856988725,4.367811127405618,5.759793055831007,4.294862621440125
producer_matched,ADE_vs_CV,easy,eu-locality-048,2050,2.060410956643593,2.2919612794697164,10.10271529891188,4.261366946837417,5.275110084645257,4.484449431559784
producer_matched,ADE_vs_CV,easy,eu-locality-067,1508,2.0037322603813763,2.126958008841005,5.79352050898152,4.324787808246665,5.333437493434719,4.431771346846858
oof_control,ADE_vs_floor4,all,eu-locality-008,157961,16.997257495646622,17.308923550233967,1.8006091117268364,60.15142611412582,125.28552324112637,60.86234541788446
oof_control,ADE_vs_floor4,all,eu-locality-020,1225,6.377618557461655,6.452914131556573,1.1668460568334704,20.63072736269522,41.37090371937323,20.63072736269522
oof_control,ADE_vs_floor4,all,eu-locality-048,8058,24.597945123941187,25.022671017686733,1.6973643359069701,83.95322754326544,146.80141563083544,84.94302472678147
oof_control,ADE_vs_floor4,all,eu-locality-067,6903,26.577217757889496,27.353300464013664,2.8372543457605426,88.03507363823843,154.3576649537927,89.6517956862803
oof_control,ADE_vs_floor4,easy,eu-locality-008,52276,2.129786473508596,2.244990651997333,5.131610609881232,4.18933869861472,4.735786775681615,4.270992811384679
oof_control,ADE_vs_floor4,easy,eu-locality-020,695,1.6504678627136893,1.7143240417624583,3.724860498550786,4.38954064850739,6.369592718595578,4.367811127405618
oof_control,ADE_vs_floor4,easy,eu-locality-048,2050,2.0841019945123573,2.1924226444513164,4.940682865737678,4.258122355445811,4.741740068957924,4.297262272688111
oof_control,ADE_vs_floor4,easy,eu-locality-067,1508,2.019579438504204,2.0712203169289483,2.493258587831626,4.259442312768706,5.139297400611952,4.337334773667172
oof_control,ADE_vs_floor4,hard,eu-locality-008,36762,48.792006681526516,49.740569133105836,1.907019698630641,118.16503492404057,202.81244128191955,120.0519449995295
oof_control,ADE_vs_floor4,hard,eu-locality-020,47,36.90075627058674,36.92354931828993,0.061730381082025776,62.651799373032276,69.16719818649797,60.52355224102176
oof_control,ADE_vs_floor4,hard,eu-locality-048,2992,52.57070693992746,53.70643584280493,2.1146979594804383,119.58408036703142,200.80929707647377,122.40902882819118
oof_control,ADE_vs_floor4,hard,eu-locality-067,2806,52.811858273064814,54.673409834029755,3.4048572544057354,125.52198289073154,194.57498827681877,126.52131502707327
oof_control,ADE_vs_floor4,complete,eu-locality-008,97352,15.260447261910018,15.60642989695907,2.2169236483512877,55.2347498738854,113.95012844264528,55.91907196958185
oof_control,ADE_vs_floor4,complete,eu-locality-020,364,6.747051608072705,6.889775605754346,2.0715333248653045,22.846818981249303,49.70629992513765,22.682718227503177
oof_control,ADE_vs_floor4,complete,eu-locality-048,4716,24.28693493801921,24.679846128525202,1.5920325777552535,86.60609811706219,146.93892931170916,87.82157491205477
oof_control,ADE_vs_floor4,complete,eu-locality-067,3417,27.015977327190747,28.018354375481795,3.5775728826108577,86.65959698114852,150.84435127615168,87.55740326540852
oof_control,ADE_vs_old_stop4,all,eu-locality-008,157961,16.997257495646622,17.070667912519646,0.43003833973704886,60.15142611412582,125.28552324112637,60.65609227542981
oof_control,ADE_vs_old_stop4,all,eu-locality-020,1225,6.377618557461655,6.396921529488033,0.30175408495159983,20.63072736269522,41.37090371937323,20.63072736269522
oof_control,ADE_vs_old_stop4,all,eu-locality-048,8058,24.597945123941187,24.795131175224427,0.795261174017381,83.95322754326544,146.80141563083544,84.7964717524729
oof_control,ADE_vs_old_stop4,all,eu-locality-067,6903,26.577217757889496,27.126884761029682,2.0262813366975108,88.03507363823843,154.3576649537927,88.92690474713947
oof_control,ADE_vs_old_stop4,easy,eu-locality-008,52276,2.129786473508596,2.086803742338027,-2.059739988889042,4.18933869861472,4.735786775681615,4.142488613283618
oof_control,ADE_vs_old_stop4,easy,eu-locality-020,695,1.6504678627136893,1.679173509905268,1.709510483713994,4.38954064850739,6.369592718595578,4.367811127405618
oof_control,ADE_vs_old_stop4,easy,eu-locality-048,2050,2.0841019945123573,2.0545617042084183,-1.4377903687891491,4.258122355445811,4.741740068957924,4.216290762753686
oof_control,ADE_vs_old_stop4,easy,eu-locality-067,1508,2.019579438504204,2.003789294079791,-0.7880142124256695,4.259442312768706,5.139297400611952,4.2933837486104
oof_control,ADE_vs_old_stop4,hard,eu-locality-008,36762,48.792006681526516,49.418075022333326,1.2668812788111938,118.16503492404057,202.81244128191955,119.58409482947656
oof_control,ADE_vs_old_stop4,hard,eu-locality-020,47,36.90075627058674,36.92354931828993,0.061730381082025776,62.651799373032276,69.16719818649797,60.52355224102176
oof_control,ADE_vs_old_stop4,hard,eu-locality-048,2992,52.57070693992746,53.386074771367774,1.5273043297006184,119.58408036703142,200.80929707647377,122.35551401388845
oof_control,ADE_vs_old_stop4,hard,eu-locality-067,2806,52.811858273064814,54.23894517742748,2.631111094978622,125.52198289073154,194.57498827681877,126.83526510006658
