view,subset,locality,rows,model_error,reference_error,gain_percent,model_p95,model_p99
neural_fold0_seed17_easy_control_original,all,eu-locality-119,5639,28.92864768810024,28.946880038043894,0.06298554427865977,114.3522798565831,201.6878989025234
neural_fold0_seed17_easy_control_original,all,eu-locality-124,3550,42.548286465911254,42.613481942133895,0.1529926052772912,186.45287792257716,344.5055271166482
neural_fold0_seed17_easy_control_original,easy,eu-locality-007,2133,1.823575006462661,1.8525004364762494,1.5614263534862727,4.352879408120076,4.740048263449418
neural_fold0_seed17_easy_control_original,easy,eu-locality-008,52276,2.236437022896408,2.3343046202023725,4.192580371000599,4.4370641058092914,4.7236637420032075
neural_fold0_seed17_easy_control_original,easy,eu-locality-020,695,1.6178266572260036,1.6834998531827923,3.900992081028587,4.258957491577554,4.645577515453056
neural_fold0_seed17_easy_control_original,easy,eu-locality-048,2050,2.2206358303058846,2.2919612794697164,3.111983164930876,4.4218700296076605,4.720400018653052
neural_fold0_seed17_easy_control_original,easy,eu-locality-067,1508,2.0867066031038117,2.126958008841005,1.8924400749747994,4.399328404711715,4.673961072087965
neural_fold0_seed17_easy_control_original,easy,eu-locality-110,2579,2.283391209101607,2.356118809479549,3.0867543727137847,4.449192328103539,4.719478176263802
neural_fold0_seed17_easy_control_original,easy,eu-locality-119,1658,2.2963749907942073,2.3455260977767742,2.095525904791906,4.418071094712775,4.6783721837605805
neural_fold0_seed17_easy_control_original,easy,eu-locality-124,1006,2.5011817546673787,2.5758364727079335,2.8982708658547573,4.514137894705504,4.757939166712274
neural_fold0_seed17_easy_control_original,hard,eu-locality-007,1023,41.09626572840655,41.40975627894383,0.7570451475868434,81.67666598213943,114.47062363973248
neural_fold0_seed17_easy_control_original,hard,eu-locality-008,36762,52.63063799658773,52.67518424564873,0.08456780872992953,124.38226028467433,215.62617092739976
neural_fold0_seed17_easy_control_original,hard,eu-locality-020,47,37.60165778915696,37.60165778915696,0.0,59.47714101421315,69.16719818649797
neural_fold0_seed17_easy_control_original,hard,eu-locality-048,2992,57.45616056796354,57.46856971561877,0.021592929346658796,127.3940467841187,211.57685641932093
neural_fold0_seed17_easy_control_original,hard,eu-locality-067,2806,57.92114274229605,58.07941434406488,0.27250894926595937,132.24005022202874,207.56503644827586
neural_fold0_seed17_easy_control_original,hard,eu-locality-110,2743,79.2705972861025,79.7697476849151,0.625738971601375,227.6087462284473,399.99690515787086
neural_fold0_seed17_easy_control_original,hard,eu-locality-119,1895,70.83461893008669,70.83322967903267,-0.0019612984757610974,177.35436104322963,275.16663244604706
neural_fold0_seed17_easy_control_original,hard,eu-locality-124,1362,98.80719555044566,98.83231481672954,0.025416045683501753,278.10766655456683,456.2515668720877
neural_fold0_seed17_easy_supported_original,all,eu-locality-007,5526,13.648653477818316,13.731098649130566,0.6004266185755669,45.72409026969978,80.71712323070768
neural_fold0_seed17_easy_supported_original,all,eu-locality-008,157961,18.153578452295775,18.214515006924465,0.3345494217415257,63.95104477567634,131.398306991468
neural_fold0_seed17_easy_supported_original,all,eu-locality-020,1225,6.442301685181959,6.529874789510041,1.3411146025152698,20.950455289077674,42.958840384020256
neural_fold0_seed17_easy_supported_original,all,eu-locality-048,8058,26.67117669013196,26.698045849916497,0.10064092306822925,89.55098636922551,160.14365905851415
neural_fold0_seed17_easy_supported_original,all,eu-locality-067,6903,28.93281489484392,29.011553933538778,0.27140579534360443,93.15038154789627,168.56927310186109
neural_fold0_seed17_easy_supported_original,all,eu-locality-110,8550,30.53098425958226,30.697946977148565,0.5438888720818658,121.68449105426859,270.73137899676516
neural_fold0_seed17_easy_supported_original,all,eu-locality-119,5639,28.92745819822649,28.946880038043894,0.06709476044354235,114.3522798565831,201.6878989025234
neural_fold0_seed17_easy_supported_original,all,eu-locality-124,3550,42.54776751302496,42.613481942133895,0.15421041913019629,186.45287792257716,344.5055271166482
