trial,objective,arm,site,seed,mode,ade,fde,cv_ade,gain_percent,native_pixel_ade,native_pixel_fde,native_pixel_cv_ade,native_pixel_cv_fde,hard_rows,hard_gain_percent,easy_rows,easy_absolute_harm,easy_native_pixel_harm,easy_nonzero_predictions,intervention_rate,oracle_binary_gain_percent,training_ade,training_cv_ade,training_gain_percent
log_ade_past_rgb_coupa_seed17,log_ade,past_rgb,coupa,17,fixed_probability_gate,1194.5014738117636,2459.7540642793224,1194.5014738117636,0.0,1.194501530547539,2.459754181111371,1.194501530547539,2.459754181111371,434,0.0,1704,0.0,0.0,0,0.0,0.0,991.2656827832899,976.4588158774197,-1.5163841695223113
ade_mask_only_coupa_seed29,ade,mask_only,coupa,29,uncontrolled,1213.4204064024418,2475.0198887821794,1194.5014738117636,-1.5838350144773072,1.2134204640368185,2.475020006339316,1.194501530547539,2.459754181111371,434,-0.10443399311832469,1704,29.404765275205158,0.029404766671856562,1691,1.0,0.0411640716321271,992.8896869949622,976.4588158774197,-1.682699858956993
ade_mask_only_coupa_seed29,ade,mask_only,coupa,29,fixed_probability_gate,1194.5090134677785,2459.76474093366,1194.5014738117636,-0.0006311968783748951,1.194509070203912,2.4597648577662166,1.194501530547539,2.459754181111371,434,0.0,1704,0.018804893229458015,1.8804894122642514e-05,1,0.00023529411764705883,0.0,992.8896869949622,976.4588158774197,-1.682699858956993
log_ade_mask_only_coupa_seed29,log_ade,mask_only,coupa,29,uncontrolled,1208.967886442328,2480.9131191112483,1194.5014738117636,-1.2110836987417724,1.2089679438652217,2.4809132369482985,1.194501530547539,2.459754181111371,434,-0.05624080326267489,1704,23.836584593475095,0.02383658572565211,1691,1.0,0.05052699760931256,989.2130004946844,976.4588158774197,-1.3061671838974664
log_ade_mask_only_coupa_seed29,log_ade,mask_only,coupa,29,fixed_probability_gate,1194.5087865399514,2459.761752829841,1194.5014738117636,-0.0006121991766542678,1.1945088432760744,2.4597618696622554,1.194501530547539,2.459754181111371,434,0.0,1704,0.018238905398276183,1.8238906264577703e-05,1,0.00023529411764705883,0.0,989.2130004946844,976.4588158774197,-1.3061671838974664
ade_past_rgb_coupa_seed29,ade,past_rgb,coupa,29,uncontrolled,1213.9628008740517,2465.6546781544976,1194.5014738117636,-1.6292426161840734,1.213962858534191,2.46565479526681,1.194501530547539,2.459754181111371,434,-0.06360342182709644,1704,33.6740388479567,0.033674040447387726,1691,1.0,0.06188519301443263,994.4803546221176,976.4588158774197,-1.8456015196610442
ade_past_rgb_coupa_seed29,ade,past_rgb,coupa,29,fixed_probability_gate,1194.5117615668673,2459.766874343013,1194.5014738117636,-0.0008612593060173451,1.1945118183031318,2.4597669911756705,1.194501530547539,2.459754181111371,434,-0.0002447179117348597,1704,0.022075210701870455,2.2075211750386703e-05,1,0.0007058823529411765,2.35855903696347e-05,994.4803546221176,976.4588158774197,-1.8456015196610442
log_ade_past_rgb_coupa_seed29,log_ade,past_rgb,coupa,29,uncontrolled,1211.2007709793638,2474.9953549383313,1194.5014738117636,-1.3980139442031176,1.2112008285083136,2.4749954724943026,1.194501530547539,2.459754181111371,434,-0.07380719439025185,1704,27.266633102178083,0.02726663439727366,1691,1.0,0.026911409059970914,991.5268648434159,976.4588158774197,-1.543132052369911
log_ade_past_rgb_coupa_seed29,log_ade,past_rgb,coupa,29,fixed_probability_gate,1194.511880213464,2459.7606117874557,1194.5014738117636,-0.0008711920352249733,1.194511936949734,2.4597607286198158,1.194501530547539,2.459754181111371,434,-0.0004124791751491941,1704,0.018896582733845035,1.8896583631384554e-05,1,0.0007058823529411765,5.592953322697269e-06,991.5268648434159,976.4588158774197,-1.543132052369911
ade_mask_only_coupa_seed43,ade,mask_only,coupa,43,uncontrolled,1209.175802763997,2466.057876222901,1194.5014738117636,-1.228489815538373,1.209175860196766,2.4660579933543647,1.194501530547539,2.459754181111371,434,-0.05189546748205487,1704,25.500372514173478,0.02550037372537618,1691,1.0,0.053002853891614965,990.6506760251517,976.4588158774197,-1.4534007903835189
ade_mask_only_coupa_seed43,ade,mask_only,coupa,43,fixed_probability_gate,1194.5014738117636,2459.7540642793224,1194.5014738117636,0.0,1.194501530547539,2.459754181111371,1.194501530547539,2.459754181111371,434,0.0,1704,0.0,0.0,0,0.0,0.0,990.6506760251517,976.4588158774197,-1.4534007903835189
log_ade_mask_only_coupa_seed43,log_ade,mask_only,coupa,43,uncontrolled,1208.9473610034663,2464.918803213365,1194.5014738117636,-1.2093653719492323,1.2089474184253848,2.4649189202907267,1.194501530547539,2.459754181111371,434,-0.07599558718542898,1704,23.29771974052503,0.023297720847107333,1691,1.0,0.006314977754917628,989.8660789415042,976.4588158774197,-1.3730495179191893
log_ade_mask_only_coupa_seed43,log_ade,mask_only,coupa,43,fixed_probability_gate,1194.5014738117636,2459.7540642793224,1194.5014738117636,0.0,1.194501530547539,2.459754181111371,1.194501530547539,2.459754181111371,434,0.0,1704,0.0,0.0,0,0.0,0.0,989.8660789415042,976.4588158774197,-1.3730495179191893
ade_past_rgb_coupa_seed43,ade,past_rgb,coupa,43,uncontrolled,1207.106605776097,2475.761218200353,1194.5014738117636,-1.0552629896813157,1.2071066631105842,2.4757613357927015,1.194501530547539,2.459754181111371,434,-0.0770189814330191,1704,19.973330762104098,0.019973331710786402,1691,1.0,0.04153018443422418,988.1490748649929,976.4588158774197,-1.197209631116758
ade_past_rgb_coupa_seed43,ade,past_rgb,coupa,43,fixed_probability_gate,1194.5014738117636,2459.7540642793224,1194.5014738117636,0.0,1.194501530547539,2.459754181111371,1.194501530547539,2.459754181111371,434,0.0,1704,0.0,0.0,0,0.0,0.0,988.1490748649929,976.4588158774197,-1.197209631116758
log_ade_past_rgb_coupa_seed43,log_ade,past_rgb,coupa,43,uncontrolled,1214.4315085242172,2462.167128133807,1194.5014738117636,-1.6684813831878327,1.2144315662066185,2.46216724508047,1.194501530547539,2.459754181111371,434,-0.13263354631929403,1704,29.98011975515519,0.029980121179134466,1691,1.0,0.03558652572942522,994.0847227329647,976.4588158774197,-1.8050845124181425
log_ade_past_rgb_coupa_seed43,log_ade,past_rgb,coupa,43,fixed_probability_gate,1194.5014738117636,2459.7540642793224,1194.5014738117636,0.0,1.194501530547539,2.459754181111371,1.194501530547539,2.459754181111371,434,0.0,1704,0.0,0.0,0,0.0,0.0,994.0847227329647,976.4588158774197,-1.8050845124181425
ade_mask_only_deathCircle_seed17,ade,mask_only,deathCircle,17,uncontrolled,1285.644644829713,2744.5657390914803,1271.9512415452677,-1.076566682525448,1.2856447058945568,2.744565869451358,1.27195130195971,2.7350816691361715,419,-0.03577143825137519,2067,17.3653104282164,0.017365311253024387,2067,1.0,0.02058123187570482,995.4835345149085,977.7138587465373,-1.8174720148850687
