trial,step,learning_rate,normalized_batch_ade,gradient_norm,normalized_same_batch_cv,normalized_excess_over_same_batch_cv
constant_seed17,2001,0.0003,0.5148015022277832,118.09659576416016,0.502765736491604,0.01203576573617915
constant_seed17,2100,0.0003,1.2198044061660767,103.1664810180664,1.2077696838800918,0.0120347222859849
constant_seed17,2200,0.0003,0.6718846559524536,126.05589294433594,0.6571635303032636,0.014721125649190037
constant_seed17,2300,0.0003,1.1895533800125122,107.55298614501953,1.1736680851809929,0.015885294831519348
constant_seed17,2400,0.0003,1.042371153831482,111.17396545410156,1.0281468721703848,0.014224281661097127
constant_seed17,2500,0.0003,0.9013915061950684,118.55986022949219,0.8839844413855319,0.017407064809536466
constant_seed17,2600,0.0003,1.8022956848144531,118.74620819091797,1.7876440627633274,0.01465162205112569
constant_seed17,2700,0.0003,0.9856452941894531,123.22206115722656,0.9717605419912918,0.013884752198161321
constant_seed17,2800,0.0003,0.9283705949783325,111.21514892578125,0.9144527260261642,0.013917868952168289
constant_seed17,2900,0.0003,0.9048243165016174,135.8465118408203,0.88681829772849,0.018006018773127463
constant_seed17,3000,0.0003,0.8813372850418091,113.18115234375,0.8686000106234124,0.012737274418396671
constant_seed17,3100,0.0003,0.6808614134788513,119.46995544433594,0.6682221296662858,0.012639283812565516
constant_seed17,3200,0.0003,0.5161883234977722,102.639404296875,0.5060209212410738,0.010167402256698432
constant_seed17,3300,0.0003,1.4629865884780884,105.7656021118164,1.4497731758718226,0.01321341260626574
constant_seed17,3400,0.0003,1.138494849205017,110.68885803222656,1.1229671285876364,0.015527720617380725
constant_seed17,3500,0.0003,1.625684142112732,103.72644805908203,1.6131531950620916,0.012530947050640284
constant_seed17,3600,0.0003,0.7972756624221802,119.63070678710938,0.7840314338996119,0.013244228522568235
constant_seed17,3700,0.0003,0.5799884796142578,126.3077621459961,0.561805922355695,0.01818255725856277
constant_seed17,3800,0.0003,1.6437387466430664,109.55907440185547,1.6324149325487816,0.011323814094284845
constant_seed17,3900,0.0003,0.6134989857673645,103.37440490722656,0.5998287467049169,0.013670239062447576
constant_seed17,4000,0.0003,0.763192355632782,118.64801025390625,0.7503362983632341,0.01285605726954786
constant_seed17,4100,0.0003,1.2116318941116333,117.2017593383789,1.1923016637052772,0.019330230406356064
constant_seed17,4200,0.0003,1.1565093994140625,95.33366394042969,1.1480779252371813,0.00843147417688117
constant_seed17,4300,0.0003,1.033870816230774,120.25968933105469,1.0208820272372825,0.012988788993491429
constant_seed17,4400,0.0003,1.215340495109558,113.65860748291016,1.2039680837330589,0.011372411376499247
constant_seed17,4500,0.0003,0.9873454570770264,117.16077423095703,0.9767079242752817,0.01063753280174462
constant_seed17,4600,0.0003,0.6205085515975952,113.17757415771484,0.6035585910833459,0.01694996051424935
constant_seed17,4700,0.0003,1.1023143529891968,114.07470703125,1.0916812795325335,0.010633073456663311
constant_seed17,4800,0.0003,0.9503012895584106,113.87709045410156,0.9382189654151218,0.012082324143288803
constant_seed17,4900,0.0003,2.202674150466919,107.74537658691406,2.19171284284903,0.010961307617888938
constant_seed17,5000,0.0003,0.9069280624389648,117.77667999267578,0.894213801360766,0.01271426107819884
constant_seed17,5100,0.0003,0.4886065423488617,115.96265411376953,0.47451720663020386,0.014089335718657836
constant_seed17,5200,0.0003,0.7426073551177979,99.1175308227539,0.7340187449124056,0.008588610205392255
constant_seed17,5300,0.0003,0.6684240102767944,105.74455261230469,0.6527295425913004,0.015694467685493985
constant_seed17,5400,0.0003,1.6150765419006348,104.1385269165039,1.5955673498845437,0.019509192016091026
constant_seed17,5500,0.0003,0.9578703045845032,90.2446517944336,0.9491605138919222,0.008709790692580932
constant_seed17,5600,0.0003,1.207977294921875,75.55072021484375,1.2034685034202215,0.0045087915016535085
constant_seed17,5700,0.0003,0.48653239011764526,104.5396499633789,0.4690257664135248,0.017506623704120483
constant_seed17,5800,0.0003,0.4667398929595947,103.00682830810547,0.45083457655576076,0.01590531640383397
constant_seed17,5900,0.0003,0.774600088596344,123.9142837524414,0.757327548685134,0.017272539911210028
constant_seed17,6000,0.0003,1.0766652822494507,99.84590911865234,1.065912865395895,0.010752416853555768
constant_seed17,6100,0.0003,1.058597207069397,88.93916320800781,1.060332649497197,-0.0017354424277999936
constant_seed17,6200,0.0003,0.5490422248840332,104.77108001708984,0.5377098539379636,0.011332370946069648
constant_seed17,6300,0.0003,0.6457311511039734,116.13349151611328,0.6310789521224086,0.014652198981564779
constant_seed17,6400,0.0003,1.1882870197296143,123.60006713867188,1.169188371488798,0.019098648240816196
constant_seed17,6500,0.0003,1.5423362255096436,101.56505584716797,1.5301574612947366,0.012178764214906934
constant_seed17,6600,0.0003,0.5507413744926453,136.3041229248047,0.5270715349931919,0.023669839499453338
constant_seed17,6700,0.0003,0.9053875207901001,95.68896484375,0.8918294667802678,0.013558054009832343
constant_seed17,6800,0.0003,0.6038743257522583,102.95077514648438,0.5883017754863938,0.01557255026586446
constant_seed17,6900,0.0003,1.0493000745773315,110.87458801269531,1.0363401795296296,0.012959895047701897
constant_seed17,7000,0.0003,1.2127549648284912,112.8423080444336,1.200237743371276,0.012517221457215122
constant_seed17,7100,0.0003,0.6168259382247925,104.78146362304688,0.5942123876747611,0.022613550550031336
constant_seed17,7200,0.0003,0.9447697401046753,87.35272216796875,0.9336829259499425,0.011086814154732783
constant_seed17,7300,0.0003,0.6131701469421387,118.41410827636719,0.5951993753588252,0.017970771583313505
constant_seed17,7400,0.0003,0.928310751914978,101.53137969970703,0.9130897759188104,0.015220975996167674
constant_seed17,7500,0.0003,0.7453009486198425,94.58068084716797,0.7276955863582284,0.017605362261614133
constant_seed17,7600,0.0003,0.8884366750717163,120.11314392089844,0.8674118411017991,0.021024833969917167
constant_seed17,7700,0.0003,0.8974988460540771,103.71202087402344,0.8915936027324857,0.00590524332159148
constant_seed17,7800,0.0003,1.056924819946289,87.5261459350586,1.053692311632622,0.0032325083136670596
constant_seed17,7900,0.0003,1.0703132152557373,93.82482147216797,1.0573991630859885,0.012914052169748835
constant_seed17,8000,0.0003,0.5531251430511475,111.22518920898438,0.5410200337923097,0.012105109258837787
constant_seed17,8100,0.0003,1.8144276142120361,109.35104370117188,1.7983537719148759,0.016073842297160246
constant_seed17,8200,0.0003,0.9176837205886841,65.39311218261719,0.9093814619932675,0.008302258595416556
constant_seed17,8300,0.0003,0.670179009437561,98.43375396728516,0.6619527715314617,0.008226237906099332
constant_seed17,8400,0.0003,1.1957697868347168,94.1780014038086,1.1869408392936924,0.008828947541024368
constant_seed17,8500,0.0003,0.8469322919845581,87.72695922851562,0.842948627896485,0.003983664088073158
constant_seed17,8600,0.0003,1.1707442998886108,99.91210174560547,1.1533146550545823,0.017429644834028535
constant_seed17,8700,0.0003,0.7116156816482544,112.55635070800781,0.694121640849568,0.01749404079868644
constant_seed17,8800,0.0003,0.6452057361602783,105.58140563964844,0.6328841540543125,0.01232158210596579
constant_seed17,8900,0.0003,0.8872286677360535,93.5462417602539,0.8842526929565544,0.0029759747794990687
constant_seed17,9000,0.0003,1.1516361236572266,82.22421264648438,1.1511801157068071,0.00045600795041944586
constant_seed17,9100,0.0003,0.9357330799102783,87.66375732421875,0.9271548727571106,0.008578207153167705
constant_seed17,9200,0.0003,0.972479522228241,104.09204864501953,0.958355781670267,0.01412374055797394
constant_seed17,9300,0.0003,0.7943307161331177,87.27272033691406,0.786342386642485,0.007988329490632662
constant_seed17,9400,0.0003,0.42987746000289917,102.60403442382812,0.41160193483379387,0.0182755251691053
constant_seed17,9500,0.0003,0.783631443977356,102.16043090820312,0.7922404573066951,-0.008609013329339166
constant_seed17,9600,0.0003,0.9134272933006287,91.60784912109375,0.897974052826884,0.015453240473744634
constant_seed17,9700,0.0003,0.6959577798843384,106.55813598632812,0.6790567340881439,0.016901045796194447
constant_seed17,9800,0.0003,1.0961647033691406,105.3014144897461,1.0808267666926672,0.01533793667647343
constant_seed17,9900,0.0003,0.6941713094711304,88.59568786621094,0.6852317300363562,0.008939579434774192
constant_seed17,10000,0.0003,0.6917867660522461,114.23046112060547,0.6759570450788281,0.01582972097341795
cosine_seed17,2001,0.0003,0.5148015022277832,118.09659576416016,0.502765736491604,0.01203576573617915
cosine_seed17,2100,0.0002998877618540835,1.2192580699920654,102.4197998046875,1.2077696838800918,0.01148838611197367
cosine_seed17,2200,0.00029954667478372774,0.67034912109375,128.4814453125,0.6571635303032636,0.013185590790486423
cosine_seed17,2300,0.0002989772533988172,1.1892722845077515,110.108154296875,1.1736680851809929,0.015604199326758605
cosine_seed17,2400,0.00029818037592536944,1.0373907089233398,103.49012756347656,1.0281468721703848,0.009243836752955037
cosine_seed17,2500,0.0002971572713978897,0.8965508937835693,117.49845886230469,0.8839844413855319,0.012566452398037442
cosine_seed17,2600,0.0002959095177638147,1.8047047853469849,124.85225677490234,1.7876440627633274,0.01706072258365743
cosine_seed17,2700,0.0002944390394498239,0.9863075017929077,119.33831787109375,0.9717605419912918,0.01454695980161591
cosine_seed17,2800,0.0002927481043937714,0.9248142242431641,113.09024047851562,0.9144527260261642,0.010361498216999832
cosine_seed17,2900,0.0002908393205468154,0.904510498046875,137.88156127929688,0.88681829772849,0.017692200318385032
cosine_seed17,3000,0.00028871563185114144,0.8869410753250122,108.99176025390625,0.8686000106234124,0.018341064701599796
cosine_seed17,3100,0.00028638031369948206,0.6779465079307556,118.40782165527344,0.6682221296662858,0.009724378264469813
cosine_seed17,3200,0.00028383696788343576,0.5172023177146912,104.26880645751953,0.5060209212410738,0.011181396473617378
