group,action,metric,subset,locality,rows,model_error,reference_error,gain_percent,model_p95,model_p99,reference_p95
fold0_seed17_easy,original_neural,FDE_vs_floor,complete,eu-locality-020,364,14.054848545141635,14.354554118960754,2.087877974720531,57.42336195362734,104.22276055606251,57.42336195362734
fold0_seed17_easy,original_neural,FDE_vs_floor,complete,eu-locality-048,4716,57.9823417592491,57.5607186245484,-0.7324841398364423,211.2217582163178,351.841151886696,211.2217582163178
fold0_seed17_easy,original_neural,FDE_vs_floor,complete,eu-locality-067,3417,64.2345697114023,64.0623456445333,-0.26883821554808396,203.10046501216658,394.5902657386637,203.10046501216658
fold0_seed17_easy,original_neural,FDE_vs_floor,complete,eu-locality-110,5804,56.54782430867106,55.75038144044478,-1.4303810083849289,251.08442791986386,576.9384996688452,251.02132641658866
fold0_seed17_easy,original_neural,FDE_vs_floor,complete,eu-locality-119,3148,63.8586437322222,63.630304408390124,-0.35885310616550203,275.8518706871303,504.4658454446005,275.8518706871303
fold0_seed17_easy,original_neural,FDE_vs_floor,complete,eu-locality-124,2077,77.82502811346457,77.45735880656831,-0.4746731783282554,353.07204080692594,700.9954944526639,353.07204080692594
fold0_seed17_easy,original_neural,FDE_vs_floor,partial,eu-locality-007,1053,35.81603846080796,35.76979170630694,-0.12928997429098033,110.98550402721251,199.06134599211526,110.98550402721251
fold0_seed17_easy,original_neural,FDE_vs_floor,partial,eu-locality-008,23736,49.401849634377335,48.911550810419506,-1.0024192973521195,185.64182154935065,363.34769248879445,185.61965402768521
fold0_seed17_easy,original_neural,FDE_vs_floor,partial,eu-locality-020,258,14.964877670342167,15.09754013964741,0.8787025441108764,50.52160752263893,80.91138501947854,50.52160752263893
fold0_seed17_easy,original_neural,FDE_vs_floor,partial,eu-locality-048,866,66.17582511461558,65.79714644522512,-0.5755244563769857,242.34434814718622,393.48486748673645,240.7350887420016
fold0_seed17_easy,original_neural,FDE_vs_floor,partial,eu-locality-067,1183,65.08045878685003,64.96314431920258,-0.18058619064220682,230.00962682825545,388.8132633418334,231.95019440080293
fold0_seed17_easy,original_neural,FDE_vs_floor,partial,eu-locality-110,1400,67.43231379702802,66.7996447067433,-0.9471144540696308,262.2754943142617,608.6803313671526,262.3201721786246
fold0_seed17_easy,original_neural,FDE_vs_floor,partial,eu-locality-119,999,71.39460652079205,71.18988860228305,-0.28756600484753925,258.38923907760164,428.2960514190418,258.38923907760164
fold0_seed17_easy,original_neural,FDE_vs_floor,partial,eu-locality-124,568,107.6827828778783,107.23199016635631,-0.4203901380759989,513.8551466666374,927.9754804216401,513.8551466666374
fold0_seed17_easy,original_neural,FDE_vs_floor,endpoint,eu-locality-007,3935,30.218224583180753,30.123946530920737,-0.31296713451287594,103.4037463575082,180.30773703058676,102.96456780800754
fold0_seed17_easy,original_neural,FDE_vs_floor,endpoint,eu-locality-008,121088,36.39000884812761,35.893854561911,-1.382281987466194,137.20918754896365,282.30913749090433,137.0225183719183
fold0_seed17_easy,original_neural,FDE_vs_floor,endpoint,eu-locality-020,622,14.432320433086552,14.662738031078371,1.5714500082006366,54.18434016797015,99.18086841907973,54.18434016797015
fold0_seed17_easy,original_neural,FDE_vs_floor,endpoint,eu-locality-048,5582,59.25349127299819,58.83853060819334,-0.7052532762384489,216.2196458274127,355.1127410078038,216.2196458274127
fold0_seed17_easy,original_neural,FDE_vs_floor,endpoint,eu-locality-067,4600,64.45211031493592,64.29400756456238,-0.24590588821948867,207.16877909819794,394.0447029702928,207.16877909819794
fold0_seed17_easy,original_neural,FDE_vs_floor,endpoint,eu-locality-110,7204,58.66307767953443,57.8976563672657,-1.3220246902800215,251.63945099324982,587.6090239057078,251.77304034955634
fold0_seed17_easy,original_neural,FDE_vs_floor,endpoint,eu-locality-119,4147,65.67403481632667,65.45138581897585,-0.34017461137738625,270.5290560144782,484.5542592170748,270.5290560144782
fold0_seed17_easy,original_neural,FDE_vs_floor,endpoint,eu-locality-124,2645,84.23682573395115,83.8513061080275,-0.45976579712065924,381.9827743206876,749.8979417287693,380.9415092093398
fold0_seed17_easy,original_neural,FDE_vs_floor,easy_complete,eu-locality-007,1240,3.1023496909347656,3.1121980272270586,0.31644311210710097,8.572939752826812,13.149372696275663,8.341339074986868
fold0_seed17_easy,original_neural,FDE_vs_floor,easy_complete,eu-locality-008,36851,3.675578515453961,3.5947176912532757,-2.249434618953172,8.263992849733162,11.032486557351348,7.630517192371109
fold0_seed17_easy,original_neural,FDE_vs_floor,easy_complete,eu-locality-020,204,2.7196981775068645,2.959503244643719,8.102882386456834,7.573788437991731,12.439364970725537,7.831378889235154
fold0_seed17_easy,original_neural,FDE_vs_floor,easy_complete,eu-locality-048,1444,3.7591915963384133,3.597775166062648,-4.486562467782473,8.509039019565174,12.275260681057462,7.938718083996226
fold0_seed17_easy,original_neural,FDE_vs_floor,easy_complete,eu-locality-067,683,3.646207879323592,3.5703592598549547,-2.1243974050868752,8.229994387660069,13.2765934896205,8.065181330404899
fold0_seed17_easy,original_neural,FDE_vs_floor,easy_complete,eu-locality-110,1995,3.677901291470692,3.4750088856390917,-5.838615454195772,8.057549704235331,11.173024266747356,7.257649801395048
fold0_seed17_easy,original_neural,FDE_vs_floor,easy_complete,eu-locality-119,975,3.896579387252875,3.6689488243661086,-6.204244697419425,8.039094884396015,11.793571027518704,7.340588400583172
fold0_seed17_easy,original_neural,FDE_vs_floor,easy_complete,eu-locality-124,675,4.19222282716533,4.014442917773673,-4.428507592038455,8.327707188398232,11.600653901798951,7.774669262338087
fold0_seed17_easy,original_neural,FDE_vs_floor,hard_complete,eu-locality-007,586,85.04972448966913,84.8211293787366,-0.2695025550907504,167.3280642750138,223.69265804424154,167.3280642750138
fold0_seed17_easy,original_neural,FDE_vs_floor,hard_complete,eu-locality-008,20812,106.17039719718841,105.7591997158819,-0.3888054017155751,246.9288283919591,431.76774477294697,246.76447686232632
fold0_seed17_easy,original_neural,FDE_vs_floor,hard_complete,eu-locality-020,16,86.1053637734297,86.1053637734297,0.0,115.19412931659285,124.92990910413695,115.19412931659285
fold0_seed17_easy,original_neural,FDE_vs_floor,hard_complete,eu-locality-048,1753,131.08350706242584,130.7900219847944,-0.22439408846153253,293.40820601482784,437.39889360707815,293.40820601482784
fold0_seed17_easy,original_neural,FDE_vs_floor,hard_complete,eu-locality-067,1507,121.27049178266041,121.19698363344813,-0.06065179760132988,284.6929979182667,437.4792604935309,284.6929979182667
fold0_seed17_easy,original_neural,FDE_vs_floor,hard_complete,eu-locality-110,1674,164.95973224426675,164.2473534529492,-0.43372314764367204,479.1470288124826,845.4732276950709,479.1470288124826
fold0_seed17_easy,original_neural,FDE_vs_floor,hard_complete,eu-locality-119,1051,160.7324024887774,160.79716267864944,0.04027446056461548,418.84933394653217,595.7269581829072,418.84933394653217
fold0_seed17_easy,original_neural,FDE_vs_floor,hard_complete,eu-locality-124,726,197.94802264463803,197.7274822798667,-0.11153753753823104,613.1204467099838,891.6732906607074,613.1204467099838
fold0_seed17_easy,original_neural,ADE_vs_CV,all,eu-locality-007,5526,13.672472260590077,13.731098649130566,0.4269606536123849,45.89358032936613,80.21804688045466,46.03588494020081
fold0_seed17_easy,original_neural,ADE_vs_CV,all,eu-locality-008,157961,18.168058956031462,18.214515006924465,0.2550496177106121,63.95104477567634,131.41344878582802,63.9700524103003
fold0_seed17_easy,original_neural,ADE_vs_CV,all,eu-locality-020,1225,6.446438859199531,6.529874789510041,1.2777569708464553,20.950455289077674,42.958840384020256,21.020763749430696
fold0_seed17_easy,original_neural,ADE_vs_CV,all,eu-locality-048,8058,26.67809266581643,26.698045849916497,0.07473649649204495,89.55098636922551,160.14365905851415,89.55098636922551
fold0_seed17_easy,original_neural,ADE_vs_CV,all,eu-locality-067,6903,28.95947650357041,29.011553933538778,0.17950582753226696,93.18088829333526,168.56927310186109,93.29868317030169
