tag,pair,bank,weighting,rows,mse,floor,floor_share_percent,distance,cross,above_cap_fraction,mean_target_minus_cap,envelope_floor,identity_error
fold0_seed29_controller1_motion_only_eu-locality-124,motion_only,in_sample_next,registered_risk_weights,5133,0.02419322241017039,0.01557827760087295,64.39108167055963,0.00308198628809639,0.005532958521201059,0.010066133457136566,-0.24370939322337734,0.0,8.881784197001252e-16
fold0_seed29_controller1_motion_only_eu-locality-124,motion_only,in_sample_next,uniform_positive_envelope,5133,0.021043172155381415,0.013509790296834506,64.20035057965164,0.0026974754573406094,0.004835906401206301,0.008766803039158387,-0.24013998562822464,0.0,8.881784197001252e-16
fold0_seed29_controller1_motion_only_eu-locality-124,motion_only,in_sample_prev,registered_risk_weights,5133,0.02465348538275644,0.015598621454510214,63.27146532157464,0.0030330262311887178,0.006021837697057511,0.008733670243182367,-0.2602502704088592,0.0,8.881784197001252e-16
fold0_seed29_controller1_motion_only_eu-locality-124,motion_only,in_sample_prev,uniform_positive_envelope,5133,0.02150416943644015,0.013512784557226157,62.83797473399696,0.0027237778549234226,0.005267607024290568,0.0075978959672706025,-0.25534306107612115,0.0,8.881784197001252e-16
fold0_seed29_controller1_motion_only_eu-locality-124,motion_only,oof,registered_risk_weights,5133,0.026754887996294507,0.023921690475909887,89.41054239966539,0.0004408690137561516,0.0023923285066284657,0.010519370280847973,-0.19966979622463907,0.0,3.1086244689504383e-15
fold0_seed29_controller1_motion_only_eu-locality-124,motion_only,oof,uniform_positive_envelope,5133,0.023303608397422043,0.020790662841158974,89.21649594600525,0.0004145704092560244,0.002098375147007054,0.009156438729787648,-0.20780306378329716,0.0,3.1086244689504383e-15
fold0_seed29_controller1_motion_only_eu-locality-124,motion_only,original_in_sample,registered_risk_weights,5133,0.025420739202171146,0.016710997267229896,65.73765276582766,0.002753388216906223,0.005956353718035022,0.00918236585736377,-0.2660619796529309,0.0,2.67841304690819e-15
fold0_seed29_controller1_motion_only_eu-locality-124,motion_only,original_in_sample,uniform_positive_envelope,5133,0.02212592882065886,0.014466122895934446,65.38086158185371,0.002435886516381512,0.005223919408342902,0.007987531657899862,-0.26815378051546934,0.0,2.67841304690819e-15
fold0_seed29_controller2_full_eu-locality-008,full,in_sample_next,registered_risk_weights,7090,0.07692866190590146,0.028649446117587348,37.241576036550754,0.0280014015017888,0.020277814286525316,0.055686752902641926,-0.3164370955203645,0.0,1.7763568394002505e-15
fold0_seed29_controller2_full_eu-locality-008,full,in_sample_next,uniform_positive_envelope,7090,0.031634102557680774,0.01353850269279145,42.79717645887285,0.011662030641487,0.006433569223402321,0.04358251057827927,-0.29970810732787395,0.0,1.7763568394002505e-15
fold0_seed29_controller2_full_eu-locality-008,full,in_sample_prev,registered_risk_weights,7090,0.07891381400379005,0.02392162444878021,30.313608270956603,0.03162293954838106,0.023369250006628792,0.052389417347536195,-0.38303906220565964,0.0,1.7763568394002505e-15
fold0_seed29_controller2_full_eu-locality-008,full,in_sample_prev,uniform_positive_envelope,7090,0.03410580086187259,0.012399979027781574,36.35738998770647,0.015020459516458298,0.006685362317632714,0.04062059238363892,-0.38716907045369264,0.0,1.7763568394002505e-15
fold0_seed29_controller2_full_eu-locality-008,full,oof,registered_risk_weights,7090,0.2778396597221114,0.18488624038414958,66.5442221492311,0.0744775051424329,0.018475914195528784,0.06550149349850826,-0.3409305214793956,0.0,1.7763568394002505e-15
fold0_seed29_controller2_full_eu-locality-008,full,oof,uniform_positive_envelope,7090,0.1280209134767913,0.04530306958100424,35.38724131133244,0.0769612765824054,0.0057565673133816555,0.04442877291960508,-0.40777180614979913,0.0,1.7763568394002505e-15
fold0_seed29_controller2_full_eu-locality-008,full,original_in_sample,registered_risk_weights,7090,0.09566449010315134,0.05042800126291133,52.71339575273621,0.02018617613043222,0.025050312709807787,0.06608506906397324,-0.29747777572543227,0.0,8.881784197001252e-16
fold0_seed29_controller2_full_eu-locality-008,full,original_in_sample,uniform_positive_envelope,7090,0.034155354664984774,0.019062994068679506,55.812607585721885,0.00773929485624998,0.007353065740055292,0.045133991537376586,-0.3096020908175522,0.0,8.881784197001252e-16
fold0_seed29_controller2_full_eu-locality-020,full,in_sample_next,registered_risk_weights,72478,0.03171667504488862,0.014697032925271442,46.338504601982166,0.009636772578804723,0.007382869540812449,0.03448001639470335,-0.45014784823351706,0.0,2.842170943040401e-14
fold0_seed29_controller2_full_eu-locality-020,full,in_sample_next,uniform_positive_envelope,72478,0.05723794287250299,0.03419545026948287,59.742626225496835,0.005000380010128666,0.018042112592891454,0.03755622395761472,-0.5682370337654564,0.0,2.842170943040401e-14
fold0_seed29_controller2_full_eu-locality-020,full,in_sample_prev,registered_risk_weights,72478,0.025915596131587015,0.014208994631215256,54.82796752607492,0.004003117612219366,0.007703483888152396,0.03421392263726638,-0.44267801543744445,0.0,5.684341886080802e-14
fold0_seed29_controller2_full_eu-locality-020,full,in_sample_prev,uniform_positive_envelope,72478,0.056509852357760564,0.03408033467352542,60.30865990900988,0.004476222020553181,0.01795329566368196,0.03812191285631501,-0.5226962361993545,0.0,5.684341886080802e-14
fold0_seed29_controller2_full_eu-locality-020,full,oof,registered_risk_weights,72478,0.025122988222451383,0.018661656181321234,74.28119623383049,0.002030442841581445,0.004430889199548706,0.03383593660664661,-0.44464178452474046,0.0,4.529709940470639e-14
fold0_seed29_controller2_full_eu-locality-020,full,oof,uniform_positive_envelope,72478,0.05901300079165685,0.04600053503242364,77.94983209687435,0.004288024515384177,0.008724441243849036,0.04023289825878198,-0.31290337663723455,0.0,4.529709940470639e-14
fold0_seed29_controller2_full_eu-locality-020,full,original_in_sample,registered_risk_weights,72478,0.024137663379675357,0.01505425541715857,62.36832116001215,0.0019707044547273606,0.007112703507789425,0.03326067751631298,-0.4117795000943462,0.0,5.684341886080802e-14
fold0_seed29_controller2_full_eu-locality-020,full,original_in_sample,uniform_positive_envelope,72478,0.05628589760468672,0.03572872389146955,63.47722149232377,0.004025330225747184,0.01653184348746999,0.03757002124782693,-0.471325990411382,0.0,5.684341886080802e-14
fold0_seed29_controller2_full_eu-locality-048,full,in_sample_next,registered_risk_weights,68956,0.05984787946676328,0.02200822824000892,36.77361409643806,0.019610143340708725,0.018229507886045618,0.05363936551341128,-0.49011443007452643,0.0,2.842170943040401e-14
fold0_seed29_controller2_full_eu-locality-048,full,in_sample_next,uniform_positive_envelope,68956,0.05928488203712276,0.03560514160716849,60.05770844727904,0.0047707915277190585,0.018908948902235212,0.037879227333372,-0.5773913302786866,0.0,2.842170943040401e-14
fold0_seed29_controller2_full_eu-locality-048,full,in_sample_prev,registered_risk_weights,68956,0.14529728646992202,0.03866832247152622,26.613244755627935,0.08383467403319185,0.022794289965203933,0.04956431804574134,-0.49447075176012983,0.0,8.526512829121202e-14
fold0_seed29_controller2_full_eu-locality-048,full,in_sample_prev,uniform_positive_envelope,68956,0.06529438291781722,0.040590577274659236,62.165496419115506,0.008812267004922054,0.01589153863823594,0.039169905446951675,-0.5506559360868354,0.0,8.526512829121202e-14
fold0_seed29_controller2_full_eu-locality-048,full,oof,registered_risk_weights,68956,0.19478373655788386,0.1141083555326414,58.58207545922697,0.05597360174367437,0.024701779281567908,0.05636461100305518,-0.5153119813871476,0.0,3.552713678800501e-14
fold0_seed29_controller2_full_eu-locality-048,full,oof,uniform_positive_envelope,68956,0.07753682733446263,0.04499833557032455,58.0347908436076,0.020931608281735525,0.01160688348240251,0.041490225651139856,-0.4161376143852765,0.0,3.552713678800501e-14
fold0_seed29_controller2_full_eu-locality-048,full,original_in_sample,registered_risk_weights,68956,0.09675047429113096,0.06917860560031744,71.5020842090683,0.0074631521033002735,0.020108716587513207,0.05579638290084621,-0.42527379559333156,0.0,5.684341886080802e-14
fold0_seed29_controller2_full_eu-locality-048,full,original_in_sample,uniform_positive_envelope,68956,0.059927100877756205,0.03705660460912744,61.83613768454824,0.00445979373969577,0.018410702528932996,0.038575323394628463,-0.5452069212282444,0.0,5.684341886080802e-14
fold0_seed29_controller2_full_eu-locality-067,full,in_sample_next,registered_risk_weights,69414,0.05684318693590054,0.022487239986137168,39.56013235411132,0.01577595375873562,0.018579993191027763,0.052889149785801254,-0.4416796582002549,0.0,5.684341886080802e-14
fold0_seed29_controller2_full_eu-locality-067,full,in_sample_next,uniform_positive_envelope,69414,0.05855875270437471,0.03535149022082193,60.36926776649215,0.004538052512401362,0.018669209971151433,0.03833520615437805,-0.5252063409184581,0.0,5.684341886080802e-14
fold0_seed29_controller2_full_eu-locality-067,full,in_sample_prev,registered_risk_weights,69414,0.10857075015933065,0.029921258510550663,27.55922609601607,0.05569886747386539,0.022950624174914544,0.04501080336416477,-0.5261074220039712,0.0,8.526512829121202e-14
fold0_seed29_controller2_full_eu-locality-067,full,in_sample_prev,uniform_positive_envelope,69414,0.06425695261500244,0.040139704649385675,62.467488755472075,0.008299840111945508,0.015817407853671243,0.03872417667905607,-0.5551316918946978,0.0,8.526512829121202e-14
fold0_seed29_controller2_full_eu-locality-067,full,oof,registered_risk_weights,69414,0.19427962038534305,0.12408876460397225,63.87122043879278,0.05199394212641027,0.018196913654960508,0.0522407369369032,-0.4497125458887645,0.0,4.263256414560601e-14
fold0_seed29_controller2_full_eu-locality-067,full,oof,uniform_positive_envelope,69414,0.07900372321619843,0.053664823532477576,67.92695501909519,0.020607278002150807,0.004731621681570073,0.04193678508658192,-0.26506862896341987,0.0,4.263256414560601e-14
fold0_seed29_controller2_full_eu-locality-067,full,original_in_sample,registered_risk_weights,69414,0.07092173246534776,0.036210697758416954,51.05726622810496,0.01198511772811147,0.02272591697881935,0.053030624946838245,-0.35172300265603595,0.0,8.526512829121202e-14
fold0_seed29_controller2_full_eu-locality-067,full,original_in_sample,uniform_positive_envelope,69414,0.05965099866564986,0.046545742613538096,78.03011459109327,0.0025029989960105603,0.0106022570561012,0.041072406142853,-0.32682921977861346,0.0,8.526512829121202e-14
fold0_seed29_controller2_motion_only_eu-locality-008,motion_only,in_sample_next,registered_risk_weights,4910,0.058890967922844525,0.014173278301284346,24.066981408513,0.025557982923139606,0.019159706698420584,0.01933455058674171,-0.3056191705152935,0.0,1.1102230246251565e-15
fold0_seed29_controller2_motion_only_eu-locality-008,motion_only,in_sample_next,uniform_positive_envelope,4910,0.02221685920502455,0.009329740174866985,41.993965433048146,0.006174355638185017,0.006712763391972551,0.013034623217922607,-0.29516989791356063,0.0,1.1102230246251565e-15
fold0_seed29_controller2_motion_only_eu-locality-008,motion_only,in_sample_prev,registered_risk_weights,4910,0.07267950153766914,0.02943534363853118,40.50020021570333,0.030221745147506317,0.01302241275163164,0.019248934048931902,-0.3509099485333451,0.0,1.1353765150268202e-15
fold0_seed29_controller2_motion_only_eu-locality-008,motion_only,in_sample_prev,uniform_positive_envelope,4910,0.029247272861506426,0.014247929894571585,48.71541344056009,0.010386415256802416,0.004612927710132428,0.012830957230142567,-0.32991903672913697,0.0,1.1353765150268202e-15
fold0_seed29_controller2_motion_only_eu-locality-008,motion_only,oof,registered_risk_weights,4910,0.21801063778427562,0.14264042623083423,65.42819546813986,0.07106041537604141,0.004309796177399981,0.025704870778589906,-0.3553931349241479,0.0,3.552713678800501e-15
fold0_seed29_controller2_motion_only_eu-locality-008,motion_only,oof,uniform_positive_envelope,4910,0.11578771603432664,0.03619247764544986,31.257614266024706,0.07758400352305764,0.0020112348658191293,0.014867617107942974,-0.41086453540201484,0.0,3.552713678800501e-15
fold0_seed29_controller2_motion_only_eu-locality-008,motion_only,original_in_sample,registered_risk_weights,4910,0.07027458840051394,0.021367629141146805,30.405911478793573,0.026835440323829687,0.022071518935537472,0.01837566896522374,-0.30775338849471645,0.0,1.1102230246251565e-15
fold0_seed29_controller2_motion_only_eu-locality-008,motion_only,original_in_sample,uniform_positive_envelope,4910,0.02755570242190531,0.013721848296460653,49.796764699971924,0.008103029492364404,0.005730824633080259,0.013034623217922607,-0.28361056808254054,0.0,1.1102230246251565e-15
fold0_seed29_controller2_motion_only_eu-locality-020,motion_only,in_sample_next,registered_risk_weights,38723,0.018698412442622162,0.0115457030522397,61.746969630008834,0.001934546480190992,0.005218162910191471,0.004995723415311755,-0.4872902449591802,0.0,1.0658141036401503e-14
fold0_seed29_controller2_motion_only_eu-locality-020,motion_only,in_sample_next,uniform_positive_envelope,38723,0.047666863155566765,0.030939262944507946,64.90727708163593,0.003169431505209565,0.013558168705849277,0.00454510239392609,-0.6944870627358368,0.0,1.0658141036401503e-14
fold0_seed29_controller2_motion_only_eu-locality-020,motion_only,in_sample_prev,registered_risk_weights,38723,0.01940992111030511,0.011556400200636028,59.53862529869072,0.002743317692494439,0.005110203217174647,0.005093857304519878,-0.45123621873084596,0.0,2.1316282072803006e-14
fold0_seed29_controller2_motion_only_eu-locality-020,motion_only,in_sample_prev,uniform_positive_envelope,38723,0.047795724942610016,0.03131272649764483,65.51365532219273,0.003919539755754626,0.012563458689210561,0.004183560158045606,-0.6406744665534818,0.0,2.1316282072803006e-14
fold0_seed29_controller2_motion_only_eu-locality-020,motion_only,oof,registered_risk_weights,38723,0.01850490932273843,0.013408954875674702,72.46160811605853,0.0016226079614637327,0.0034733464855999925,0.004596212437180685,-0.4854615058292665,0.0,1.1546319456101628e-14
fold0_seed29_controller2_motion_only_eu-locality-020,motion_only,oof,uniform_positive_envelope,38723,0.04817912183605139,0.03755923427063344,77.95749038025986,0.003733694463879205,0.00688619310153875,0.005965446892027994,-0.40159521662005715,0.0,1.1546319456101628e-14
fold0_seed29_controller2_motion_only_eu-locality-020,motion_only,original_in_sample,registered_risk_weights,38723,0.018309166519173154,0.011820752894099808,64.56193886117781,0.0014081953955290443,0.005080218229544301,0.004947560937748544,-0.4619693074512296,0.0,8.881784197001252e-15
fold0_seed29_controller2_motion_only_eu-locality-020,motion_only,original_in_sample,uniform_positive_envelope,38723,0.04759136418643706,0.03179285047908591,66.8038225475925,0.0033264862863684437,0.012472027420982704,0.00454510239392609,-0.6063997539363992,0.0,8.881784197001252e-15
fold0_seed29_controller2_motion_only_eu-locality-048,motion_only,in_sample_next,registered_risk_weights,36383,0.06524319791724131,0.026142303545030735,40.06901007242368,0.026815419794149774,0.0122854745780608,0.010613334714933196,-0.4543404037634635,0.0,1.0658141036401503e-14
fold0_seed29_controller2_motion_only_eu-locality-048,motion_only,in_sample_next,uniform_positive_envelope,36383,0.050854925795014695,0.03267889140985472,64.25904845791403,0.0038678408818293877,0.014308193503330586,0.004452628975070774,-0.6999801247931062,0.0,1.0658141036401503e-14
fold0_seed29_controller2_motion_only_eu-locality-048,motion_only,in_sample_prev,registered_risk_weights,36383,0.06319211036369785,0.018322275275609732,28.994561457367283,0.029160526500953677,0.015709308587134437,0.008424727014502741,-0.500213282038506,0.0,7.105427357601002e-15
fold0_seed29_controller2_motion_only_eu-locality-048,motion_only,in_sample_prev,uniform_positive_envelope,36383,0.06307555216656116,0.03354365610922539,53.18012281628223,0.01574833550882894,0.013783560548506825,0.004342687518896188,-0.7213676646725216,0.0,7.105427357601002e-15
fold0_seed29_controller2_motion_only_eu-locality-048,motion_only,oof,registered_risk_weights,36383,0.22141958927661248,0.1267206399710138,57.23099766602209,0.08167800822062764,0.013020941084970993,0.012394277608716472,-0.5292111568069323,0.0,2.6645352591003757e-14
fold0_seed29_controller2_motion_only_eu-locality-048,motion_only,oof,uniform_positive_envelope,36383,0.08581391230176481,0.04529417646511183,52.781856985886805,0.034672204793750425,0.0058475310429025725,0.005936838633427699,-0.4572297986545002,0.0,2.6645352591003757e-14
fold0_seed29_controller2_motion_only_eu-locality-048,motion_only,original_in_sample,registered_risk_weights,36383,0.0977293674613357,0.046644279074993245,47.72800672576433,0.01431157402053133,0.036773514365811104,0.011731990512953538,-0.41318301908633354,0.0,1.0658141036401503e-14
fold0_seed29_controller2_motion_only_eu-locality-048,motion_only,original_in_sample,uniform_positive_envelope,36383,0.05186164169766422,0.037625296945017914,72.54937505519133,0.002880427617813585,0.011355917134832718,0.005222219168292883,-0.5650042877019655,0.0,1.0658141036401503e-14
fold0_seed29_controller2_motion_only_eu-locality-067,motion_only,in_sample_next,registered_risk_weights,36426,0.06751211657384572,0.028216359378415212,41.79451157860198,0.025743210182406995,0.013552547013023563,0.01292704653008595,-0.5292431769906496,0.0,2.1316282072803006e-14
fold0_seed29_controller2_motion_only_eu-locality-067,motion_only,in_sample_next,uniform_positive_envelope,36426,0.05056062666711409,0.03304664236243354,65.36042873837225,0.004290619851045882,0.01322336445363467,0.004310108164497886,-0.6577782212055683,0.0,2.1316282072803006e-14
fold0_seed29_controller2_motion_only_eu-locality-067,motion_only,in_sample_prev,registered_risk_weights,36426,0.07592162877609149,0.02685513784066801,35.37218349183385,0.032166997727183566,0.016899493208239948,0.009825266872980253,-0.6865495832953075,0.0,7.105427357601002e-15
fold0_seed29_controller2_motion_only_eu-locality-067,motion_only,in_sample_prev,uniform_positive_envelope,36426,0.06331383800899748,0.03360958875731863,53.08411212181197,0.015831125187619,0.013873124064059866,0.0044748256739691435,-0.7410304667715538,0.0,7.105427357601002e-15
fold0_seed29_controller2_motion_only_eu-locality-067,motion_only,oof,registered_risk_weights,36426,0.3286841974276845,0.13019875611613985,39.61211312715621,0.17867114963200634,0.01981429167953839,0.013378566613213603,-0.5924270345795495,0.0,1.709743457922741e-14
fold0_seed29_controller2_motion_only_eu-locality-067,motion_only,oof,uniform_positive_envelope,36426,0.08839116041380642,0.046159633483292724,52.22200191421261,0.03711399229230318,0.005117534638210538,0.006039642013946083,-0.3409097263380303,0.0,1.709743457922741e-14
fold0_seed29_controller2_motion_only_eu-locality-067,motion_only,original_in_sample,registered_risk_weights,36426,0.10410519088338102,0.04649345123827993,44.66007011154904,0.021345480113016138,0.036266259532084975,0.014730796291484763,-0.4886518079165561,0.0,1.0658141036401503e-14
fold0_seed29_controller2_motion_only_eu-locality-067,motion_only,original_in_sample,uniform_positive_envelope,36426,0.05377451004927484,0.037354916102887346,69.46584184339042,0.004829464762475037,0.011590129183912461,0.004968978202382913,-0.5221424746643655,0.0,1.0658141036401503e-14
fold0_seed43_controller1_full_eu-locality-007,full,in_sample_next,registered_risk_weights,8586,0.026272979935797254,0.01657963065988914,63.10525376415027,0.0024798982794472114,0.007213450996460899,0.027514460971357253,-0.33296096975360634,0.0,1.7763568394002505e-15
fold0_seed43_controller1_full_eu-locality-007,full,in_sample_next,uniform_positive_envelope,8586,0.024606808891980293,0.015783350810842436,64.142209093949,0.002190565371408138,0.006632892709729722,0.027603074772886094,-0.29374774123345576,0.0,1.7763568394002505e-15
fold0_seed43_controller1_full_eu-locality-007,full,in_sample_prev,registered_risk_weights,8586,0.026091980518565053,0.015520573590944081,59.48407626588879,0.0029459379401919157,0.007625468987429052,0.025757406812406687,-0.35469408483988407,0.0,1.7763568394002505e-15
fold0_seed43_controller1_full_eu-locality-007,full,in_sample_prev,uniform_positive_envelope,8586,0.02475401259023577,0.01466128637413506,59.22791838571744,0.0028240634833722493,0.007268662732728458,0.02608898206382483,-0.3417649749457595,0.0,1.7763568394002505e-15
fold0_seed43_controller1_full_eu-locality-007,full,oof,registered_risk_weights,8586,0.028643527928953964,0.021263232445908636,74.23398576686832,0.0019016693297391346,0.005478626153306196,0.026070404047422165,-0.4332777117174762,0.0,2.886579864025407e-15
fold0_seed43_controller1_full_eu-locality-007,full,oof,uniform_positive_envelope,8586,0.02674245345922898,0.019956110846669005,74.62333580235523,0.0016738696661790407,0.005112472946380937,0.02632191940368041,-0.379880941543348,0.0,2.886579864025407e-15
fold0_seed43_controller1_full_eu-locality-007,full,original_in_sample,registered_risk_weights,8586,0.027634872790868417,0.018454439137502977,66.77953351607613,0.0018901212443562943,0.007290312409009149,0.026238191408094483,-0.34719364258331886,0.0,1.7763568394002505e-15
fold0_seed43_controller1_full_eu-locality-007,full,original_in_sample,uniform_positive_envelope,8586,0.025899882526780528,0.017392785101144254,67.15391501548349,0.001735650571834374,0.0067714468538019,0.02620545073375262,-0.3282012149450449,0.0,1.7763568394002505e-15
fold0_seed43_controller1_full_eu-locality-110,full,in_sample_next,registered_risk_weights,6674,0.03659671012808498,0.02449463114178889,66.93123796117199,0.002935008101425777,0.009167070884870312,0.02928476628162354,-0.39873246451840716,0.0,3.552713678800501e-15
fold0_seed43_controller1_full_eu-locality-110,full,in_sample_next,uniform_positive_envelope,6674,0.040438773317597855,0.027192732001563143,67.24420592087942,0.0031497812677774603,0.010096260048257262,0.03041654180401558,-0.39603592158160883,0.0,3.552713678800501e-15
fold0_seed43_controller1_full_eu-locality-110,full,in_sample_prev,registered_risk_weights,6674,0.03786645167592887,0.027900630019636455,73.68165958198946,0.0030269042193673866,0.006938917436925026,0.027267633874708028,-0.3827879482834553,0.0,2.6107588313450947e-15
fold0_seed43_controller1_full_eu-locality-110,full,in_sample_prev,uniform_positive_envelope,6674,0.042095303828110636,0.030992273945573093,73.62406522144377,0.0033041497755332467,0.007798880107004295,0.028318849265807612,-0.383673510673227,0.0,2.6107588313450947e-15
fold0_seed43_controller1_full_eu-locality-110,full,oof,registered_risk_weights,6674,0.039393584401629406,0.035282856783087096,89.5649820117098,0.0011522247887254527,0.002958502829816857,0.03163283385485308,-0.3856872193955593,0.0,9.608152019784557e-15
fold0_seed43_controller1_full_eu-locality-110,full,oof,uniform_positive_envelope,6674,0.04352112144530555,0.03941711465175748,90.570080325927,0.0010923745404293765,0.0030116322531186963,0.03326341024872641,-0.34472649546060896,0.0,9.608152019784557e-15
fold0_seed43_controller1_full_eu-locality-110,full,original_in_sample,registered_risk_weights,6674,0.03869364249233774,0.030714486253530557,79.37863761369262,0.0018786670648401865,0.006100489173966995,0.02833553446134795,-0.34573685747050337,0.0,3.1086244689504383e-15
fold0_seed43_controller1_full_eu-locality-110,full,original_in_sample,uniform_positive_envelope,6674,0.04281576262050599,0.03419004828099597,79.85388134747632,0.001991529963047788,0.006634184376462229,0.029517530716212166,-0.3365051882448864,0.0,3.1086244689504383e-15
fold0_seed43_controller1_full_eu-locality-119,full,in_sample_next,registered_risk_weights,7982,0.02180020739736644,0.01595746517988053,73.1986851730973,0.0009127463711458172,0.004929995846340089,0.028772061544983546,-0.2513069318214922,0.0,3.552713678800501e-15
fold0_seed43_controller1_full_eu-locality-119,full,in_sample_next,uniform_positive_envelope,7982,0.0204912888776334,0.014949166999900686,72.95376630124015,0.0008720052639912487,0.00467011661374147,0.0289401152593335,-0.22964737877572322,0.0,3.552713678800501e-15
fold0_seed43_controller1_full_eu-locality-119,full,in_sample_prev,registered_risk_weights,7982,0.022308260603672136,0.01602535261275928,71.83595752920945,0.0011480774136322421,0.005134830577280609,0.028452284373973194,-0.25867121561546913,0.0,1.7763568394002505e-15
fold0_seed43_controller1_full_eu-locality-119,full,in_sample_prev,uniform_positive_envelope,7982,0.020869894197006404,0.015105850562618223,72.38105962599954,0.0009765824837912698,0.004787461150596914,0.028689551490854424,-0.22618386927349876,0.0,1.7763568394002505e-15
fold0_seed43_controller1_full_eu-locality-119,full,oof,registered_risk_weights,7982,0.024667962970293358,0.02286369272930981,92.6857752982832,0.0006358995880290587,0.0011683706529544888,0.029570646394233013,-0.22557779934552885,0.0,3.913644582020925e-15
fold0_seed43_controller1_full_eu-locality-119,full,oof,uniform_positive_envelope,7982,0.022856954074523848,0.021449420007472644,93.8419875961512,0.0004668067434228428,0.0009407273236283643,0.029942370333249813,-0.21734515251699274,0.0,3.913644582020925e-15
fold0_seed43_controller1_full_eu-locality-119,full,original_in_sample,registered_risk_weights,7982,0.022975409531596675,0.01829647576546617,79.63503649545025,0.0005919589635417985,0.004086974802588702,0.029830184858824486,-0.22535626542176423,0.0,1.3322676295501878e-15
fold0_seed43_controller1_full_eu-locality-119,full,original_in_sample,uniform_positive_envelope,7982,0.021276718268966925,0.0170772411627268,80.26257126144658,0.0005118626980623087,0.003687614408177807,0.030067652217489353,-0.20000311883671634,0.0,1.3322676295501878e-15
fold0_seed43_controller1_full_eu-locality-124,full,in_sample_next,registered_risk_weights,9314,0.03576458577195951,0.027708089343741162,77.47353630882849,0.001887905394833433,0.006168591033384916,0.03004524161765703,-0.2970745737765109,0.0,2.6107588313450947e-15
fold0_seed43_controller1_full_eu-locality-124,full,in_sample_next,uniform_positive_envelope,9314,0.030756472385985063,0.023763430508705607,77.26318613682756,0.0016416826631710957,0.005351359214108365,0.02898861928280009,-0.27932960471805734,0.0,2.6107588313450947e-15
fold0_seed43_controller1_full_eu-locality-124,full,in_sample_prev,registered_risk_weights,9314,0.034447194455838076,0.02341058418601178,67.96078622897598,0.002486741944225394,0.008549868325600903,0.029685338867091415,-0.3414505381469617,0.0,1.7763568394002505e-15
fold0_seed43_controller1_full_eu-locality-124,full,in_sample_prev,uniform_positive_envelope,9314,0.02969345281080071,0.02014380973878991,67.839229971473,0.002177085970478063,0.0073725571015327415,0.028666523512991197,-0.3294838849638834,0.0,1.7763568394002505e-15
fold0_seed43_controller1_full_eu-locality-124,full,oof,registered_risk_weights,9314,0.03657346089990474,0.03279092946405869,89.65771534119183,0.000849700779177468,0.002932830656668576,0.03097394216092692,-0.30199793104118866,0.0,9.274208096220502e-15
fold0_seed43_controller1_full_eu-locality-124,full,oof,uniform_positive_envelope,9314,0.03146742262260678,0.027905295279040846,88.67995200532619,0.0008707963822122452,0.002691330961353691,0.029310715052608977,-0.33339246259685507,0.0,9.274208096220502e-15
fold0_seed43_controller1_full_eu-locality-124,full,original_in_sample,registered_risk_weights,9314,0.036285969640917584,0.028800108767269742,79.36981993942234,0.0017767133311473325,0.005709147542500515,0.029141349890553968,-0.3251072178445031,0.0,5.3251673903798036e-15
fold0_seed43_controller1_full_eu-locality-124,full,original_in_sample,uniform_positive_envelope,9314,0.031211848743498916,0.024596036609793967,78.80352366156154,0.0015749459260684627,0.005040866207636494,0.028022331973373418,-0.32154639765844734,0.0,5.3251673903798036e-15
fold0_seed43_controller1_motion_only_eu-locality-007,motion_only,in_sample_next,registered_risk_weights,4797,0.03668116982163141,0.02159214490563579,58.864384671021575,0.0042399315939694975,0.010849093322026122,0.009295229513178538,-0.49568086823443913,0.0,2.6645352591003757e-15
fold0_seed43_controller1_motion_only_eu-locality-007,motion_only,in_sample_next,uniform_positive_envelope,4797,0.035010349865332385,0.020562434767522512,58.7324458242094,0.004018940663047734,0.01042897443476214,0.008547008547008548,-0.4464572409484414,0.0,2.6645352591003757e-15
fold0_seed43_controller1_motion_only_eu-locality-007,motion_only,in_sample_prev,registered_risk_weights,4797,0.03871335895995637,0.023699367818048152,61.217544678987636,0.003753566647926338,0.011260424493981881,0.008784309117578229,-0.4894732805604356,0.0,1.3322676295501878e-15
fold0_seed43_controller1_motion_only_eu-locality-007,motion_only,in_sample_prev,uniform_positive_envelope,4797,0.03710958215523793,0.02275224592462345,61.31097307818117,0.0036240752386350267,0.010733260991979451,0.008130081300813007,-0.4731065462327129,0.0,1.3322676295501878e-15
fold0_seed43_controller1_motion_only_eu-locality-007,motion_only,oof,registered_risk_weights,4797,0.0414452261135273,0.03387432834963783,81.73276279600654,0.0013471279090396017,0.0062237698548498616,0.011131457307994598,-0.4915214737103903,0.0,1.3322676295501878e-15
fold0_seed43_controller1_motion_only_eu-locality-007,motion_only,oof,uniform_positive_envelope,4797,0.039526176452915604,0.03244569929247976,82.08661247851722,0.0011331120135532648,0.0059473651468825856,0.010423181154888472,-0.4621014151637984,0.0,1.3322676295501878e-15
fold0_seed43_controller1_motion_only_eu-locality-007,motion_only,original_in_sample,registered_risk_weights,4797,0.03972467280639874,0.02629882499518458,66.20274790771451,0.0028069390067433984,0.010618908804470766,0.008932956288793311,-0.4665949196900754,0.0,1.7763568394002505e-15
