fde,improvement,model,official,subset
3.318467731966217,0.0,global_strongest_causal_baseline,True,official_t50
2.41819608248862,0.2712913676409863,per_sample_oracle_baseline_diagnostic,False,official_t50
3.046507361508482,0.08195359799282922,trained_baseline_selector,True,official_t50
3.318467731966217,0.0,BPSG-MA_v1,True,official_t50
3.046507361508482,0.08195359799282922,selector_only_final_model,True,official_t50
3.046507361508482,0.08195359799282922,selector_plus_correction_specialist,True,official_t50
3.046507361508482,0.08195359799282922,no_scene_selector,True,official_t50
3.046507361508482,0.08195359799282922,no_goal_selector,True,official_t50
3.318467731966217,0.0,no_interaction_selector,True,official_t50
