view,subset,locality,rows,model_error,reference_error,gain_percent,model_p95,model_p99
neural_fold0_seed17_easy_control_at_ranked,FDE,eu-locality-007,3935,30.030260949842205,30.3989429494991,1.2128119068790522,102.12755623772726,180.30773703058676
neural_fold0_seed17_easy_control_at_ranked,FDE,eu-locality-008,121088,36.31192880104874,36.53765155314232,0.6177812270317329,137.0206745024771,281.7943991422092
neural_fold0_seed17_easy_control_at_ranked,FDE,eu-locality-020,622,14.368191185544108,14.784980358069301,2.8190038974094445,54.18434016797015,99.18086841907973
neural_fold0_seed17_easy_control_at_ranked,FDE,eu-locality-048,5582,59.24847962633,59.3222642810702,0.12437936352294177,216.2196458274127,355.1127410078038
neural_fold0_seed17_easy_control_at_ranked,FDE,eu-locality-067,4600,64.21548743700234,64.59716991132642,0.5908656290175229,207.16877909819794,394.0447029702928
neural_fold0_seed17_easy_control_at_ranked,FDE,eu-locality-110,7204,58.26336218531117,58.79692993015807,0.9074755186719741,251.12962827604994,576.9384996688452
neural_fold0_seed17_easy_control_at_ranked,FDE,eu-locality-119,4147,65.67262198825664,65.72973460040133,0.08689006960381773,270.5290560144782,484.5542592170748
neural_fold0_seed17_easy_control_at_ranked,FDE,eu-locality-124,2645,84.16668837913957,84.4124249059004,0.2911141659948324,380.9415092093398,749.8979417287693
damping097_fold0_seed17_all_control_original,FDE,eu-locality-007,3935,28.405101776069266,30.3989429494991,6.558916133176562,100.02395477832108,175.08788059205037
damping097_fold0_seed17_all_control_original,FDE,eu-locality-008,121088,34.38749138999527,36.53765155314232,5.884779321461697,131.34489055784155,274.99226243709137
damping097_fold0_seed17_all_control_original,FDE,eu-locality-020,622,14.598997305544948,14.784980358069301,1.2579188339796987,53.963574416924075,102.34943144507893
damping097_fold0_seed17_all_control_original,FDE,eu-locality-048,5582,55.085513284010716,59.3222642810702,7.141923944415984,206.16304084795186,337.21152693945004
damping097_fold0_seed17_all_control_original,FDE,eu-locality-067,4600,60.25242627402348,64.59716991132642,6.7259040036383055,199.4077245615475,385.15124900395807
damping097_fold0_seed17_all_control_original,FDE,eu-locality-110,7204,55.158219898164525,58.79692993015807,6.188605487252119,246.0589932957891,565.4871803665465
damping097_fold0_seed17_all_control_original,FDE,eu-locality-119,4147,63.105368123453474,65.72973460040133,3.9926625185731868,261.5221846172777,484.5542592170748
damping097_fold0_seed17_all_control_original,FDE,eu-locality-124,2645,81.31847156727206,84.4124249059004,3.6652819085310706,370.92724591771514,721.5846967049604
damping097_fold0_seed17_all_ranked_original,FDE,eu-locality-007,3935,28.372438357873122,30.3989429494991,6.666365323927725,99.83546712398137,173.59245304725985
damping097_fold0_seed17_all_ranked_original,FDE,eu-locality-008,121088,34.32199569960999,36.53765155314232,6.064034658357165,131.1574936250468,274.64150508419556
damping097_fold0_seed17_all_ranked_original,FDE,eu-locality-020,622,14.531267417476263,14.784980358069301,1.7160181105994377,52.375808020598235,99.18086841907973
damping097_fold0_seed17_all_ranked_original,FDE,eu-locality-048,5582,55.028278100816465,59.3222642810702,7.238405735675779,208.68960992850214,341.8312981073841
damping097_fold0_seed17_all_ranked_original,FDE,eu-locality-067,4600,59.970423722589494,64.59716991132642,7.1624595862142755,199.37831689527755,385.15124900395807
damping097_fold0_seed17_all_ranked_original,FDE,eu-locality-110,7204,55.19791838518412,58.79692993015807,6.12108752829279,246.0589932957891,565.3921564787928
damping097_fold0_seed17_all_ranked_original,FDE,eu-locality-119,4147,63.081566775081285,65.72973460040133,4.028873448857462,254.9520112632369,484.5542592170748
damping097_fold0_seed17_all_ranked_original,FDE,eu-locality-124,2645,81.3658713169611,84.4124249059004,3.609129334141825,371.7975279685446,730.304686035854
damping097_fold0_seed17_all_control_common,FDE,eu-locality-007,3935,28.405101776069266,30.3989429494991,6.558916133176562,100.02395477832108,175.08788059205037
damping097_fold0_seed17_all_control_common,FDE,eu-locality-008,121088,34.38749138999527,36.53765155314232,5.884779321461697,131.34489055784155,274.99226243709137
damping097_fold0_seed17_all_control_common,FDE,eu-locality-020,622,14.598997305544948,14.784980358069301,1.2579188339796987,53.963574416924075,102.34943144507893
damping097_fold0_seed17_all_control_common,FDE,eu-locality-048,5582,55.085513284010716,59.3222642810702,7.141923944415984,206.16304084795186,337.21152693945004
damping097_fold0_seed17_all_control_common,FDE,eu-locality-067,4600,60.25242627402348,64.59716991132642,6.7259040036383055,199.4077245615475,385.15124900395807
damping097_fold0_seed17_all_control_common,FDE,eu-locality-110,7204,55.158219898164525,58.79692993015807,6.188605487252119,246.0589932957891,565.4871803665465
damping097_fold0_seed17_all_control_common,FDE,eu-locality-119,4147,63.105368123453474,65.72973460040133,3.9926625185731868,261.5221846172777,484.5542592170748
damping097_fold0_seed17_all_control_common,FDE,eu-locality-124,2645,81.31847156727206,84.4124249059004,3.6652819085310706,370.92724591771514,721.5846967049604
damping097_fold0_seed17_all_ranked_common,FDE,eu-locality-007,3935,28.372438357873122,30.3989429494991,6.666365323927725,99.83546712398137,173.59245304725985
damping097_fold0_seed17_all_ranked_common,FDE,eu-locality-008,121088,34.32199569960999,36.53765155314232,6.064034658357165,131.1574936250468,274.64150508419556
damping097_fold0_seed17_all_ranked_common,FDE,eu-locality-020,622,14.531267417476263,14.784980358069301,1.7160181105994377,52.375808020598235,99.18086841907973
damping097_fold0_seed17_all_ranked_common,FDE,eu-locality-048,5582,55.028278100816465,59.3222642810702,7.238405735675779,208.68960992850214,341.8312981073841
damping097_fold0_seed17_all_ranked_common,FDE,eu-locality-067,4600,59.970423722589494,64.59716991132642,7.1624595862142755,199.37831689527755,385.15124900395807
damping097_fold0_seed17_all_ranked_common,FDE,eu-locality-110,7204,55.19791838518412,58.79692993015807,6.12108752829279,246.0589932957891,565.3921564787928
damping097_fold0_seed17_all_ranked_common,FDE,eu-locality-119,4147,63.081566775081285,65.72973460040133,4.028873448857462,254.9520112632369,484.5542592170748
damping097_fold0_seed17_all_ranked_common,FDE,eu-locality-124,2645,81.3658713169611,84.4124249059004,3.609129334141825,371.7975279685446,730.304686035854
damping097_fold0_seed17_all_ranked_at_control,FDE,eu-locality-007,3935,28.518774833136032,30.3989429494991,6.184978601020896,100.06463769655943,175.94773094529853
damping097_fold0_seed17_all_ranked_at_control,FDE,eu-locality-008,121088,34.62520918995092,36.53765155314232,5.234168814626294,132.43999661590655,276.9255765806054
damping097_fold0_seed17_all_ranked_at_control,FDE,eu-locality-020,622,14.531267417476263,14.784980358069301,1.7160181105994377,52.375808020598235,99.18086841907973
damping097_fold0_seed17_all_ranked_at_control,FDE,eu-locality-048,5582,55.73213890354217,59.3222642810702,6.051902133266407,210.79864036159944,341.8312981073841
damping097_fold0_seed17_all_ranked_at_control,FDE,eu-locality-067,4600,60.46370086072284,64.59716991132642,6.3988392313125475,200.19535128243533,385.89675873222586
damping097_fold0_seed17_all_ranked_at_control,FDE,eu-locality-110,7204,55.42486945337234,58.79692993015807,5.735096170482434,246.0589932957891,574.0421380360763
damping097_fold0_seed17_all_ranked_at_control,FDE,eu-locality-119,4147,63.2585634371966,65.72973460040133,3.7595940075340617,258.99137205784535,484.5542592170748
damping097_fold0_seed17_all_ranked_at_control,FDE,eu-locality-124,2645,81.48049896419515,84.4124249059004,3.4733345771948088,371.7975279685446,730.304686035854
damping097_fold0_seed17_all_control_at_ranked,FDE,eu-locality-007,3935,28.33204634207156,30.3989429494991,6.799238417142394,99.82476847849018,174.06288823109108
damping097_fold0_seed17_all_control_at_ranked,FDE,eu-locality-008,121088,34.16159361447184,36.53765155314232,6.503039570604619,130.5003907795802,273.4203803365921
damping097_fold0_seed17_all_control_at_ranked,FDE,eu-locality-020,622,14.598997305544948,14.784980358069301,1.2579188339796987,53.963574416924075,102.34943144507893
damping097_fold0_seed17_all_control_at_ranked,FDE,eu-locality-048,5582,54.67847895073977,59.3222642810702,7.82806487009341,202.90031871355697,337.21152693945004
damping097_fold0_seed17_all_control_at_ranked,FDE,eu-locality-067,4600,59.87909986224876,64.59716991132642,7.3038339846068006,198.6748435258714,385.15124900395807
damping097_fold0_seed17_all_control_at_ranked,FDE,eu-locality-110,7204,54.95909591827961,58.79692993015807,6.527269393890522,245.56070304109087,565.4871803665465
damping097_fold0_seed17_all_control_at_ranked,FDE,eu-locality-119,4147,62.986100163533685,65.72973460040133,4.1741145823079195,259.94431931101263,484.5542592170748
damping097_fold0_seed17_all_control_at_ranked,FDE,eu-locality-124,2645,81.1365024683753,84.4124249059004,3.8808533710256055,369.6380478107621,721.5846967049604
damping097_fold0_seed17_easy_control_original,FDE,eu-locality-007,3935,29.39383894088763,30.3989429494991,3.3063781536128545,101.85154087095664,177.72321259617712
damping097_fold0_seed17_easy_control_original,FDE,eu-locality-008,121088,35.642604772121935,36.53765155314232,2.4496560204986917,136.35226625352686,280.4132735711521
damping097_fold0_seed17_easy_control_original,FDE,eu-locality-020,622,14.620921739572552,14.784980358069301,1.109630276966922,53.963574416924075,99.18086841907973
damping097_fold0_seed17_easy_control_original,FDE,eu-locality-048,5582,58.51190361824419,59.3222642810702,1.366031240794352,215.40463805815952,355.0151813798374
damping097_fold0_seed17_easy_control_original,FDE,eu-locality-067,4600,63.575099214174855,64.59716991132642,1.5822220982042667,206.76401763569734,394.0447029702928
damping097_fold0_seed17_easy_control_original,FDE,eu-locality-110,7204,57.27892029420197,58.79692993015807,2.581783841025842,250.21414274250193,576.9044546701475
damping097_fold0_seed17_easy_control_original,FDE,eu-locality-119,4147,65.2123534242241,65.72973460040133,0.787134132402334,268.7445843600715,484.5542592170748
damping097_fold0_seed17_easy_control_original,FDE,eu-locality-124,2645,82.59207214998015,84.4124249059004,2.1564985936009973,379.2183705697583,721.5846967049604
damping097_fold0_seed17_easy_ranked_original,FDE,eu-locality-007,3935,28.573188026068344,30.3989429494991,6.005981610820587,100.71081315355305,176.37171802076864
damping097_fold0_seed17_easy_ranked_original,FDE,eu-locality-008,121088,34.75579766447201,36.53765155314232,4.876760856068385,133.1084701597274,275.2805091989503
damping097_fold0_seed17_easy_ranked_original,FDE,eu-locality-020,622,14.540020349764832,14.784980358069301,1.6568165961125203,51.09735796981506,102.34943144507893
damping097_fold0_seed17_easy_ranked_original,FDE,eu-locality-048,5582,56.68764667685291,59.3222642810702,4.441195285018818,209.6966403065466,350.9892123640084
damping097_fold0_seed17_easy_ranked_original,FDE,eu-locality-067,4600,61.78296663881302,64.59716991132642,4.356542672653463,201.98110249877664,385.15124900395807
damping097_fold0_seed17_easy_ranked_original,FDE,eu-locality-110,7204,55.277539483447825,58.79692993015807,5.985670426824585,245.24949447519379,565.2404920292903
damping097_fold0_seed17_easy_ranked_original,FDE,eu-locality-119,4147,64.1089593893832,65.72973460040133,2.465817366936751,267.19896472853276,483.4758761751312
damping097_fold0_seed17_easy_ranked_original,FDE,eu-locality-124,2645,80.38576144788296,84.4124249059004,4.770226021235857,369.5276654034131,717.4852338748225
damping097_fold0_seed17_easy_control_common,FDE,eu-locality-007,3935,29.39383894088763,30.3989429494991,3.3063781536128545,101.85154087095664,177.72321259617712
damping097_fold0_seed17_easy_control_common,FDE,eu-locality-008,121088,35.642604772121935,36.53765155314232,2.4496560204986917,136.35226625352686,280.4132735711521
damping097_fold0_seed17_easy_control_common,FDE,eu-locality-020,622,14.620921739572552,14.784980358069301,1.109630276966922,53.963574416924075,99.18086841907973
damping097_fold0_seed17_easy_control_common,FDE,eu-locality-048,5582,58.51190361824419,59.3222642810702,1.366031240794352,215.40463805815952,355.0151813798374
damping097_fold0_seed17_easy_control_common,FDE,eu-locality-067,4600,63.575099214174855,64.59716991132642,1.5822220982042667,206.76401763569734,394.0447029702928
damping097_fold0_seed17_easy_control_common,FDE,eu-locality-110,7204,57.27892029420197,58.79692993015807,2.581783841025842,250.21414274250193,576.9044546701475
damping097_fold0_seed17_easy_control_common,FDE,eu-locality-119,4147,65.2123534242241,65.72973460040133,0.787134132402334,268.7445843600715,484.5542592170748
damping097_fold0_seed17_easy_control_common,FDE,eu-locality-124,2645,82.59207214998015,84.4124249059004,2.1564985936009973,379.2183705697583,721.5846967049604
damping097_fold0_seed17_easy_ranked_common,FDE,eu-locality-007,3935,28.573188026068344,30.3989429494991,6.005981610820587,100.71081315355305,176.37171802076864
damping097_fold0_seed17_easy_ranked_common,FDE,eu-locality-008,121088,34.75579766447201,36.53765155314232,4.876760856068385,133.1084701597274,275.2805091989503
damping097_fold0_seed17_easy_ranked_common,FDE,eu-locality-020,622,14.540020349764832,14.784980358069301,1.6568165961125203,51.09735796981506,102.34943144507893
damping097_fold0_seed17_easy_ranked_common,FDE,eu-locality-048,5582,56.68764667685291,59.3222642810702,4.441195285018818,209.6966403065466,350.9892123640084
damping097_fold0_seed17_easy_ranked_common,FDE,eu-locality-067,4600,61.78296663881302,64.59716991132642,4.356542672653463,201.98110249877664,385.15124900395807
damping097_fold0_seed17_easy_ranked_common,FDE,eu-locality-110,7204,55.277539483447825,58.79692993015807,5.985670426824585,245.24949447519379,565.2404920292903
damping097_fold0_seed17_easy_ranked_common,FDE,eu-locality-119,4147,64.1089593893832,65.72973460040133,2.465817366936751,267.19896472853276,483.4758761751312
damping097_fold0_seed17_easy_ranked_common,FDE,eu-locality-124,2645,80.38576144788296,84.4124249059004,4.770226021235857,369.5276654034131,717.4852338748225
damping097_fold0_seed17_easy_ranked_at_control,FDE,eu-locality-007,3935,29.36489349906534,30.3989429494991,3.401596733648271,101.81100868822931,177.28662372270986
damping097_fold0_seed17_easy_ranked_at_control,FDE,eu-locality-008,121088,35.559862818652505,36.53765155314232,2.6761127027216447,135.7610889374778,278.95686585493513
damping097_fold0_seed17_easy_ranked_at_control,FDE,eu-locality-020,622,14.601295050581626,14.784980358069301,1.24237775796181,53.963574416924075,99.18086841907973
damping097_fold0_seed17_easy_ranked_at_control,FDE,eu-locality-048,5582,57.898255435250256,59.3222642810702,2.4004627319566874,211.12744867678185,353.6427976870549
damping097_fold0_seed17_easy_ranked_at_control,FDE,eu-locality-067,4600,63.40027891484463,64.59716991132642,1.852853612820471,206.5582058394595,394.0447029702928
damping097_fold0_seed17_easy_ranked_at_control,FDE,eu-locality-110,7204,56.805801194590124,58.79692993015807,3.3864501733901875,249.40129791607401,575.6990630517156
damping097_fold0_seed17_easy_ranked_at_control,FDE,eu-locality-119,4147,64.91739773034168,65.72973460040133,1.2358742584283822,269.30334667392214,483.78380588041233
damping097_fold0_seed17_easy_ranked_at_control,FDE,eu-locality-124,2645,81.80479935645772,84.4124249059004,3.089148963970112,371.7975279685446,721.5846967049604
