trial,step,bce,gradient_norm
mask_only_main_only_seed29_fold1,2000,4.4964675907976925e-05,0.000589485396631062
mask_only_main_only_seed43_fold0,1,0.6919011473655701,0.11039859056472778
mask_only_main_only_seed43_fold0,100,0.4977127015590668,0.3360665440559387
mask_only_main_only_seed43_fold0,200,0.3556443750858307,0.6516938805580139
mask_only_main_only_seed43_fold0,300,0.26271021366119385,1.0169323682785034
mask_only_main_only_seed43_fold0,400,0.10340981185436249,0.7657920122146606
mask_only_main_only_seed43_fold0,500,0.09288454800844193,0.5927805304527283
mask_only_main_only_seed43_fold0,600,0.0505162850022316,0.5728329420089722
mask_only_main_only_seed43_fold0,700,0.04507789388298988,0.35698994994163513
mask_only_main_only_seed43_fold0,800,0.029389068484306335,0.6101396083831787
mask_only_main_only_seed43_fold0,900,0.15690651535987854,1.8812551498413086
mask_only_main_only_seed43_fold0,1000,0.04007503762841225,0.6274181604385376
mask_only_main_only_seed43_fold0,1100,0.02349306084215641,0.8624448776245117
mask_only_main_only_seed43_fold0,1200,0.015788722783327103,0.23763878643512726
mask_only_main_only_seed43_fold0,1300,0.01120464876294136,0.3472532331943512
mask_only_main_only_seed43_fold0,1400,0.01288472581654787,0.44592392444610596
mask_only_main_only_seed43_fold0,1500,0.021574553102254868,0.6957053542137146
mask_only_main_only_seed43_fold0,1600,0.0544872060418129,0.8162726759910583
mask_only_main_only_seed43_fold0,1700,0.004464315716177225,0.15612278878688812
mask_only_main_only_seed43_fold0,1800,0.0342530682682991,0.789845883846283
mask_only_main_only_seed43_fold0,1900,0.006098768673837185,0.19117026031017303
mask_only_main_only_seed43_fold0,2000,0.031003372743725777,0.6217229962348938
mask_only_main_only_seed43_fold1,1,0.6798462867736816,0.30737942457199097
mask_only_main_only_seed43_fold1,100,0.23837751150131226,0.3684588372707367
mask_only_main_only_seed43_fold1,200,0.01374244224280119,0.10408460348844528
mask_only_main_only_seed43_fold1,300,0.0039299251511693,0.038859497755765915
mask_only_main_only_seed43_fold1,400,0.0013838722370564938,0.018918165937066078
mask_only_main_only_seed43_fold1,500,0.0007904144003987312,0.007432837504893541
mask_only_main_only_seed43_fold1,600,0.00024517037672922015,0.0027581967879086733
mask_only_main_only_seed43_fold1,700,0.0003297067596577108,0.004658273421227932
mask_only_main_only_seed43_fold1,800,0.00035101897083222866,0.003742491127923131
mask_only_main_only_seed43_fold1,900,0.0002297472965437919,0.0024419904220849276
mask_only_main_only_seed43_fold1,1000,0.0001526337000541389,0.0023482926189899445
mask_only_main_only_seed43_fold1,1100,0.00010917670442722738,0.0018158378079533577
mask_only_main_only_seed43_fold1,1200,9.856876567937434e-05,0.0010950000723823905
mask_only_main_only_seed43_fold1,1300,8.409448491875082e-05,0.0010333331301808357
mask_only_main_only_seed43_fold1,1400,8.06020907475613e-05,0.0011963857105001807
mask_only_main_only_seed43_fold1,1500,7.712499791523442e-05,0.0009428502526134253
mask_only_main_only_seed43_fold1,1600,7.821721374057233e-05,0.0010176418581977487
mask_only_main_only_seed43_fold1,1700,4.511755469138734e-05,0.0007399285677820444
mask_only_main_only_seed43_fold1,1800,4.593509220285341e-05,0.0006183285731822252
mask_only_main_only_seed43_fold1,1900,4.3416010157670826e-05,0.0011282415362074971
mask_only_main_only_seed43_fold1,2000,3.201694926247001e-05,0.0006097518489696085
mask_only_source_only_seed17_fold-1,1,0.6954312324523926,0.08646028488874435
mask_only_source_only_seed17_fold-1,100,0.6877627372741699,0.1046953797340393
mask_only_source_only_seed17_fold-1,200,0.7050604224205017,0.17125873267650604
mask_only_source_only_seed17_fold-1,300,0.6974879503250122,0.17366981506347656
mask_only_source_only_seed17_fold-1,400,0.7082874178886414,0.2403598427772522
mask_only_source_only_seed17_fold-1,500,0.6492300033569336,0.24089759588241577
mask_only_source_only_seed17_fold-1,600,0.6972835063934326,0.2735542058944702
mask_only_source_only_seed17_fold-1,700,0.6071994304656982,0.3440863788127899
mask_only_source_only_seed17_fold-1,800,0.7062767744064331,0.3398757874965668
mask_only_source_only_seed17_fold-1,900,0.6691486835479736,0.3347073495388031
mask_only_source_only_seed17_fold-1,1000,0.6533649563789368,0.40393248200416565
mask_only_source_only_seed17_fold-1,1100,0.6406081318855286,0.3633164167404175
mask_only_source_only_seed17_fold-1,1200,0.6891790628433228,0.38319316506385803
mask_only_source_only_seed17_fold-1,1300,0.6198852062225342,0.44490090012550354
mask_only_source_only_seed17_fold-1,1400,0.6491026282310486,0.3518637716770172
mask_only_source_only_seed17_fold-1,1500,0.6181035041809082,0.5752823352813721
mask_only_source_only_seed17_fold-1,1600,0.6211711168289185,0.4863514304161072
mask_only_source_only_seed17_fold-1,1700,0.6076787710189819,0.41879427433013916
mask_only_source_only_seed17_fold-1,1800,0.6644068360328674,0.5323104858398438
mask_only_source_only_seed17_fold-1,1900,0.5634773969650269,0.7562870979309082
mask_only_source_only_seed17_fold-1,2000,0.6378285884857178,0.518058180809021
mask_only_source_only_seed29_fold-1,1,0.6667343974113464,0.15274213254451752
mask_only_source_only_seed29_fold-1,100,0.6967678070068359,0.14627808332443237
mask_only_source_only_seed29_fold-1,200,0.6893468499183655,0.13337743282318115
mask_only_source_only_seed29_fold-1,300,0.6613354682922363,0.17741218209266663
mask_only_source_only_seed29_fold-1,400,0.66673743724823,0.17780308425426483
mask_only_source_only_seed29_fold-1,500,0.6848937273025513,0.20891988277435303
mask_only_source_only_seed29_fold-1,600,0.6973710060119629,0.22041849792003632
mask_only_source_only_seed29_fold-1,700,0.6268405914306641,0.27578476071357727
mask_only_source_only_seed29_fold-1,800,0.6590263843536377,0.32518619298934937
mask_only_source_only_seed29_fold-1,900,0.6592570543289185,0.3038700819015503
mask_only_source_only_seed29_fold-1,1000,0.6704479455947876,0.33275651931762695
mask_only_source_only_seed29_fold-1,1100,0.6030197739601135,0.33421289920806885
mask_only_source_only_seed29_fold-1,1200,0.6597379446029663,0.3179391622543335
mask_only_source_only_seed29_fold-1,1300,0.6224777698516846,0.34242600202560425
mask_only_source_only_seed29_fold-1,1400,0.5816642045974731,0.4996497333049774
mask_only_source_only_seed29_fold-1,1500,0.5987992882728577,0.4034566879272461
mask_only_source_only_seed29_fold-1,1600,0.6922045946121216,0.43417346477508545
mask_only_source_only_seed29_fold-1,1700,0.6434277296066284,0.457317978143692
mask_only_source_only_seed29_fold-1,1800,0.6381316184997559,0.49257564544677734
mask_only_source_only_seed29_fold-1,1900,0.607988715171814,0.360944002866745
mask_only_source_only_seed29_fold-1,2000,0.6673163175582886,0.6098206639289856
mask_only_source_only_seed43_fold-1,1,0.6966730952262878,0.12562303245067596
mask_only_source_only_seed43_fold-1,100,0.7436282634735107,0.3698582053184509
mask_only_source_only_seed43_fold-1,200,0.6904194355010986,0.15041546523571014
mask_only_source_only_seed43_fold-1,300,0.6942827701568604,0.15478959679603577
mask_only_source_only_seed43_fold-1,400,0.6814525127410889,0.16274724900722504
mask_only_source_only_seed43_fold-1,500,0.6737098693847656,0.16517731547355652
mask_only_source_only_seed43_fold-1,600,0.6523377895355225,0.19863063097000122
mask_only_source_only_seed43_fold-1,700,0.6947653889656067,0.226754829287529
mask_only_source_only_seed43_fold-1,800,0.6586189866065979,0.2836148142814636
mask_only_source_only_seed43_fold-1,900,0.6778684854507446,0.2577950358390808
mask_only_source_only_seed43_fold-1,1000,0.6806176900863647,0.3073461651802063
mask_only_source_only_seed43_fold-1,1100,0.6219007968902588,0.3711148798465729
mask_only_source_only_seed43_fold-1,1200,0.6578934192657471,0.42473217844963074
mask_only_source_only_seed43_fold-1,1300,0.6204366087913513,0.42889097332954407
mask_only_source_only_seed43_fold-1,1400,0.6929306983947754,0.4870739281177521
mask_only_source_only_seed43_fold-1,1500,0.6497935056686401,0.46199557185173035
mask_only_source_only_seed43_fold-1,1600,0.6597861051559448,0.47927483916282654
mask_only_source_only_seed43_fold-1,1700,0.5601282715797424,0.43618935346603394
mask_only_source_only_seed43_fold-1,1800,0.6518107652664185,0.44770383834838867
mask_only_source_only_seed43_fold-1,1900,0.597345232963562,0.5387533903121948
mask_only_source_only_seed43_fold-1,2000,0.5833516716957092,0.5192892551422119
mask_only_mixed_seed17_fold0,1,0.6940165162086487,0.10597199201583862
mask_only_mixed_seed17_fold0,100,0.6325786113739014,0.20335127413272858
mask_only_mixed_seed17_fold0,200,0.5901143550872803,0.3814491033554077
mask_only_mixed_seed17_fold0,300,0.5703186392784119,0.4238071143627167
mask_only_mixed_seed17_fold0,400,0.39869266748428345,0.4896610379219055
mask_only_mixed_seed17_fold0,500,0.6157307028770447,0.6299163699150085
mask_only_mixed_seed17_fold0,600,0.5760106444358826,1.055643916130066
mask_only_mixed_seed17_fold0,700,0.6348304152488708,1.0547581911087036
mask_only_mixed_seed17_fold0,800,0.4698874056339264,0.4671984612941742
mask_only_mixed_seed17_fold0,900,0.5428776144981384,0.8486627340316772
mask_only_mixed_seed17_fold0,1000,0.41744309663772583,0.8223091959953308
mask_only_mixed_seed17_fold0,1100,0.4524264335632324,1.1102772951126099
mask_only_mixed_seed17_fold0,1200,0.4270431399345398,0.7857390642166138
mask_only_mixed_seed17_fold0,1300,0.4076894521713257,0.7792839407920837
mask_only_mixed_seed17_fold0,1400,0.5016869902610779,0.9261317253112793
mask_only_mixed_seed17_fold0,1500,0.38160383701324463,0.8171522617340088
mask_only_mixed_seed17_fold0,1600,0.36567944288253784,0.7328789830207825
mask_only_mixed_seed17_fold0,1700,0.3357401490211487,0.7481048107147217
mask_only_mixed_seed17_fold0,1800,0.42801210284233093,1.1759454011917114
mask_only_mixed_seed17_fold0,1900,0.32165950536727905,0.8551368713378906
mask_only_mixed_seed17_fold0,2000,0.3820335865020752,0.6716418266296387
mask_only_mixed_seed17_fold1,1,0.6971597671508789,0.28942328691482544
mask_only_mixed_seed17_fold1,100,0.5734117031097412,0.28731289505958557
mask_only_mixed_seed17_fold1,200,0.4740256071090698,0.3176419138908386
mask_only_mixed_seed17_fold1,300,0.4361982047557831,0.28242385387420654
mask_only_mixed_seed17_fold1,400,0.3169599771499634,0.3502277135848999
mask_only_mixed_seed17_fold1,500,0.4980628490447998,0.38412633538246155
mask_only_mixed_seed17_fold1,600,0.5012959241867065,0.4167120158672333
mask_only_mixed_seed17_fold1,700,0.44720467925071716,0.45012691617012024
mask_only_mixed_seed17_fold1,800,0.36891546845436096,0.3032854199409485
mask_only_mixed_seed17_fold1,900,0.4151259660720825,0.3980598449707031
mask_only_mixed_seed17_fold1,1000,0.28473666310310364,0.32351982593536377
mask_only_mixed_seed17_fold1,1100,0.3280518651008606,0.42129766941070557
mask_only_mixed_seed17_fold1,1200,0.337011456489563,0.2586742639541626
mask_only_mixed_seed17_fold1,1300,0.36360353231430054,0.45369797945022583
mask_only_mixed_seed17_fold1,1400,0.4164450764656067,0.5653128027915955
mask_only_mixed_seed17_fold1,1500,0.33915865421295166,0.2977674603462219
mask_only_mixed_seed17_fold1,1600,0.2914792001247406,0.5747231841087341
mask_only_mixed_seed17_fold1,1700,0.3199250102043152,0.44864964485168457
mask_only_mixed_seed17_fold1,1800,0.384513795375824,0.6691986918449402
mask_only_mixed_seed17_fold1,1900,0.2955937385559082,0.3839017152786255
mask_only_mixed_seed17_fold1,2000,0.33356431126594543,0.33574405312538147
mask_only_mixed_seed29_fold0,1,0.6852084398269653,0.10468365997076035
mask_only_mixed_seed29_fold0,100,0.6083746552467346,0.22269685566425323
mask_only_mixed_seed29_fold0,200,0.5523371696472168,0.3777039051055908
mask_only_mixed_seed29_fold0,300,0.5591279864311218,0.3843803107738495
mask_only_mixed_seed29_fold0,400,0.5386373400688171,0.645595133304596
mask_only_mixed_seed29_fold0,500,0.5616200566291809,0.8236385583877563
mask_only_mixed_seed29_fold0,600,0.501599133014679,0.4739408493041992
mask_only_mixed_seed29_fold0,700,0.45420074462890625,0.5775589346885681
mask_only_mixed_seed29_fold0,800,0.5430392026901245,0.9452447295188904
mask_only_mixed_seed29_fold0,900,0.358640193939209,0.8957086801528931
mask_only_mixed_seed29_fold0,1000,0.45208388566970825,1.1551098823547363
mask_only_mixed_seed29_fold0,1100,0.46059587597846985,0.7774250507354736
mask_only_mixed_seed29_fold0,1200,0.4350879490375519,0.8514158725738525
mask_only_mixed_seed29_fold0,1300,0.4715837836265564,1.0130417346954346
mask_only_mixed_seed29_fold0,1400,0.3182298243045807,0.5827077627182007
mask_only_mixed_seed29_fold0,1500,0.45168548822402954,0.787100076675415
mask_only_mixed_seed29_fold0,1600,0.4398711025714874,0.6550376415252686
mask_only_mixed_seed29_fold0,1700,0.430957168340683,0.9177219271659851
mask_only_mixed_seed29_fold0,1800,0.4593825936317444,0.9646494388580322
mask_only_mixed_seed29_fold0,1900,0.349057674407959,0.6746639609336853
mask_only_mixed_seed29_fold0,2000,0.30702099204063416,0.8336985111236572
mask_only_mixed_seed29_fold1,1,0.7131845951080322,0.21517133712768555
mask_only_mixed_seed29_fold1,100,0.5303179025650024,0.22243820130825043
mask_only_mixed_seed29_fold1,200,0.5210132598876953,0.3508874475955963
mask_only_mixed_seed29_fold1,300,0.43974918127059937,0.32469606399536133
mask_only_mixed_seed29_fold1,400,0.6447738409042358,0.7678220272064209
mask_only_mixed_seed29_fold1,500,0.4276562035083771,0.6990045309066772
mask_only_mixed_seed29_fold1,600,0.380844384431839,0.23468135297298431
mask_only_mixed_seed29_fold1,700,0.29535096883773804,0.34805920720100403
mask_only_mixed_seed29_fold1,800,0.4885087013244629,0.5875344276428223
mask_only_mixed_seed29_fold1,900,0.2642054557800293,0.27728354930877686
mask_only_mixed_seed29_fold1,1000,0.38291770219802856,0.3833026587963104
mask_only_mixed_seed29_fold1,1100,0.39789313077926636,0.357867032289505
mask_only_mixed_seed29_fold1,1200,0.31968697905540466,0.35723450779914856
mask_only_mixed_seed29_fold1,1300,0.3396356701850891,0.4990405738353729
mask_only_mixed_seed29_fold1,1400,0.375667929649353,0.3892136216163635
mask_only_mixed_seed29_fold1,1500,0.42041340470314026,0.3464660346508026
mask_only_mixed_seed29_fold1,1600,0.41875317692756653,0.4282369613647461
mask_only_mixed_seed29_fold1,1700,0.4181392192840576,0.5070618391036987
mask_only_mixed_seed29_fold1,1800,0.4025770425796509,0.476173996925354
mask_only_mixed_seed29_fold1,1900,0.3525530993938446,0.5122950673103333
mask_only_mixed_seed29_fold1,2000,0.26049646735191345,0.33365944027900696
mask_only_mixed_seed43_fold0,1,0.6983009576797485,0.12325947731733322
mask_only_mixed_seed43_fold0,100,0.6555148363113403,0.16689994931221008
mask_only_mixed_seed43_fold0,200,0.5927765965461731,0.3213631510734558
mask_only_mixed_seed43_fold0,300,0.5628166198730469,0.35482150316238403
mask_only_mixed_seed43_fold0,400,0.675348162651062,0.8793023824691772
mask_only_mixed_seed43_fold0,500,0.512805700302124,0.6704733967781067
mask_only_mixed_seed43_fold0,600,0.499521940946579,0.6356397271156311
mask_only_mixed_seed43_fold0,700,0.4509158134460449,0.5520505309104919
mask_only_mixed_seed43_fold0,800,0.47053539752960205,0.5145607590675354
mask_only_mixed_seed43_fold0,900,0.41250577569007874,0.7069668769836426
mask_only_mixed_seed43_fold0,1000,0.40155738592147827,0.5748867988586426
mask_only_mixed_seed43_fold0,1100,0.5539393424987793,0.9726237654685974
mask_only_mixed_seed43_fold0,1200,0.3902413845062256,0.8158213496208191
mask_only_mixed_seed43_fold0,1300,0.38722705841064453,0.5702099800109863
mask_only_mixed_seed43_fold0,1400,0.46689024567604065,1.1695281267166138
mask_only_mixed_seed43_fold0,1500,0.3169434070587158,1.113348364830017
mask_only_mixed_seed43_fold0,1600,0.4478256404399872,0.7476615309715271
mask_only_mixed_seed43_fold0,1700,0.3641394376754761,1.0808194875717163
mask_only_mixed_seed43_fold0,1800,0.4674451947212219,0.833681046962738
mask_only_mixed_seed43_fold0,1900,0.4946010112762451,0.7423761487007141
mask_only_mixed_seed43_fold0,2000,0.5510084629058838,0.8049091100692749
mask_only_mixed_seed43_fold1,1,0.6896274089813232,0.1709441989660263
mask_only_mixed_seed43_fold1,100,0.5623105764389038,0.21943305432796478
mask_only_mixed_seed43_fold1,200,0.5021047592163086,0.3704391121864319
mask_only_mixed_seed43_fold1,300,0.38336649537086487,0.2638627886772156
mask_only_mixed_seed43_fold1,400,0.4522460103034973,0.507461667060852
mask_only_mixed_seed43_fold1,500,0.39090949296951294,0.34996700286865234
mask_only_mixed_seed43_fold1,600,0.3705364465713501,0.38914644718170166
mask_only_mixed_seed43_fold1,700,0.4211694300174713,0.3197839558124542
mask_only_mixed_seed43_fold1,800,0.3490826487541199,0.2697470784187317
mask_only_mixed_seed43_fold1,900,0.29755377769470215,0.2600201666355133
mask_only_mixed_seed43_fold1,1000,0.3796689212322235,0.5747712254524231
mask_only_mixed_seed43_fold1,1100,0.4173770546913147,0.454806923866272
mask_only_mixed_seed43_fold1,1200,0.34336626529693604,0.4410402476787567
mask_only_mixed_seed43_fold1,1300,0.32785874605178833,0.3755333721637726
mask_only_mixed_seed43_fold1,1400,0.3389911651611328,0.38567015528678894
mask_only_mixed_seed43_fold1,1500,0.22334522008895874,0.2947045564651489
mask_only_mixed_seed43_fold1,1600,0.37591394782066345,0.4515136778354645
mask_only_mixed_seed43_fold1,1700,0.30451130867004395,0.4446184039115906
mask_only_mixed_seed43_fold1,1800,0.42755454778671265,0.6018943786621094
mask_only_mixed_seed43_fold1,1900,0.42689454555511475,0.4712705910205841
mask_only_mixed_seed43_fold1,2000,0.44965383410453796,0.4391840696334839
past_rgb_main_only_seed17_fold0,1,0.6937685012817383,0.15524117648601532
past_rgb_main_only_seed17_fold0,100,0.4561838209629059,0.5516627430915833
past_rgb_main_only_seed17_fold0,200,0.31757405400276184,0.5599008798599243
past_rgb_main_only_seed17_fold0,300,0.15358906984329224,1.0135070085525513
past_rgb_main_only_seed17_fold0,400,0.15023593604564667,0.9093174934387207
past_rgb_main_only_seed17_fold0,500,0.07071809470653534,0.6152783036231995
past_rgb_main_only_seed17_fold0,600,0.033055346459150314,0.7524799704551697
past_rgb_main_only_seed17_fold0,700,0.02832108736038208,0.3968811631202698
past_rgb_main_only_seed17_fold0,800,0.04553060606122017,0.8198954463005066
past_rgb_main_only_seed17_fold0,900,0.04359259828925133,0.605385422706604
past_rgb_main_only_seed17_fold0,1000,0.028116166591644287,0.38425561785697937
past_rgb_main_only_seed17_fold0,1100,0.07357531785964966,0.623098611831665
past_rgb_main_only_seed17_fold0,1200,0.010363095439970493,0.20937824249267578
past_rgb_main_only_seed17_fold0,1300,0.03141224384307861,0.5260434746742249
past_rgb_main_only_seed17_fold0,1400,0.05487396568059921,0.6209324598312378
past_rgb_main_only_seed17_fold0,1500,0.13062429428100586,2.6249001026153564
past_rgb_main_only_seed17_fold0,1600,0.08595409989356995,1.8758347034454346
past_rgb_main_only_seed17_fold0,1700,0.030241966247558594,0.7441326379776001
past_rgb_main_only_seed17_fold0,1800,0.023504752665758133,0.6270343661308289
past_rgb_main_only_seed17_fold0,1900,0.04084261506795883,0.8684184551239014
past_rgb_main_only_seed17_fold0,2000,0.010369018651545048,0.5101791620254517
past_rgb_main_only_seed17_fold1,1,0.6982250213623047,0.28346800804138184
past_rgb_main_only_seed17_fold1,100,0.1454451084136963,0.1871422827243805
past_rgb_main_only_seed17_fold1,200,0.013158262707293034,0.09705245494842529
past_rgb_main_only_seed17_fold1,300,0.0026035807095468044,0.029018262401223183
past_rgb_main_only_seed17_fold1,400,0.0015967530198395252,0.0158887580037117
past_rgb_main_only_seed17_fold1,500,0.000518894987180829,0.00783158652484417
past_rgb_main_only_seed17_fold1,600,0.0004267004260327667,0.006622438319027424
past_rgb_main_only_seed17_fold1,700,0.000333591626258567,0.006085670553147793
past_rgb_main_only_seed17_fold1,800,0.0003593795117922127,0.0049316370859742165
past_rgb_main_only_seed17_fold1,900,0.0001658027176745236,0.0044239782728254795
past_rgb_main_only_seed17_fold1,1000,0.00015039238496683538,0.0020024720579385757
past_rgb_main_only_seed17_fold1,1100,0.00011432539758970961,0.00154966174159199
past_rgb_main_only_seed17_fold1,1200,0.00011356196773704141,0.0031611628364771605
past_rgb_main_only_seed17_fold1,1300,0.00011937804811168462,0.0026718920562416315
past_rgb_main_only_seed17_fold1,1400,6.518028385471553e-05,0.0014918531524017453
past_rgb_main_only_seed17_fold1,1500,9.215684985974804e-05,0.0014867690624669194
past_rgb_main_only_seed17_fold1,1600,6.93644251441583e-05,0.0008516702218912542
past_rgb_main_only_seed17_fold1,1700,4.017993705929257e-05,0.0006146346568129957
past_rgb_main_only_seed17_fold1,1800,4.5583808969240636e-05,0.001002822769805789
past_rgb_main_only_seed17_fold1,1900,3.843790909741074e-05,0.0005312091088853776
past_rgb_main_only_seed17_fold1,2000,3.7875372072448954e-05,0.0005306180100888014
past_rgb_main_only_seed29_fold0,1,0.7012650966644287,0.16824926435947418
past_rgb_main_only_seed29_fold0,100,0.44773659110069275,0.2969273030757904
past_rgb_main_only_seed29_fold0,200,0.3157406151294708,0.7581537961959839
past_rgb_main_only_seed29_fold0,300,0.1648695021867752,0.5630713105201721
past_rgb_main_only_seed29_fold0,400,0.08887411653995514,0.5229001045227051
past_rgb_main_only_seed29_fold0,500,0.0551801435649395,0.38086122274398804
past_rgb_main_only_seed29_fold0,600,0.037287041544914246,0.5262660384178162
past_rgb_main_only_seed29_fold0,700,0.05217082425951958,0.47231540083885193
past_rgb_main_only_seed29_fold0,800,0.02316850796341896,0.7534494400024414
