group,subset,locality,indexed_rows,supported_rows,unknown_rows,floor_error_sum,oracle_gain_cost_sum,captured_gain_cost_sum,missed_gain_cost_sum,selected_harm_cost_sum,fallback_regression_cost_sum,fallback_relief_cost_sum,original_gain_cost_sum,rebased_gain_cost_sum,rebase_advantage_cost_sum,signed_oracle_deficit_cost_sum,union_oracle_gain_cost_sum,missed_source_support_abstain_cost_sum,missed_no_observed_motion_cost_sum,missed_nonpositive_utility_cost_sum,missed_zero_event_mass_cost_sum,missed_risk_veto_cost_sum,oracle_gain_pp,captured_gain_pp,missed_gain_pp,selected_harm_pp,fallback_regression_pp,fallback_relief_pp,original_gain_pp,rebased_gain_pp,rebase_advantage_pp,signed_oracle_deficit_pp,union_oracle_gain_pp,missed_source_support_abstain_pp,missed_no_observed_motion_pp,missed_nonpositive_utility_pp,missed_zero_event_mass_pp,missed_risk_veto_pp
fold0_seed17_all,all,eu-locality-007,5664,5526,138,71831.09191157999,10095.590603531797,1667.881851937648,8427.70875159415,547.1293115809392,3474.4377959735275,404.498157099991,-1949.1870985168275,1120.7525403567088,3069.9396388735368,12044.777702048623,10596.340146278408,0.0,0.0,3892.6779517327195,0.0,4535.030799861428,14.054625002720128,2.321949740080126,11.732675262640003,0.7616887019543354,4.836955284280466,0.5631240544107353,-2.7135701917439405,1.5602610381257906,4.273831229869732,16.768195194464067,14.751745886477549,0.0,0.0,5.419210328202147,0.0,6.313464934437854
fold0_seed17_all,all,eu-locality-008,161653,157961,3692,2733278.630998413,367939.7045316802,52714.48538494346,315225.2191467368,14245.222227450315,152776.1278502369,38155.914562301485,-76150.95013044227,38469.263157493144,114620.21328793542,444090.6546621225,408254.9108772979,0.0,0.0,127414.95794524907,0.0,187810.2612014877,13.461478107604384,1.9286173311093384,11.532860776495047,0.5211770972009105,5.589482393693276,1.3959760314799623,-2.7860661283048858,1.407440233908428,4.193506362213314,16.24754423590927,14.936454199993888,0.0,0.0,4.661616144809463,0.0,6.871244631685585
fold0_seed17_all,all,eu-locality-020,1282,1225,57,7914.319538555643,625.5040642295703,91.1125757470235,534.3914884825468,12.953107312817432,109.98392850551168,64.57379982371577,32.74933975241015,78.15946843420608,45.410128681795925,592.7547244771602,696.2779229741412,0.0,0.0,369.8772858806493,0.0,164.51420260189744,7.903447178021375,1.1512370116363972,6.7522101663849785,0.16366672143719588,1.3896826880657345,0.8159109511454025,0.4137985532788695,0.9875702901992016,0.5737717369203321,7.489648624742506,8.79769788902422,0.0,0.0,4.673519739489209,0.0,2.078690426895768
fold0_seed17_all,all,eu-locality-048,8344,8058,286,202116.8154902644,28320.76971914393,3272.6168504210673,25048.152868722864,841.8468331887454,12568.159315645298,1671.7306071480114,-8465.658691264965,2430.770017232322,10896.428708497286,36786.428410408895,30077.929143502843,0.0,0.0,6728.848527157179,0.0,18319.304341565687,14.012079920439916,1.6191709940030712,12.392908926436846,0.4165149896839216,6.218265058827174,0.8271110956765176,-4.1884979588315066,1.2026560043191499,5.391153963150655,18.20057787927142,14.881458066981885,0.0,0.0,3.3291878811940294,0.0,9.063721045242817
fold0_seed17_all,all,eu-locality-067,7105,6903,202,189652.8898435392,27482.835749269223,4023.942767136683,23458.89298213254,675.3537631698505,9064.875979275126,863.5487685034004,-4852.738206804895,3348.5890039668325,8201.327210771728,32335.57395607412,28434.63185961442,0.0,0.0,6716.562204056703,0.0,16742.330778075837,14.491124164752856,2.121740813154166,12.36938335159869,0.3560999063747498,4.779719405675028,0.4553311943813856,-2.5587473045142266,1.765640906779416,4.324388211293643,17.049871469267085,14.992986335759275,0.0,0.0,3.5415026945267045,0.0,8.827880657071985
fold0_seed17_all,all,eu-locality-110,8660,8550,110,249526.70581366646,39070.34338308926,5592.707278924976,33477.63610416428,212.57172661359655,11102.673084107704,699.3339764118946,-5023.203555384431,5380.13555231138,10403.33910769581,44093.54693847369,39831.34957725955,0.0,0.0,10271.915870674882,0.0,23205.720233489403,15.657780298780908,2.241326138093338,13.416454160687568,0.08518997031617691,4.449492910149106,0.28026418019324983,-2.013092562178694,2.1561361677771615,4.169228729955856,17.6708728609596,15.962760157224825,0.0,0.0,4.1165597234090905,0.0,9.299894437278478
fold0_seed17_all,all,eu-locality-119,5787,5639,148,156163.46608844347,24925.609380306094,1407.7968213908007,23517.812558915295,231.1287182302982,7465.022933728004,1130.1072128463597,-5158.247617721143,1176.6681031605026,6334.915720881645,30083.85699802724,26106.506627306826,0.0,0.0,6308.322547683201,0.0,17209.490011232094,15.9612296042337,0.901489225779282,15.059740378454418,0.14800434699585754,4.7802620681460635,0.7236693966604977,-3.303107792702142,0.7534848787834246,4.056592671485566,19.264337396935844,16.717422634895513,0.0,0.0,4.0395636096540475,0.0,11.020176768800372
fold0_seed17_all,all,eu-locality-124,3651,3550,101,146745.50323497213,17373.062711429324,2231.9651080703607,15141.097603358963,124.44092830603938,3910.905294953242,359.33101635614275,-1444.050098832778,2107.524179764321,3551.574278597099,18817.112810262104,17750.093380939354,0.0,0.0,5255.1781977836545,0.0,9885.919405575312,11.838906357226628,1.5209768332706517,10.317929523955979,0.08480050533935737,2.6650937907725964,0.2448667989374598,-0.9840506639038427,1.4361763279312942,2.4202269918351367,12.822957021130472,12.095834618194408,0.0,0.0,3.581151096241053,0.0,6.736778427714927
fold0_seed17_all,easy,eu-locality-007,2133,2133,0,3884.3132432141642,433.4419987446048,148.19002419866052,285.2519745459442,63.19549748342976,55.4129105259027,35.91803006592866,65.49964625525672,84.99452671523078,19.494880459974045,367.9423524893481,483.03390508790625,0.0,0.0,267.26967717613417,0.0,17.982297369810077,11.158780757494812,3.8150894358879586,7.343691321606851,1.6269413285303735,1.426581922112183,0.9246944779409052,1.686260663186307,2.188148107357585,0.501887444171278,9.472520094308504,12.43550339128182,0.0,0.0,6.880744688731019,0.0,0.46294663287583393
fold0_seed17_all,easy,eu-locality-008,52276,52276,0,117279.8825829601,15438.046102412136,6955.847230237314,8482.19887217482,612.685924859416,2809.9437961486465,1421.8207895980624,4955.038298827314,6343.161305377898,1388.1230065505838,10483.00780358482,16951.666726944575,0.0,0.0,7984.412917744466,0.0,497.78595443035533,13.163422202006169,5.930980724948259,7.232441477057909,0.522413487603913,2.3959299193201193,1.2123313549468393,4.224968672971067,5.408567237344346,1.1835985643732796,8.938453529035101,14.454027710126244,0.0,0.0,6.807998730810924,0.0,0.424442746246985
