group,action,metric,subset,locality,rows,model_error,reference_error,gain_percent,model_p95,model_p99,reference_p95
fold1_seed17_easy,union_oracle,ADE_vs_floor,complete,eu-locality-008,97352,13.3154226152333,16.389412229840747,18.75594787353345,47.65771863511285,93.70850935088043,59.01678952634717
fold1_seed17_easy,union_oracle,ADE_vs_floor,complete,eu-locality-020,364,6.199396774086024,6.891806752673657,10.046857136831566,21.61297716712974,39.345680798501014,22.682718227503177
fold1_seed17_easy,union_oracle,ADE_vs_floor,complete,eu-locality-048,4716,21.418797140990087,26.563160393487802,19.36653310936187,75.08100312687708,130.42164723506968,91.22372192206632
fold1_seed17_easy,union_oracle,ADE_vs_floor,complete,eu-locality-067,3417,23.64445701282293,30.057452024112813,21.335790559177216,74.63056907459924,137.2750578174486,92.43888499604662
fold1_seed17_easy,union_oracle,ADE_vs_floor,complete,eu-locality-074,67309,14.917704758896496,19.28822811110901,22.659019413480085,49.727048640711836,101.04325017134049,63.36155246962371
fold1_seed17_easy,union_oracle,ADE_vs_floor,complete,eu-locality-082,582,8.406225107067426,10.401712665936916,19.184221127394018,36.884160394076815,73.06245468785492,48.19172118275565
fold1_seed17_easy,union_oracle,ADE_vs_floor,complete,eu-locality-112,2417,15.942148244341594,20.722018417039262,23.066624478855235,53.42128289779872,130.54219000472378,70.00895081757096
fold1_seed17_easy,union_oracle,ADE_vs_floor,complete,eu-locality-126,3637,15.019173659905663,19.334572553522406,22.319598127503248,67.66567189269918,138.9043831994633,85.5211371225543
fold1_seed17_easy,union_oracle,ADE_vs_floor,partial,eu-locality-008,60609,17.453873874318774,20.69420682264732,15.658164509994133,59.39852732877395,119.75658022570875,71.10566036346505
fold1_seed17_easy,union_oracle,ADE_vs_floor,partial,eu-locality-020,861,5.737122356704407,6.3548915819655765,9.721160735681556,16.725255572563178,36.733197315000396,19.979117977348317
fold1_seed17_easy,union_oracle,ADE_vs_floor,partial,eu-locality-048,3342,22.325714599190547,26.57585770532969,15.992496472792261,71.1439352315326,129.84155680147998,83.92332755854711
fold1_seed17_easy,union_oracle,ADE_vs_floor,partial,eu-locality-067,3486,23.101554788772646,27.719870374289624,16.660668044827865,78.11326899390056,146.14432610159471,93.12027503694439
fold1_seed17_easy,union_oracle,ADE_vs_floor,partial,eu-locality-074,35039,16.94733905026149,20.024070500343967,15.365164890073801,57.59484112374572,110.71641567501293,66.91976430799755
fold1_seed17_easy,union_oracle,ADE_vs_floor,partial,eu-locality-082,786,13.708382927392801,15.906471426060971,13.818831592447644,43.66972718165501,97.5129140442481,54.22413936680799
fold1_seed17_easy,union_oracle,ADE_vs_floor,partial,eu-locality-112,2587,23.16715593534545,27.792291455467783,16.641792662304557,82.521153258143,149.2383790523268,99.8860341615789
fold1_seed17_easy,union_oracle,ADE_vs_floor,partial,eu-locality-126,2153,16.591879672449036,20.171984434057773,17.747905632745763,76.93190804929118,136.11787525561505,89.50105669523992
fold1_seed17_easy,union_oracle,ADE_vs_floor,endpoint,eu-locality-008,121088,14.594979965166054,18.007344127411486,18.949847007427355,51.849049893647965,105.17445099000791,64.80683450223539
fold1_seed17_easy,union_oracle,ADE_vs_floor,endpoint,eu-locality-020,622,6.469511458575135,7.147185591852769,9.481692122982356,22.028947608274954,38.80214210959773,24.82301529514794
fold1_seed17_easy,union_oracle,ADE_vs_floor,endpoint,eu-locality-048,5582,21.92081077176358,27.333325831554863,19.801889799823858,76.96149659674421,133.07929520359593,93.9788003607713
