group,action,metric,subset,locality,rows,model_error,reference_error,gain_percent,model_p95,model_p99,reference_p95
fold2_seed17_all,original_neural,ADE_vs_floor,complete,eu-locality-007,2882,13.710116790943033,12.88855291351885,-6.374368658272256,48.12459733325428,79.58424742220402,46.265229520868125
fold2_seed17_all,original_neural,ADE_vs_floor,complete,eu-locality-074,67309,19.341065183210848,18.54227252488696,-4.307954471339848,63.08264116358021,130.67765261227387,61.41138260386461
fold2_seed17_all,original_neural,ADE_vs_floor,complete,eu-locality-082,582,10.486095640379729,10.194464812089912,-2.860678158837371,48.19172118275565,88.77064559267427,48.02343140325714
fold2_seed17_all,original_neural,ADE_vs_floor,complete,eu-locality-110,5804,28.21426139214189,27.433513136013133,-2.845965269770123,115.77244948141606,265.44967945324646,115.70539160624364
fold2_seed17_all,original_neural,ADE_vs_floor,complete,eu-locality-112,2417,21.071966704993784,20.200725795494098,-4.312918844203217,70.63131723055629,166.6324072648943,69.55732193239137
fold2_seed17_all,original_neural,ADE_vs_floor,complete,eu-locality-119,3148,28.463330039941393,27.61125374339043,-3.0859746698569612,110.29562614910773,205.2067029563877,106.68215257251505
fold2_seed17_all,original_neural,ADE_vs_floor,complete,eu-locality-124,2077,38.36598236177815,37.72786174052776,-1.691377649862713,177.32650540365142,315.79700044017295,174.2361940078016
fold2_seed17_all,original_neural,ADE_vs_floor,complete,eu-locality-126,3637,19.42867757502253,18.542416800278417,-4.7796400236823855,84.08239065345869,159.9228740798661,80.6506713700502
fold2_seed17_all,original_neural,ADE_vs_floor,partial,eu-locality-007,2644,13.575432744939262,13.10429473876465,-3.5952946386416995,43.091096527623996,79.49429142979626,43.091096527623996
fold2_seed17_all,original_neural,ADE_vs_floor,partial,eu-locality-074,35039,20.006066306376756,19.66792771514698,-1.7192385294835244,66.4469505156501,135.32344074412788,65.73255527656201
fold2_seed17_all,original_neural,ADE_vs_floor,partial,eu-locality-082,786,15.968256773756549,15.73964205717305,-1.4524772275829045,54.22413936680799,109.95384492983584,54.22413936680799
fold2_seed17_all,original_neural,ADE_vs_floor,partial,eu-locality-110,2746,34.78405368325663,34.129330593912485,-1.9183590124704164,125.51968459993527,262.83583010846036,125.1064667190964
fold2_seed17_all,original_neural,ADE_vs_floor,partial,eu-locality-112,2587,27.952571163404052,27.430731749662794,-1.9023896938063833,99.24893977496998,197.23458912134922,98.9014372044378
fold2_seed17_all,original_neural,ADE_vs_floor,partial,eu-locality-119,2491,29.36500326825552,29.09306705533053,-0.9347113950131547,115.46635230218115,196.78467591884663,114.67817555913055
fold2_seed17_all,original_neural,ADE_vs_floor,partial,eu-locality-124,1473,48.01546051414757,47.29066372059824,-1.5326424637039482,192.7668982764893,368.3901132569861,198.65336171643455
fold2_seed17_all,original_neural,ADE_vs_floor,partial,eu-locality-126,2153,20.24970343234678,19.757610402575303,-2.490650537917971,87.25246925303219,149.32359671746252,85.65727532649285
fold2_seed17_all,original_neural,ADE_vs_floor,endpoint,eu-locality-007,3935,14.808471126836352,14.040171241299362,-5.472154664873496,49.335833245298325,84.58172344777202,48.298124695006116
fold2_seed17_all,original_neural,ADE_vs_floor,endpoint,eu-locality-074,81289,20.312035629930964,19.54516467847684,-3.923583986471102,66.18486866266447,138.5224842035531,64.64261867632878
fold2_seed17_all,original_neural,ADE_vs_floor,endpoint,eu-locality-082,859,12.28626296495564,11.996893787938253,-2.4120341659465305,52.352177285238206,105.1335274809867,52.27095225543142
fold2_seed17_all,original_neural,ADE_vs_floor,endpoint,eu-locality-110,7204,29.511368560803618,28.670034037138926,-2.9345431629932195,118.20991784923389,271.21104889476567,118.25946395995834
fold2_seed17_all,original_neural,ADE_vs_floor,endpoint,eu-locality-112,3719,24.92885740867861,24.081138765869838,-3.520259781112345,86.85175214551717,192.09824829838502,86.36844389736493
fold2_seed17_all,original_neural,ADE_vs_floor,endpoint,eu-locality-119,4147,29.45732753891291,28.69152972074352,-2.66907280867541,112.1886999689655,199.20259613742255,108.57178941729332
fold2_seed17_all,original_neural,ADE_vs_floor,endpoint,eu-locality-124,2645,41.881795616155394,41.097731069940885,-1.9078049464097413,189.96660997960234,362.3019308561293,188.76039760651463
fold2_seed17_all,original_neural,ADE_vs_floor,endpoint,eu-locality-126,4579,19.420896918117343,18.567843060460486,-4.594253919958002,84.21897583443634,153.78657300567193,80.74423056098216
fold2_seed17_all,original_neural,ADE_vs_floor,easy_complete,eu-locality-007,1075,1.399824139551316,1.352920779451439,-3.4668223603524284,3.1178064647998522,3.4324043500002013,2.992968976020348
fold2_seed17_all,original_neural,ADE_vs_floor,easy_complete,eu-locality-074,11519,1.9675291436453546,1.9544832798410328,-0.6674840321674536,3.343755405328143,3.5891064545002527,3.211710776357123
fold2_seed17_all,original_neural,ADE_vs_floor,easy_complete,eu-locality-082,285,1.516165325389144,1.4829607265541984,-2.2390747266854305,3.009837286629642,3.3927982848336575,2.967030521969664
fold2_seed17_all,original_neural,ADE_vs_floor,easy_complete,eu-locality-110,1576,1.8370869849545515,1.7088164612121524,-7.50639560502655,3.3437741142635984,3.8839857042465735,3.061761876864591
fold2_seed17_all,original_neural,ADE_vs_floor,easy_complete,eu-locality-112,333,2.076626001107358,1.9748231459669294,-5.155036558505732,3.417376373788879,3.758314559481629,3.1696248153568676
fold2_seed17_all,original_neural,ADE_vs_floor,easy_complete,eu-locality-119,789,1.732292079825211,1.732767210325838,0.027420330774707846,3.2718440006484526,3.451349666465866,3.0144852993728803
fold2_seed17_all,original_neural,ADE_vs_floor,easy_complete,eu-locality-124,500,1.9800050223116454,1.8841254888531935,-5.088808257501509,3.319928111845096,3.434603190001664,3.0477058826206895
fold2_seed17_all,original_neural,ADE_vs_floor,easy_complete,eu-locality-126,1432,1.509892921223047,1.440128366290046,-4.844328919978391,3.198900395415943,3.4980303599007128,2.943166232858434
fold2_seed17_all,original_neural,ADE_vs_floor,hard_complete,eu-locality-007,607,40.51554593417155,38.42064512328496,-5.452539394287692,78.03820987881517,113.99188767991217,77.16934347357973
fold2_seed17_all,original_neural,ADE_vs_floor,hard_complete,eu-locality-074,16945,50.59113026700231,48.892786911641686,-3.473607177332405,118.67540919764541,217.96507639648337,117.31172857593953
fold2_seed17_all,original_neural,ADE_vs_floor,hard_complete,eu-locality-082,75,49.03757721563589,47.73298675555946,-2.7331004170286555,103.38703712852282,127.91278398663825,103.6479828253686
fold2_seed17_all,original_neural,ADE_vs_floor,hard_complete,eu-locality-110,1698,79.67888698908276,78.09106469996937,-2.0332957364762594,233.0648596107335,408.0522195311597,233.30701924673036
fold2_seed17_all,original_neural,ADE_vs_floor,hard_complete,eu-locality-112,591,58.075808088433625,56.283315615033146,-3.1847670198763334,156.64034011049375,261.5620176604585,149.25144624851117
fold2_seed17_all,original_neural,ADE_vs_floor,hard_complete,eu-locality-119,1066,69.48981839774054,67.55433791012513,-2.865072099722732,177.48014349376132,269.41541942587247,167.76087881738565
fold2_seed17_all,original_neural,ADE_vs_floor,hard_complete,eu-locality-124,734,95.93669287093574,94.64085785061364,-1.3692130964910731,285.0347162731989,392.92117360019654,279.7246304103245
fold2_seed17_all,original_neural,ADE_vs_floor,hard_complete,eu-locality-126,858,64.6293275591294,61.89458085748108,-4.418394411532334,152.8948768221678,225.8290041533844,150.45105163321688
fold2_seed17_all,original_neural,FDE_vs_floor,all,eu-locality-007,3935,30.123910533004747,27.899910602013257,-7.9713514595670665,102.630383216675,177.79198148897547,100.71081315355305
fold2_seed17_all,original_neural,FDE_vs_floor,all,eu-locality-074,81289,41.23429432807335,38.975062502537746,-5.79660860168858,138.70541260429326,284.70835021406356,135.0097555009297
fold2_seed17_all,original_neural,FDE_vs_floor,all,eu-locality-082,859,25.719782882970165,24.882623324384173,-3.364434479726275,114.66976098816347,234.31504208196256,112.79553292192367
fold2_seed17_all,original_neural,FDE_vs_floor,all,eu-locality-110,7204,57.945498990137,55.428365804355415,-4.541236511764146,249.5477687489719,575.6990630517156,246.0589932957891
fold2_seed17_all,original_neural,FDE_vs_floor,all,eu-locality-112,3719,48.859489928568536,46.52505279283842,-5.017591589040493,180.57026348277316,421.63704764077704,176.82517521705788
fold2_seed17_all,original_neural,FDE_vs_floor,all,eu-locality-119,4147,65.46466863385764,63.357834654038214,-3.325293535241025,270.5290560144782,484.5542592170748,264.4075681288785
fold2_seed17_all,original_neural,FDE_vs_floor,all,eu-locality-124,2645,83.5821362034115,81.39035821401703,-2.6929209276007393,377.201315538286,739.9819351069635,377.201315538286
fold2_seed17_all,original_neural,FDE_vs_floor,all,eu-locality-126,4579,40.384092061740894,37.98614042890565,-6.312701437312951,185.19670474100133,362.8024793499493,174.73891138116818
fold2_seed17_all,original_neural,FDE_vs_floor,easy,eu-locality-007,1299,2.5235434488803907,2.3985029152734945,-5.21327419744404,6.440372373269347,10.696488466369367,6.155476235516509
fold2_seed17_all,original_neural,FDE_vs_floor,easy,eu-locality-074,13039,3.5618128623846625,3.452910507946348,-3.1539292486061354,7.308336445115537,11.076888959517651,7.579328497515552
fold2_seed17_all,original_neural,FDE_vs_floor,easy,eu-locality-082,392,2.6449591931422445,2.4827933981733237,-6.5315863610815095,6.231178183129678,7.360368252683926,5.432417963232662
fold2_seed17_all,original_neural,FDE_vs_floor,easy,eu-locality-110,1777,3.0633057590727497,2.717000194278666,-12.745879279777661,6.261806692769593,8.75698374386086,5.495035958004948
fold2_seed17_all,original_neural,FDE_vs_floor,easy,eu-locality-112,426,3.7036837922193313,3.397742738326951,-9.004244213116186,7.948823547406225,11.584292502851792,7.564497459082601
fold2_seed17_all,original_neural,FDE_vs_floor,easy,eu-locality-119,999,3.095626935136775,2.9984122879695065,-3.242204134412119,6.290236491857249,8.423942808332933,5.845964682001666
fold2_seed17_all,original_neural,FDE_vs_floor,easy,eu-locality-124,601,3.369327053547628,3.0255059459467017,-11.36408632947974,6.391661105833781,7.751246325202021,5.621776019136064
fold2_seed17_all,original_neural,FDE_vs_floor,easy,eu-locality-126,1775,2.5540698991390913,2.320309388449815,-10.07454057001642,5.921562917762015,7.831286312497491,5.137845052328498
fold2_seed17_all,original_neural,FDE_vs_floor,hard,eu-locality-007,877,83.70613397743423,78.6982799383634,-6.363358948877917,172.4931665065517,233.545431066009,169.7494376939822
fold2_seed17_all,original_neural,FDE_vs_floor,hard,eu-locality-074,21633,105.31194971019897,100.78047779881302,-4.496378674084167,255.26447680236942,454.05574649361023,249.18227162790663
fold2_seed17_all,original_neural,FDE_vs_floor,hard,eu-locality-082,138,109.81928828355366,106.62425038238766,-2.996539614306881,263.1968091979561,380.7919500775329,254.6937645582229
fold2_seed17_all,original_neural,FDE_vs_floor,hard,eu-locality-110,2232,157.80609953724496,152.60110303526125,-3.4108511658536456,465.30467888518723,829.173588823643,461.53444825153383
fold2_seed17_all,original_neural,FDE_vs_floor,hard,eu-locality-112,1113,121.99135850783388,117.84919780167253,-3.514797540779324,344.25219687102515,599.6381625001281,344.25219687102515
fold2_seed17_all,original_neural,FDE_vs_floor,hard,eu-locality-119,1482,156.09712801904234,151.6542546364427,-2.929606817329633,400.3626522851973,595.8376983114612,384.68592406300104
fold2_seed17_all,original_neural,FDE_vs_floor,hard,eu-locality-124,981,202.993491050064,198.627274162735,-2.1981960462044814,625.607637946849,961.3033673467553,623.0042262045298
fold2_seed17_all,original_neural,FDE_vs_floor,hard,eu-locality-126,1090,135.75547156766896,128.6803935616044,-5.498178712577095,340.1861744537077,529.5483126822176,326.62768764470263
fold2_seed17_all,original_neural,FDE_vs_floor,complete,eu-locality-007,2882,28.019950159452144,25.661903537642992,-9.188899873893508,100.67619097153862,166.27553915663486,97.74341881886049
fold2_seed17_all,original_neural,FDE_vs_floor,complete,eu-locality-074,67309,39.35609246566563,37.015242458466176,-6.324016409796762,132.64075111193864,268.16102176812313,127.78851899519097
fold2_seed17_all,original_neural,FDE_vs_floor,complete,eu-locality-082,582,21.18080766507419,20.31323313148801,-4.27098201438616,101.05798186988082,196.24839397056274,100.29983955393124
fold2_seed17_all,original_neural,FDE_vs_floor,complete,eu-locality-110,5804,55.7226085911317,53.33873588830678,-4.469308586196785,247.17437128926656,566.949849453833,243.07784049748187
fold2_seed17_all,original_neural,FDE_vs_floor,complete,eu-locality-112,2417,40.91540678508862,38.50923843934132,-6.248288575058258,140.72627676400472,368.459982007544,137.367132932753
fold2_seed17_all,original_neural,FDE_vs_floor,complete,eu-locality-119,3148,63.58227103478615,61.23299801456142,-3.8366127682758044,275.8518706871303,504.4658454446005,266.31978745497617
fold2_seed17_all,original_neural,FDE_vs_floor,complete,eu-locality-124,2077,77.22736766593826,75.44829886655933,-2.357997232681752,351.7323960603958,698.7461540113173,350.87663052758273
fold2_seed17_all,original_neural,FDE_vs_floor,complete,eu-locality-126,3637,40.64907371152358,38.16743921533886,-6.5019675073914485,186.07494127050495,368.7971986218955,175.2163633894654
fold2_seed17_all,original_neural,FDE_vs_floor,partial,eu-locality-007,1053,35.88232819357321,34.0252062900618,-5.458076837740844,110.98550402721251,199.06134599211526,109.72400932624983
fold2_seed17_all,original_neural,FDE_vs_floor,partial,eu-locality-074,13980,50.277204854310845,48.41093713389776,-3.8550539008390894,169.68751130013788,344.3916756918384,166.92271697669216
fold2_seed17_all,original_neural,FDE_vs_floor,partial,eu-locality-082,277,35.25654669818842,34.483291527508975,-2.2424053401705724,146.71054103169644,307.0293231039856,146.71054103169644
fold2_seed17_all,original_neural,FDE_vs_floor,partial,eu-locality-110,1400,67.16096747287042,64.09137439917423,-4.789401229841239,251.10700677032034,608.6803313671526,250.93252123837578
fold2_seed17_all,original_neural,FDE_vs_floor,partial,eu-locality-112,1302,63.6066857486845,61.40540862417675,-3.5848261152048533,239.7956136939682,485.4941194884967,239.3393246842326
fold2_seed17_all,original_neural,FDE_vs_floor,partial,eu-locality-119,999,71.39638799509595,70.05351607653367,-1.9169229380223918,258.38923907760164,428.2960514190418,254.89799754504173
fold2_seed17_all,original_neural,FDE_vs_floor,partial,eu-locality-124,568,106.81955566174236,103.11862804618184,-3.5890000533201905,513.8551466666374,927.9754804216401,508.7741378139982
fold2_seed17_all,original_neural,FDE_vs_floor,partial,eu-locality-126,942,39.36101535233576,37.28615774710354,-5.564686013788589,181.4897758855146,323.58180657766553,173.31879895941634
fold2_seed17_all,original_neural,FDE_vs_floor,endpoint,eu-locality-007,3935,30.123910533004747,27.899910602013257,-7.9713514595670665,102.630383216675,177.79198148897547,100.71081315355305
fold2_seed17_all,original_neural,FDE_vs_floor,endpoint,eu-locality-074,81289,41.23429432807335,38.975062502537746,-5.79660860168858,138.70541260429326,284.70835021406356,135.0097555009297
fold2_seed17_all,original_neural,FDE_vs_floor,endpoint,eu-locality-082,859,25.719782882970165,24.882623324384173,-3.364434479726275,114.66976098816347,234.31504208196256,112.79553292192367
fold2_seed17_all,original_neural,FDE_vs_floor,endpoint,eu-locality-110,7204,57.945498990137,55.428365804355415,-4.541236511764146,249.5477687489719,575.6990630517156,246.0589932957891
fold2_seed17_all,original_neural,FDE_vs_floor,endpoint,eu-locality-112,3719,48.859489928568536,46.52505279283842,-5.017591589040493,180.57026348277316,421.63704764077704,176.82517521705788
fold2_seed17_all,original_neural,FDE_vs_floor,endpoint,eu-locality-119,4147,65.46466863385764,63.357834654038214,-3.325293535241025,270.5290560144782,484.5542592170748,264.4075681288785
fold2_seed17_all,original_neural,FDE_vs_floor,endpoint,eu-locality-124,2645,83.5821362034115,81.39035821401703,-2.6929209276007393,377.201315538286,739.9819351069635,377.201315538286
fold2_seed17_all,original_neural,FDE_vs_floor,endpoint,eu-locality-126,4579,40.384092061740894,37.98614042890565,-6.312701437312951,185.19670474100133,362.8024793499493,174.73891138116818
fold2_seed17_all,original_neural,FDE_vs_floor,easy_complete,eu-locality-007,1075,2.5326134115131604,2.3912094633069145,-5.9134906571794765,6.421631263151208,10.783531740569996,6.0430906065120364
fold2_seed17_all,original_neural,FDE_vs_floor,easy_complete,eu-locality-074,11519,3.548931456620515,3.4403716055035813,-3.155468756435198,7.22924412614084,11.022752690224205,7.46636566077546
fold2_seed17_all,original_neural,FDE_vs_floor,easy_complete,eu-locality-082,285,2.498986731397844,2.3844262753907595,-4.804529172885008,5.482340663559653,7.217231376904453,5.184950201593052
fold2_seed17_all,original_neural,FDE_vs_floor,easy_complete,eu-locality-110,1576,3.0268609631580885,2.684178747623392,-12.766743490466581,6.185774640344087,8.618002263932336,5.427295357911931
fold2_seed17_all,original_neural,FDE_vs_floor,easy_complete,eu-locality-112,333,3.633440705370717,3.3361752761241776,-8.910366052226415,7.509077880945714,11.563925697007445,7.6042663505787464
fold2_seed17_all,original_neural,FDE_vs_floor,easy_complete,eu-locality-119,789,3.030649688649261,2.9598339378413487,-2.392558241276177,6.138712299696494,8.20285042932628,5.645474331475451
fold2_seed17_all,original_neural,FDE_vs_floor,easy_complete,eu-locality-124,500,3.3675743949148944,3.0456448525401667,-10.570160276771201,6.402816348605813,7.737834972982169,5.622960096802824
fold2_seed17_all,original_neural,FDE_vs_floor,easy_complete,eu-locality-126,1432,2.576510630666643,2.3519970486827546,-9.545657470515456,5.933808857736384,7.793274564571064,5.151503115604647
fold2_seed17_all,original_neural,FDE_vs_floor,hard_complete,eu-locality-007,607,82.6716590360489,76.84324611979683,-7.584808308547641,165.00934606509253,218.84774623312555,165.00934606509253
fold2_seed17_all,original_neural,FDE_vs_floor,hard_complete,eu-locality-074,16945,103.79400455010517,98.86601392052098,-4.984514328195555,244.70141822689834,437.06735179994547,240.51633948798857
fold2_seed17_all,original_neural,FDE_vs_floor,hard_complete,eu-locality-082,75,102.41245113781336,98.55792273400128,-3.910926992866015,231.21417088410143,280.3744314841297,212.4892725073271
fold2_seed17_all,original_neural,FDE_vs_floor,hard_complete,eu-locality-110,1698,160.20168762200788,155.1279769032825,-3.2706613081718183,465.48513394733976,829.0064257267351,465.48513394733976
fold2_seed17_all,original_neural,FDE_vs_floor,hard_complete,eu-locality-112,591,115.5675153743128,110.59017687191597,-4.50070579791324,338.24612773013064,535.6579874672967,338.24612773013064
fold2_seed17_all,original_neural,FDE_vs_floor,hard_complete,eu-locality-119,1066,158.55360469912245,153.28319083561203,-3.438350829454384,416.0573795762617,594.7868055079489,409.5649403723261
fold2_seed17_all,original_neural,FDE_vs_floor,hard_complete,eu-locality-124,734,194.70590546590893,191.2768034327923,-1.7927432765371787,604.5695996151259,880.4884432310919,582.2149252270318
fold2_seed17_all,original_neural,FDE_vs_floor,hard_complete,eu-locality-126,858,138.4441680485423,130.97225271527526,-5.70496053809999,348.77874716769725,545.3023030386024,336.64258444023096
fold2_seed17_all,original_neural,ADE_vs_CV,all,eu-locality-007,5526,13.645675130133409,13.731098649130566,0.6221171457577834,45.89358032936613,80.21804688045466,46.03588494020081
fold2_seed17_all,original_neural,ADE_vs_CV,all,eu-locality-074,102348,19.56872937161326,19.761464600296893,0.9753084226395758,64.11329994786327,132.1722918258203,64.81408896393752
fold2_seed17_all,original_neural,ADE_vs_CV,all,eu-locality-082,1368,13.635933835433955,13.688548886436024,0.3843727442446876,51.77887705037489,101.91283477915022,51.85945295918717
fold2_seed17_all,original_neural,ADE_vs_CV,all,eu-locality-110,8550,30.324278892890554,30.697946977148565,1.217241285015469,120.58686240247472,265.2101951477853,121.85948441325701
fold2_seed17_all,original_neural,ADE_vs_CV,all,eu-locality-112,5004,24.629145708572395,24.679682084525158,0.20476915293998754,86.2710070848162,185.7800808901213,86.2710070848162
fold2_seed17_all,original_neural,ADE_vs_CV,all,eu-locality-119,5639,28.861639671388538,28.946880038043894,0.29447168932654755,114.31522229375783,201.6878989025234,114.3522798565831
fold2_seed17_all,original_neural,ADE_vs_CV,all,eu-locality-124,3550,42.369836254296516,42.613481942133895,0.5717572860350462,184.84746443874639,339.2013573961945,186.45287792257716
fold2_seed17_all,original_neural,ADE_vs_CV,all,eu-locality-126,5790,19.73397440936089,19.860903597678185,0.6390907024599435,85.52810201418245,154.13705580720486,86.5533275336093
fold2_seed17_all,original_neural,ADE_vs_CV,easy,eu-locality-007,1784,1.4053042714750352,1.4116372489032123,0.4486264040636234,3.18148570549557,3.4332696321623493,3.1829165280653378
fold2_seed17_all,original_neural,ADE_vs_CV,easy,eu-locality-074,17176,1.9826929895500374,2.0345987086931556,2.551152663242273,3.343000654148476,3.463449606688479,3.3227202724286355
fold2_seed17_all,original_neural,ADE_vs_CV,easy,eu-locality-082,515,1.6052959833148994,1.6292457075972016,1.469988484279816,3.1780470985439444,3.4499118397810564,3.1617325949953337
fold2_seed17_all,original_neural,ADE_vs_CV,easy,eu-locality-110,2009,1.8596477767136936,1.8571965321602297,-0.13198627668191687,3.3426666625241372,3.6957540286502932,3.2841980969419593
fold2_seed17_all,original_neural,ADE_vs_CV,easy,eu-locality-112,575,2.1075609038839214,2.120126457156666,0.5926794239243804,3.36628483654906,3.4595967602057143,3.337428914790469
fold2_seed17_all,original_neural,ADE_vs_CV,easy,eu-locality-119,1323,1.8064066252875455,1.9039962115564375,5.125513678891025,3.2775049796375124,3.4505294705105864,3.27321556485438
fold2_seed17_all,original_neural,ADE_vs_CV,easy,eu-locality-124,739,1.9859010481394097,2.0089308960456713,1.1463733248163521,3.2886764309768983,3.4361019577285226,3.2764853371884692
fold2_seed17_all,original_neural,ADE_vs_CV,easy,eu-locality-126,2167,1.4681975060171197,1.49949345147157,2.0871011756494973,3.17156482441628,3.4630516350686826,3.17156482441628
fold2_seed17_all,original_neural,ADE_vs_CV,hard,eu-locality-007,1057,40.49838397510496,40.83331489123355,0.8202393487296789,80.93538095486694,113.78079974285086,80.93538095486694
fold2_seed17_all,original_neural,ADE_vs_CV,hard,eu-locality-074,26162,50.815207042558534,51.415078544215746,1.1667229121148481,119.18781376331333,216.72576212390888,121.13055215594181
fold2_seed17_all,original_neural,ADE_vs_CV,hard,eu-locality-082,245,48.468840744599646,48.427260238933755,-0.08586177591038968,107.89454485219208,173.15779497326298,103.63458869349301
fold2_seed17_all,original_neural,ADE_vs_CV,hard,eu-locality-110,2779,77.95080252112194,79.04005401307697,1.3781006422070696,222.84978994252683,399.24214427247335,227.93329072835834
fold2_seed17_all,original_neural,ADE_vs_CV,hard,eu-locality-112,1522,59.27153726148972,59.38637008969798,0.19336562924255896,157.08224360877819,272.49583604010974,157.81065006811522
fold2_seed17_all,original_neural,ADE_vs_CV,hard,eu-locality-119,1922,70.00351799759038,70.16792579432192,0.23430619456168422,175.76992045845242,274.8091526508623,175.76992045845242
fold2_seed17_all,original_neural,ADE_vs_CV,hard,eu-locality-124,1375,97.64711884073141,98.12001538443555,0.4819572661615701,276.64063093775246,454.9614884293962,277.5179890841983
fold2_seed17_all,original_neural,ADE_vs_CV,hard,eu-locality-126,1386,64.11639621644046,64.50839967178213,0.6076781587144864,149.86566111088513,231.2736903008077,150.6407980804362
fold2_seed17_all,rebased_neural,ADE_vs_floor,all,eu-locality-007,5526,12.964501732804976,12.991777920024441,0.20994961111076016,45.069703016739965,78.0568218942716,45.00724434474006
fold2_seed17_all,rebased_neural,ADE_vs_floor,all,eu-locality-074,102348,18.83893539333423,18.92764236319861,0.4686635987842691,62.55516011077367,129.3370457064635,62.841073853340426
fold2_seed17_all,rebased_neural,ADE_vs_floor,all,eu-locality-082,1368,13.342645671355582,13.380509632729787,0.28297846953143635,51.33307131828658,100.89176991053361,51.425477538041534
