group,subset,locality,indexed_rows,supported_rows,unknown_rows,floor_error_sum,oracle_gain_cost_sum,captured_gain_cost_sum,missed_gain_cost_sum,selected_harm_cost_sum,fallback_regression_cost_sum,fallback_relief_cost_sum,original_gain_cost_sum,rebased_gain_cost_sum,rebase_advantage_cost_sum,signed_oracle_deficit_cost_sum,union_oracle_gain_cost_sum,missed_source_support_abstain_cost_sum,missed_no_observed_motion_cost_sum,missed_nonpositive_utility_cost_sum,missed_zero_event_mass_cost_sum,missed_risk_veto_cost_sum,oracle_gain_pp,captured_gain_pp,missed_gain_pp,selected_harm_pp,fallback_regression_pp,fallback_relief_pp,original_gain_pp,rebased_gain_pp,rebase_advantage_pp,signed_oracle_deficit_pp,union_oracle_gain_pp,missed_source_support_abstain_pp,missed_no_observed_motion_pp,missed_nonpositive_utility_pp,missed_zero_event_mass_pp,missed_risk_veto_pp
fold1_seed17_all,all,eu-locality-008,161653,157961,3692,2747670.7570349793,385774.9050734059,123234.34855048297,262540.5565229229,59188.41793200859,124553.2497099349,51500.41849627447,-9006.90059518603,64045.93061847439,73052.83121366042,394781.80566859193,445001.69035987643,0.0,0.0,72788.6545488533,0.0,189751.90197406962,14.040070269907332,4.485047862265185,9.555022407642147,2.1541306497682062,4.533048560896019,1.8743300435256205,-0.3278013048734197,2.3309172124969795,2.6587185173703993,14.367871574780754,16.195597278914132,0.0,0.0,2.6491039496813578,0.0,6.905918457960791
fold1_seed17_all,all,eu-locality-020,1282,1225,57,7906.311349589034,670.539658193677,81.06668907277046,589.4729691209066,2.1490977830434357,148.83391449709146,87.84758192657377,17.931258719209346,78.91759128972703,60.986332570517675,652.6083994744677,759.4016319376053,0.0,0.0,455.190005005887,0.0,134.2829641150196,8.48106820671224,1.0253414707350763,7.455726735977164,0.02718205352683391,1.8824696867626871,1.111107038949839,0.2267967693953945,0.9981594172082424,0.7713626478128479,8.254271437316845,9.605005398340133,0.0,0.0,5.7572992623108314,0.0,1.6984274736663332
fold1_seed17_all,all,eu-locality-048,8344,8058,286,202614.19752836725,28112.731394216957,6552.967011255996,21559.764382960962,3079.7981176603653,11301.007195747654,2651.18371736324,-5176.654584788783,3473.168893595631,8649.823478384415,33289.38597900574,31124.985753467296,0.0,0.0,6108.510289992644,0.0,15451.254092968316,13.875005669472397,3.234209197180538,10.64079647229186,1.520030755608414,5.577598871947481,1.3084886200988248,-2.5549318102765324,1.714178441572124,4.269110251848657,16.42993747974893,15.361700282187583,0.0,0.0,3.0148481027038665,0.0,7.6259483695879915
fold1_seed17_all,all,eu-locality-067,7105,6903,202,188761.05412775662,27474.089213410036,6470.177296171389,21003.91191723865,1623.767297034059,8613.900160368332,905.9943340622733,-2861.495827168729,4846.40999913733,7707.90582630606,30335.585040578764,28635.49703853815,0.0,0.0,7806.063901422702,0.0,13197.848015815947,14.55495644499586,3.427707757868456,11.127248687127405,0.860223685726541,4.563388459643958,0.4799688888413821,-1.515935498660662,2.567484072141915,4.083419570802578,16.07089194365652,15.17023581525306,0.0,0.0,4.135420803562279,0.0,6.991827883565125
fold1_seed17_all,all,eu-locality-074,104353,102348,2005,1908427.0957195852,303479.7509635641,66102.51746832117,237377.23349524295,21750.726001274055,98735.14126441041,17393.594672437168,-36989.75512492614,44351.79146704711,81341.54659197324,340469.50608849025,324610.235156537,0.0,0.0,78936.2180804561,0.0,158441.01541478685,15.902087726811226,3.463717194991762,12.438370531819466,1.1397200369906086,5.17363966828304,0.9114099622379758,-1.9382325480439118,2.3239971580011534,4.262229706045065,17.84032027485514,17.009307606489443,0.0,0.0,4.1361924831974095,0.0,8.302178048622057
fold1_seed17_all,all,eu-locality-082,1448,1368,80,18214.81776800177,2526.132649000777,294.4395923823343,2231.693056618443,49.96788850717587,451.3477780601644,42.17064562961038,-164.7054285553956,244.47170387515837,409.177132430554,2690.8380775561723,2570.714190641448,0.0,0.0,1572.809002078779,0.0,658.8840545396633,13.868558451561729,1.6164838766577208,12.252074574904011,0.2743254922646285,2.477915419242094,0.23151835042616872,-0.9042386844228328,1.342158384393092,2.246397068815925,14.772797135984563,14.113312707182054,0.0,0.0,8.634777586640231,0.0,3.617296988263777
fold1_seed17_all,all,eu-locality-112,5131,5004,127,118464.88734637354,19540.730275258382,3603.9363384617973,15936.793936796585,394.70329044053847,4116.826002536276,668.1028916356163,-239.49006287940182,3209.233048021259,3448.7231109006607,19780.220338137784,20277.565874503118,0.0,0.0,4708.770754387571,0.0,11228.023182409015,16.49495535172732,3.0421979197299436,13.452757431997375,0.3331816703513889,3.4751444877496027,0.5639670172328648,-0.2021612211381832,2.7090162493785552,2.9111774705167384,16.697116572865504,17.116941845573667,0.0,0.0,3.97482398359932,0.0,9.477933448398057
fold1_seed17_all,all,eu-locality-126,5891,5790,101,108943.46669937979,18510.764226363615,3197.3794528632334,15313.384773500382,881.5413932143545,5258.004503620421,811.4413848258423,-2130.7250591457,2315.8380596488787,4446.563118794578,20641.489285509317,19472.221842836872,0.0,0.0,2978.301117527736,0.0,12335.083655972645,16.99116503924232,2.9348978417275164,14.056267197514801,0.8091732528090857,4.826360554625489,0.7448279455480755,-1.9558080201589825,2.125724588918431,4.081532609077413,18.9469730594013,17.873693974296604,0.0,0.0,2.733804245229413,0.0,11.322462952285386
fold1_seed17_all,easy,eu-locality-008,39889,39889,0,68782.51548640494,9044.005996508135,8601.147183912515,442.8588125956204,1485.5570607956754,92.12540341947214,465.5759411152548,7489.040660812622,7115.590123116839,-373.4505376957827,1554.9653356955132,9687.321096406715,0.0,0.0,257.13536371712786,0.0,185.72344887849255,13.148699102602185,12.50484534200055,0.6438537606016353,2.1597887926755166,0.13393724083510872,0.6768812362020654,10.88800054469199,10.345056549325033,-0.5429439953669567,2.260698557910195,14.083987809840194,0.0,0.0,0.3738382667437503,0.0,0.27001549385788504
fold1_seed17_all,easy,eu-locality-020,593,593,0,749.2366349460698,72.03573033400812,22.07227118297639,49.96345915103173,0.14629080958967494,7.97719453031049,9.39193243992694,23.340718283003163,21.925980373386714,-1.4147379096164507,48.69501205100495,81.4277382321047,0.0,0.0,46.28877174115594,0.0,3.674687409875781,9.61454992643189,2.9459679563807177,6.668581970051172,0.019525314535668026,1.0647096201969208,1.253533530244817,3.115266551892945,2.9264426418450498,-0.18882391004789614,6.499283374538944,10.868093528016805,0.0,0.0,6.178124451227324,0.0,0.49045751882384736
fold1_seed17_all,easy,eu-locality-048,1582,1582,0,2676.2797772847307,333.6726554264562,303.6043579731793,30.068297453276934,116.40055732500994,7.837166518179182,24.782994941382334,204.14962907137246,187.2038006481693,-16.94582842320315,129.52302635508372,367.0788591802451,0.0,0.0,20.22210239072615,0.0,9.84619506255078,12.46777927549077,11.344268284282547,1.1235109912082242,4.34934188544018,0.2928380875832991,0.9260240708662524,7.62811238212532,6.994926398842366,-0.6331859832829531,4.83966689336545,13.71601214102779,0.0,0.0,0.7556049469253494,0.0,0.36790604428287466
fold1_seed17_all,easy,eu-locality-067,1219,1219,0,1959.0006470782876,175.56147559383265,127.54282928721666,48.01864630661601,46.65571660902923,12.547003569667623,5.775660286189082,74.11576939470889,80.88711267818744,6.771343283478542,101.44570619912379,185.98183620341905,0.0,0.0,39.67554139934148,0.0,8.343104907274528,8.961787524453875,6.510606797268693,2.451180727185183,2.3816080244084126,0.6404798073130094,0.2948268697513232,3.7833458352985936,4.12899877286028,0.3456529375616862,5.178441689155283,9.49370978926413,0.0,0.0,2.0252949614138607,0.0,0.42588576577132253
fold1_seed17_all,easy,eu-locality-074,17048,17048,0,34201.5425458423,4147.979998576507,3588.6847385876263,559.2952599888802,1413.2756808465888,225.50852233225748,908.6799698509882,2858.580505259768,2175.409057741037,-683.1714475187307,1289.3994933167382,5308.534769391348,0.0,0.0,285.58314639065645,0.0,273.7121135982236,12.128049467408466,10.49275696783999,1.6352924995684754,4.132198654351026,0.6593519050492984,2.6568391429510294,8.358045551390695,6.360558313488963,-1.997487237901731,3.7700039160177696,15.521331420289048,0.0,0.0,0.8350007781311994,0.0,0.8002917214372758
fold1_seed17_all,easy,eu-locality-082,513,513,0,805.9362685467313,106.10010108229483,48.05242871826758,58.047672364027264,5.9933273853040365,9.552564932277807,0.8050733932355469,33.311609793921285,42.059101332963536,8.74749153904226,72.78849128837356,107.15735482299624,0.0,0.0,54.40120945436491,0.0,3.6464629096623487,13.164825212992971,5.962311238941508,7.202513974051465,0.7436478068062673,1.1852754746356118,0.09989293504401528,4.133280892543645,5.218663432135241,1.0853825395915964,9.03154432044933,13.29600850650672,0.0,0.0,6.75006344514827,0.0,0.4524505289031936
fold1_seed17_all,easy,eu-locality-112,571,571,0,1149.511872012346,130.83881589015246,111.92820674485598,18.91060914529649,34.485184642131145,4.570838851589555,0.9750284139379299,73.8472116650732,77.44302210272483,3.595810437651625,56.991604225079264,133.3799262096452,0.0,0.0,16.7858009371825,0.0,2.124808208113988,11.382119582732523,9.7370205101852,1.6450990725473242,2.9999850790371627,0.39763302692888264,0.08482108255489665,6.424223486774051,6.737035431148037,0.31281194437398596,4.957896095958473,11.603179528380954,0.0,0.0,1.4602546825199052,0.0,0.18484439002741915
