view,locality,slice,rows,reference_pred,harm_pred,reference_actual,harm_actual
neural_fold0_seed43_all_old,eu-locality-124,population,3550,26.971631664793257,2.7647003711662976,42.61348194213386,2.4534383343937285
neural_fold0_seed43_all_old,eu-locality-124,selected,53,18.84813107184644,0.25423601520564054,30.10687889207471,0.29869612857660305
neural_fold0_seed43_all_envelope,eu-locality-007,population,5526,17.808120727539062,1.434328317642212,13.731098649130544,1.3842950039070787
neural_fold0_seed43_all_envelope,eu-locality-007,selected,872,12.088417053222656,0.12888771295547485,5.49654486489061,0.1618823383156853
neural_fold0_seed43_all_envelope,eu-locality-008,population,157961,25.208717346191406,2.36557936668396,18.214515006924312,3.662885148945881
neural_fold0_seed43_all_envelope,eu-locality-008,selected,27981,14.421181678771973,0.13362811505794525,5.223847208413543,0.06197403433622678
neural_fold0_seed43_all_envelope,eu-locality-020,population,1225,15.21500015258789,1.918330430984497,6.529874789510041,3.7650069260425814
neural_fold0_seed43_all_envelope,eu-locality-020,selected,163,5.837508201599121,0.05257440358400345,2.409457661855112,0.07364804517427907
neural_fold0_seed43_all_envelope,eu-locality-048,population,8058,32.029052734375,3.2814764976501465,26.698045849916557,4.6808235540520995
neural_fold0_seed43_all_envelope,eu-locality-048,selected,1177,14.636408805847168,0.14927619695663452,6.600264859073194,0.08543774184254394
neural_fold0_seed43_all_envelope,eu-locality-067,population,6903,25.42926597595215,2.668266773223877,29.01155393353873,3.1453612928132855
neural_fold0_seed43_all_envelope,eu-locality-067,selected,876,14.008905410766602,0.12604106962680817,6.624520684172733,0.05228339995299504
neural_fold0_seed43_all_envelope,eu-locality-110,population,8550,24.02225112915039,1.6837838888168335,30.697946977148565,0.9591182301711069
neural_fold0_seed43_all_envelope,eu-locality-110,selected,1811,15.470736503601074,0.1614760011434555,8.142205427443495,0.0487574029491849
neural_fold0_seed43_all_envelope,eu-locality-119,population,5639,26.28609275817871,2.268949270248413,28.9468800380438,2.8495297835442415
neural_fold0_seed43_all_envelope,eu-locality-119,selected,864,14.828303337097168,0.15694424510002136,6.425818869040634,0.036987088961277656
neural_fold0_seed43_all_envelope,eu-locality-124,population,3550,26.99866485595703,2.82474946975708,42.61348194213386,2.4534383343937285
neural_fold0_seed43_all_envelope,eu-locality-124,selected,474,15.124743461608887,0.16972893476486206,12.644793466117749,0.0770045478804205
neural_fold0_seed43_all_product_mse,eu-locality-007,population,5526,17.90542984008789,1.470076322555542,13.731098649130544,1.3842950039070787
neural_fold0_seed43_all_product_mse,eu-locality-007,selected,914,14.240063667297363,0.15038424730300903,6.710045043627978,0.2407677699481987
neural_fold0_seed43_all_product_mse,eu-locality-008,population,157961,25.14925765991211,2.4835896492004395,18.214515006924312,3.662885148945881
neural_fold0_seed43_all_product_mse,eu-locality-008,selected,27916,15.357584953308105,0.14639946818351746,6.067088425820044,0.14442655407675978
neural_fold0_seed43_all_product_mse,eu-locality-020,population,1225,15.571985244750977,2.01869535446167,6.529874789510041,3.7650069260425814
neural_fold0_seed43_all_product_mse,eu-locality-020,selected,171,6.499316215515137,0.058883801102638245,2.570014997704452,0.11214327522875978
neural_fold0_seed43_all_product_mse,eu-locality-048,population,8058,31.83098793029785,3.360405445098877,26.698045849916557,4.6808235540520995
neural_fold0_seed43_all_product_mse,eu-locality-048,selected,1185,17.246246337890625,0.19157275557518005,8.541454076203378,0.15611184404522577
neural_fold0_seed43_all_product_mse,eu-locality-067,population,6903,25.408706665039062,2.6496100425720215,29.01155393353873,3.1453612928132855
neural_fold0_seed43_all_product_mse,eu-locality-067,selected,893,15.324808120727539,0.14360031485557556,8.44568534223062,0.10357525933350183
neural_fold0_seed43_all_product_mse,eu-locality-110,population,8550,23.980134963989258,1.7457396984100342,30.697946977148565,0.9591182301711069
neural_fold0_seed43_all_product_mse,eu-locality-110,selected,1765,16.26363182067871,0.17106738686561584,9.67904808460167,0.056839396143017376
neural_fold0_seed43_all_product_mse,eu-locality-119,population,5639,26.25861167907715,2.337125539779663,28.9468800380438,2.8495297835442415
neural_fold0_seed43_all_product_mse,eu-locality-119,selected,831,15.563321113586426,0.16979394853115082,7.194596493238698,0.03807536681268539
neural_fold0_seed43_all_product_mse,eu-locality-124,population,3550,27.090145111083984,2.9234914779663086,42.61348194213386,2.4534383343937285
neural_fold0_seed43_all_product_mse,eu-locality-124,selected,472,18.776948928833008,0.21703636646270752,19.40412021636913,0.09712968929433939
neural_fold0_seed43_all_hurdle,eu-locality-007,population,5526,17.636457443237305,0.9451500773429871,13.731098649130544,1.3842950039070787
neural_fold0_seed43_all_hurdle,eu-locality-007,selected,2043,13.375093460083008,0.12278854101896286,9.085742305299018,0.4123647157948539
neural_fold0_seed43_all_hurdle,eu-locality-008,population,157961,25.090499877929688,1.9221222400665283,18.214515006924312,3.662885148945881
neural_fold0_seed43_all_hurdle,eu-locality-008,selected,57179,15.026925086975098,0.12393908947706223,8.910226749637516,0.334216464984961
neural_fold0_seed43_all_hurdle,eu-locality-020,population,1225,16.06399154663086,1.5459145307540894,6.529874789510041,3.7650069260425814
neural_fold0_seed43_all_hurdle,eu-locality-020,selected,257,5.481677055358887,0.024964453652501106,2.8763266100181046,0.08983791243541009
neural_fold0_seed43_all_hurdle,eu-locality-048,population,8058,31.61842155456543,2.8274972438812256,26.698045849916557,4.6808235540520995
neural_fold0_seed43_all_hurdle,eu-locality-048,selected,2238,18.996990203857422,0.17441686987876892,11.9190099798611,0.32516562573570224
neural_fold0_seed43_all_hurdle,eu-locality-067,population,6903,24.933956146240234,2.058624267578125,29.01155393353873,3.1453612928132855
neural_fold0_seed43_all_hurdle,eu-locality-067,selected,1976,17.954404830932617,0.16317109763622284,15.895623446160357,0.3718034883981583
neural_fold0_seed43_all_hurdle,eu-locality-110,population,8550,23.592138290405273,1.290923833847046,30.697946977148565,0.9591182301711069
neural_fold0_seed43_all_hurdle,eu-locality-110,selected,3554,15.590522766113281,0.1380164623260498,12.223587907299537,0.09681969195909679
neural_fold0_seed43_all_hurdle,eu-locality-119,population,5639,26.017581939697266,1.7293797731399536,28.9468800380438,2.8495297835442415
neural_fold0_seed43_all_hurdle,eu-locality-119,selected,1719,15.563691139221191,0.13873684406280518,10.670493581006223,0.1289388416386412
neural_fold0_seed43_all_hurdle,eu-locality-124,population,3550,26.65764808654785,2.6593453884124756,42.61348194213386,2.4534383343937285
neural_fold0_seed43_all_hurdle,eu-locality-124,selected,1186,14.849994659423828,0.14341644942760468,16.163185319730935,0.10504535245152592
neural_fold0_seed43_easy_old,eu-locality-007,population,5526,0.786480835372463,0.03086095539551206,0.7150531000730783,0.09874396164713935
neural_fold0_seed43_easy_old,eu-locality-007,selected,863,1.3038794340209405,0.014969939604057594,1.023389510281354,0.04460823398933502
neural_fold0_seed43_easy_old,eu-locality-008,population,157961,0.6281220895904654,0.028181871442483488,0.772520484965893,0.10850308593860722
neural_fold0_seed43_easy_old,eu-locality-008,selected,19400,0.909610453305783,0.011829908942856196,1.132608234515414,0.024185539540988836
neural_fold0_seed43_easy_old,eu-locality-020,population,1225,0.6112077861638733,0.1443725941798956,0.9551284881322778,0.8792907859440617
neural_fold0_seed43_easy_old,eu-locality-020,selected,115,1.4545275817422763,0.011648151337882981,1.2901571189702001,0.11755462553573331
neural_fold0_seed43_easy_old,eu-locality-048,population,8058,0.5262313806953051,0.02958744542604188,0.5830876920964152,0.07703358745574584
neural_fold0_seed43_easy_old,eu-locality-048,selected,581,1.054226340402219,0.014258881549153753,1.1151359922746826,0.04271846959675758
neural_fold0_seed43_easy_old,eu-locality-067,population,6903,0.5557429765441495,0.0330579568290468,0.4646461940217647,0.06937603494304118
neural_fold0_seed43_easy_old,eu-locality-067,selected,754,1.028115520679913,0.012962220874694709,0.9756277334286529,0.022401055007168526
neural_fold0_seed43_easy_old,eu-locality-110,population,8550,0.6651320401436761,0.03391004200360589,0.7106936151634808,0.014183185849504731
neural_fold0_seed43_easy_old,eu-locality-110,selected,640,0.8620465770084593,0.012194299326392499,0.5906824395009165,0.013222603688819173
neural_fold0_seed43_easy_old,eu-locality-119,population,5639,0.5965730556757575,0.03579499896970825,0.6896404096672981,0.12418749801480974
neural_fold0_seed43_easy_old,eu-locality-119,selected,447,1.132643065063212,0.014139369042445216,1.2136162374057657,0.021147837473568413
neural_fold0_seed43_easy_old,eu-locality-124,population,3550,0.6213845700088731,0.060426612909674056,0.7299412652237124,0.03466499916198936
neural_fold0_seed43_easy_old,eu-locality-124,selected,252,1.219933146718032,0.013772296306551204,1.0519790054409968,0.009465566586819232
neural_fold0_seed43_easy_envelope,eu-locality-007,population,5526,0.8141317367553711,0.021735278889536858,0.7150531000730783,0.09874396164713935
neural_fold0_seed43_easy_envelope,eu-locality-007,selected,1914,1.141549825668335,0.003984391689300537,1.0691837568117,0.029142554727788927
neural_fold0_seed43_easy_envelope,eu-locality-008,population,157961,0.638252317905426,0.03907088190317154,0.772520484965893,0.10850308593860722
neural_fold0_seed43_easy_envelope,eu-locality-008,selected,58545,0.8616081476211548,0.004288922529667616,1.2803301978649035,0.01342930373205521
neural_fold0_seed43_easy_envelope,eu-locality-020,population,1225,0.7234506011009216,0.08107805997133255,0.9551284881322778,0.8792907859440617
neural_fold0_seed43_easy_envelope,eu-locality-020,selected,250,1.350724458694458,0.0020483557600528,1.1693941461057553,0.00464167451303108
neural_fold0_seed43_easy_envelope,eu-locality-048,population,8058,0.5421704053878784,0.04588331654667854,0.5830876920964152,0.07703358745574584
neural_fold0_seed43_easy_envelope,eu-locality-048,selected,2227,0.9083700180053711,0.004465601406991482,1.2684711229260326,0.029705866795437123
neural_fold0_seed43_easy_envelope,eu-locality-067,population,6903,0.5671141743659973,0.040352530777454376,0.4646461940217647,0.06937603494304118
neural_fold0_seed43_easy_envelope,eu-locality-067,selected,1781,0.9489794969558716,0.005025791935622692,1.157174202491061,0.023712616733834155
neural_fold0_seed43_easy_envelope,eu-locality-110,population,8550,0.6855419874191284,0.02455221116542816,0.7106936151634808,0.014183185849504731
neural_fold0_seed43_easy_envelope,eu-locality-110,selected,3786,0.8260117173194885,0.005344219971448183,1.1375087622715705,0.015666244749506057
neural_fold0_seed43_easy_envelope,eu-locality-119,population,5639,0.6224569082260132,0.03498135879635811,0.6896404096672981,0.12418749801480974
neural_fold0_seed43_easy_envelope,eu-locality-119,selected,1791,0.9237945079803467,0.005339337512850761,1.3173335963775517,0.010997109097099549
neural_fold0_seed43_easy_envelope,eu-locality-124,population,3550,0.6583491563796997,0.05107864737510681,0.7299412652237124,0.03466499916198936
neural_fold0_seed43_easy_envelope,eu-locality-124,selected,1232,0.9861592650413513,0.006103282794356346,1.4303350214737305,0.014774491817436189
neural_fold0_seed43_easy_product_mse,eu-locality-007,population,5526,0.8028968572616577,0.0258624330163002,0.7150531000730783,0.09874396164713935
neural_fold0_seed43_easy_product_mse,eu-locality-007,selected,2140,1.005577564239502,0.004020480904728174,0.9723776491129599,0.06425582476765401
neural_fold0_seed43_easy_product_mse,eu-locality-008,population,157961,0.6383622288703918,0.06275490671396255,0.772520484965893,0.10850308593860722
neural_fold0_seed43_easy_product_mse,eu-locality-008,selected,59085,0.7782949805259705,0.003597930306568742,1.1750906825624667,0.02089918360862979
neural_fold0_seed43_easy_product_mse,eu-locality-020,population,1225,0.6910348534584045,0.10827625542879105,0.9551284881322778,0.8792907859440617
neural_fold0_seed43_easy_product_mse,eu-locality-020,selected,262,1.2293154001235962,0.001653471146710217,1.1581177499704363,0.07881222766486037
neural_fold0_seed43_easy_product_mse,eu-locality-048,population,8058,0.5569207668304443,0.07132667303085327,0.5830876920964152,0.07703358745574584
neural_fold0_seed43_easy_product_mse,eu-locality-048,selected,2291,0.8198943734169006,0.004463702440261841,1.147551420114652,0.034241291803388356
neural_fold0_seed43_easy_product_mse,eu-locality-067,population,6903,0.5756710171699524,0.05935347080230713,0.4646461940217647,0.06937603494304118
neural_fold0_seed43_easy_product_mse,eu-locality-067,selected,1898,0.8236390948295593,0.004289017990231514,1.029388450975648,0.03246972939631668
neural_fold0_seed43_easy_product_mse,eu-locality-110,population,8550,0.6728594303131104,0.03354378789663315,0.7106936151634808,0.014183185849504731
neural_fold0_seed43_easy_product_mse,eu-locality-110,selected,3846,0.7507569193840027,0.004461836535483599,1.0263915528574032,0.014401423427076274
neural_fold0_seed43_easy_product_mse,eu-locality-119,population,5639,0.632990837097168,0.05061497911810875,0.6896404096672981,0.12418749801480974
neural_fold0_seed43_easy_product_mse,eu-locality-119,selected,1757,0.85401451587677,0.00508883036673069,1.2945515750908023,0.013025170063085003
neural_fold0_seed43_easy_product_mse,eu-locality-124,population,3550,0.6518651247024536,0.06448180228471756,0.7299412652237124,0.03466499916198936
neural_fold0_seed43_easy_product_mse,eu-locality-124,selected,1187,0.8988441228866577,0.005740233231335878,1.3799189560311098,0.011571940327345043
neural_fold0_seed43_easy_hurdle,eu-locality-007,population,5526,0.7368359565734863,0.10141284763813019,0.7150531000730783,0.09874396164713935
neural_fold0_seed43_easy_hurdle,eu-locality-007,selected,1193,0.8608786463737488,0.005968840792775154,1.1051480730263579,0.0378633038047897
neural_fold0_seed43_easy_hurdle,eu-locality-008,population,157961,0.6779495477676392,0.15884087979793549,0.772520484965893,0.10850308593860722
neural_fold0_seed43_easy_hurdle,eu-locality-008,selected,30719,0.740311861038208,0.006616862490773201,1.5575861656442054,0.012916769411291953
neural_fold0_seed43_easy_hurdle,eu-locality-020,population,1225,0.6909939646720886,0.13108523190021515,0.9551284881322778,0.8792907859440617
neural_fold0_seed43_easy_hurdle,eu-locality-020,selected,240,0.8737911581993103,0.0038503410760313272,1.2280249663333798,0.004315560389480024
neural_fold0_seed43_easy_hurdle,eu-locality-048,population,8058,0.6699841618537903,0.2604992091655731,0.5830876920964152,0.07703358745574584
neural_fold0_seed43_easy_hurdle,eu-locality-048,selected,894,0.8243641257286072,0.007815660908818245,1.3772210475136546,0.015061973485759269
neural_fold0_seed43_easy_hurdle,eu-locality-067,population,6903,0.7186347842216492,0.22439424693584442,0.4646461940217647,0.06937603494304118
neural_fold0_seed43_easy_hurdle,eu-locality-067,selected,876,0.8648390173912048,0.007640068884938955,1.3235612257132885,0.017688074324669616
neural_fold0_seed43_easy_hurdle,eu-locality-110,population,8550,0.6760085225105286,0.12413904070854187,0.7106936151634808,0.014183185849504731
neural_fold0_seed43_easy_hurdle,eu-locality-110,selected,1246,0.7331568598747253,0.007348398212343454,1.4657063837338873,0.013072420083845408
neural_fold0_seed43_easy_hurdle,eu-locality-119,population,5639,0.6965795159339905,0.22966143488883972,0.6896404096672981,0.12418749801480974
neural_fold0_seed43_easy_hurdle,eu-locality-119,selected,631,0.8293085694313049,0.008730730041861534,1.498083686879589,0.005862936034582591
neural_fold0_seed43_easy_hurdle,eu-locality-124,population,3550,0.685097873210907,0.22228962182998657,0.7299412652237124,0.03466499916198936
neural_fold0_seed43_easy_hurdle,eu-locality-124,selected,424,0.7852659225463867,0.007813154719769955,1.632274888527111,0.010267465532597742
damping097_fold0_seed43_all_old,eu-locality-007,population,5526,17.655837279878263,0.6400007275045235,13.731098649130544,0.39409710457999486
damping097_fold0_seed43_all_old,eu-locality-007,selected,1014,24.347984049682317,0.29054095758735043,17.23401313269048,0.28034435998880325
damping097_fold0_seed43_all_old,eu-locality-008,population,157961,24.17356386610051,0.5834939105636605,18.214515006924312,0.8859677378340031
damping097_fold0_seed43_all_old,eu-locality-008,selected,72238,24.842524591110656,0.3039168667315134,18.864300973027987,0.9098919574028878
damping097_fold0_seed43_all_old,eu-locality-020,population,1225,16.44729177866055,0.8996435691526502,6.529874789510041,1.3394418305004283
damping097_fold0_seed43_all_old,eu-locality-020,selected,18,24.44832142194112,0.2953445514043172,12.62567189811682,0.9325368113128063
damping097_fold0_seed43_all_old,eu-locality-048,population,8058,31.77076889571569,0.8105735612425701,26.698045849916557,1.4652879197269684
damping097_fold0_seed43_all_old,eu-locality-048,selected,3910,30.307662862889906,0.30589621597091143,25.12763596670181,0.783624763898758
damping097_fold0_seed43_all_old,eu-locality-067,population,6903,24.916292336192637,0.7965668829303117,29.01155393353873,1.0318454657312008
damping097_fold0_seed43_all_old,eu-locality-067,selected,2563,24.79656734547483,0.24205535374853615,26.969313549842706,0.33237639167749367
damping097_fold0_seed43_all_old,eu-locality-110,population,8550,23.211146358321283,0.5706421631598595,30.697946977148565,0.26440351815398194
damping097_fold0_seed43_all_old,eu-locality-110,selected,4563,19.664006738267705,0.26917049337122134,22.830320012151798,0.1533462155721768
damping097_fold0_seed43_all_old,eu-locality-119,population,5639,26.277311239873164,0.696961628998253,28.9468800380438,1.2550304636548228
damping097_fold0_seed43_all_old,eu-locality-119,selected,2605,27.24849302869383,0.3332129806103167,26.596046998601306,0.38036313373368236
damping097_fold0_seed43_all_old,eu-locality-124,population,3550,26.87076027322823,0.8666557832754833,42.61348194213386,0.9673445252204965
damping097_fold0_seed43_all_old,eu-locality-124,selected,1240,23.879162986816898,0.32276422075566746,32.100361184489664,0.3540667181049124
damping097_fold0_seed43_all_envelope,eu-locality-007,population,5526,17.60833740234375,0.4012685716152191,13.731098649130544,0.39409710457999486
damping097_fold0_seed43_all_envelope,eu-locality-007,selected,1786,19.971132278442383,0.2072320282459259,12.439947638180904,0.1493197610733439
damping097_fold0_seed43_all_envelope,eu-locality-008,population,157961,24.10677719116211,0.657392144203186,18.214515006924312,0.8859677378340031
damping097_fold0_seed43_all_envelope,eu-locality-008,selected,75452,19.191484451293945,0.20155523717403412,11.662359366443406,0.27703581738615735
damping097_fold0_seed43_all_envelope,eu-locality-020,population,1225,16.016237258911133,0.46937087178230286,6.529874789510041,1.3394418305004283
damping097_fold0_seed43_all_envelope,eu-locality-020,selected,189,8.740950584411621,0.07375304400920868,4.2474560484996,0.15834658788520467
damping097_fold0_seed43_all_envelope,eu-locality-048,population,8058,31.849632263183594,0.9633252024650574,26.698045849916557,1.4652879197269684
damping097_fold0_seed43_all_envelope,eu-locality-048,selected,3389,23.899032592773438,0.27352094650268555,17.427698840911166,0.3281477933266268
damping097_fold0_seed43_all_envelope,eu-locality-067,population,6903,24.904233932495117,0.8584403991699219,29.01155393353873,1.0318454657312008
damping097_fold0_seed43_all_envelope,eu-locality-067,selected,2284,20.541345596313477,0.21886956691741943,17.574709039985713,0.12389656663339875
damping097_fold0_seed43_all_envelope,eu-locality-110,population,8550,23.258358001708984,0.47535616159439087,30.697946977148565,0.26440351815398194
damping097_fold0_seed43_all_envelope,eu-locality-110,selected,5554,19.99295425415039,0.20990942418575287,19.84499927859842,0.07481425459976702
damping097_fold0_seed43_all_envelope,eu-locality-119,population,5639,26.308290481567383,0.752892017364502,28.9468800380438,1.2550304636548228
damping097_fold0_seed43_all_envelope,eu-locality-119,selected,2456,21.127090454101562,0.22697299718856812,17.860973334954704,0.20602115636239
damping097_fold0_seed43_all_envelope,eu-locality-124,population,3550,26.701007843017578,0.8916505575180054,42.61348194213386,0.9673445252204965
damping097_fold0_seed43_all_envelope,eu-locality-124,selected,1585,21.492862701416016,0.24409513175487518,26.419303617905577,0.16178419840580563
damping097_fold0_seed43_all_product_mse,eu-locality-007,population,5526,17.662166595458984,0.3732997179031372,13.731098649130544,0.39409710457999486
damping097_fold0_seed43_all_product_mse,eu-locality-007,selected,1877,20.24659538269043,0.19981421530246735,12.693588062588693,0.1700372610724001
damping097_fold0_seed43_all_product_mse,eu-locality-008,population,157961,24.242290496826172,0.6362955570220947,18.214515006924312,0.8859677378340031
damping097_fold0_seed43_all_product_mse,eu-locality-008,selected,77966,20.784666061401367,0.22189848124980927,12.585494710882404,0.40228904771255813
damping097_fold0_seed43_all_product_mse,eu-locality-020,population,1225,16.18991470336914,0.4576866924762726,6.529874789510041,1.3394418305004283
damping097_fold0_seed43_all_product_mse,eu-locality-020,selected,197,9.09939956665039,0.07455705106258392,4.342792644927032,0.20043629847249378
damping097_fold0_seed43_all_product_mse,eu-locality-048,population,8058,31.95538330078125,0.9115197062492371,26.698045849916557,1.4652879197269684
damping097_fold0_seed43_all_product_mse,eu-locality-048,selected,3682,26.72203826904297,0.30238765478134155,19.320039741688735,0.41963229327709306
damping097_fold0_seed43_all_product_mse,eu-locality-067,population,6903,24.995899200439453,0.8212618827819824,29.01155393353873,1.0318454657312008
damping097_fold0_seed43_all_product_mse,eu-locality-067,selected,2490,21.88914680480957,0.226324200630188,19.60257068383961,0.1598214280018204
damping097_fold0_seed43_all_product_mse,eu-locality-110,population,8550,23.267160415649414,0.46654799580574036,30.697946977148565,0.26440351815398194
damping097_fold0_seed43_all_product_mse,eu-locality-110,selected,5593,20.49693489074707,0.21560831367969513,20.736910211423815,0.0860163671197458
damping097_fold0_seed43_all_product_mse,eu-locality-119,population,5639,26.381595611572266,0.725267767906189,28.9468800380438,1.2550304636548228
damping097_fold0_seed43_all_product_mse,eu-locality-119,selected,2576,22.71111488342285,0.24141688644886017,19.896785027867846,0.24306887826557183
damping097_fold0_seed43_all_product_mse,eu-locality-124,population,3550,26.72644805908203,0.8706324100494385,42.61348194213386,0.9673445252204965
damping097_fold0_seed43_all_product_mse,eu-locality-124,selected,1620,22.415315628051758,0.2533172369003296,27.81054218575119,0.16706609079396553
damping097_fold0_seed43_all_hurdle,eu-locality-007,population,5526,18.06229591369629,0.3293798863887787,13.731098649130544,0.39409710457999486
damping097_fold0_seed43_all_hurdle,eu-locality-007,selected,2647,18.990036010742188,0.126168355345726,14.0030084526491,0.18162938605460463
damping097_fold0_seed43_all_hurdle,eu-locality-008,population,157961,24.20121192932129,0.6619349122047424,18.214515006924312,0.8859677378340031
damping097_fold0_seed43_all_hurdle,eu-locality-008,selected,99437,17.94670867919922,0.1275452822446823,14.079409246576688,0.212399354084302
damping097_fold0_seed43_all_hurdle,eu-locality-020,population,1225,15.753469467163086,0.6285288333892822,6.529874789510041,1.3394418305004283
damping097_fold0_seed43_all_hurdle,eu-locality-020,selected,233,9.841611862182617,0.07923182845115662,5.1012190952586005,0.24767220853320343
damping097_fold0_seed43_all_hurdle,eu-locality-048,population,8058,31.547273635864258,1.1754330396652222,26.698045849916557,1.4652879197269684
damping097_fold0_seed43_all_hurdle,eu-locality-048,selected,4628,23.894371032714844,0.19736257195472717,20.362213747129925,0.19927877645227313
damping097_fold0_seed43_all_hurdle,eu-locality-067,population,6903,25.099197387695312,0.913884162902832,29.01155393353873,1.0318454657312008
damping097_fold0_seed43_all_hurdle,eu-locality-067,selected,3716,20.938873291015625,0.15302875638008118,22.79916618861779,0.19444683805544366
damping097_fold0_seed43_all_hurdle,eu-locality-110,population,8550,23.258222579956055,0.48261889815330505,30.697946977148565,0.26440351815398194
damping097_fold0_seed43_all_hurdle,eu-locality-110,selected,6783,19.107528686523438,0.13038596510887146,21.74866950979455,0.0803489314368779
damping097_fold0_seed43_all_hurdle,eu-locality-119,population,5639,26.106714248657227,0.7443028688430786,28.9468800380438,1.2550304636548228
damping097_fold0_seed43_all_hurdle,eu-locality-119,selected,3455,20.834278106689453,0.18529875576496124,19.308950184740965,0.24291160963017772
damping097_fold0_seed43_all_hurdle,eu-locality-124,population,3550,26.48441505432129,1.0944377183914185,42.61348194213386,0.9673445252204965
damping097_fold0_seed43_all_hurdle,eu-locality-124,selected,2032,19.212539672851562,0.15273582935333252,27.25159387419098,0.16280170203726532
damping097_fold0_seed43_easy_old,eu-locality-007,population,5526,0.8150201711695936,0.019608452422380882,0.7150531000730783,0.02320846334845687
damping097_fold0_seed43_easy_old,eu-locality-007,selected,1196,1.1327948922596647,0.015093583807140515,1.0222262330054888,0.006874680625482059
damping097_fold0_seed43_easy_old,eu-locality-008,population,157961,0.6414217001838398,0.018167725554726226,0.772520484965893,0.024705379431458344
damping097_fold0_seed43_easy_old,eu-locality-008,selected,51229,0.9007306702587871,0.010644327416929786,1.1677056658854181,0.002052074080155386
damping097_fold0_seed43_easy_old,eu-locality-020,population,1225,0.6827489675445187,0.028582046258130243,0.9551284881322778,0.3137709381583095
damping097_fold0_seed43_easy_old,eu-locality-020,selected,130,1.4357388872366685,0.015335583153109138,1.2122731125426232,0.0006213839897952945
damping097_fold0_seed43_easy_old,eu-locality-048,population,8058,0.5322402287212568,0.018708817404631286,0.5830876920964152,0.014258700508269521
damping097_fold0_seed43_easy_old,eu-locality-048,selected,1624,0.974981140547198,0.01338833938063159,1.1343514175450011,0.0025734875739837466
damping097_fold0_seed43_easy_old,eu-locality-067,population,6903,0.5553588338335981,0.01962229116249713,0.4646461940217647,0.01336222949433039
damping097_fold0_seed43_easy_old,eu-locality-067,selected,1073,1.0291592223363175,0.01485569317992655,0.9242838933213642,0.010953986776688632
damping097_fold0_seed43_easy_old,eu-locality-110,population,8550,0.6872881740637871,0.017996947180986274,0.7106936151634808,0.0014947561163599105
damping097_fold0_seed43_easy_old,eu-locality-110,selected,2686,0.8947283498060765,0.012934209510707591,0.8743331918178195,0.0009241359181600527
damping097_fold0_seed43_easy_old,eu-locality-119,population,5639,0.6092310517005237,0.020176677986758835,0.6896404096672981,0.025011127897013662
damping097_fold0_seed43_easy_old,eu-locality-119,selected,1004,1.0594738248097468,0.01511675168401135,1.08346697427295,0.018275106701665322
damping097_fold0_seed43_easy_old,eu-locality-124,population,3550,0.6566038534075224,0.02092635560492185,0.7299412652237124,0.013340006382929719
damping097_fold0_seed43_easy_old,eu-locality-124,selected,765,1.0903578220629224,0.01566554465851582,1.293190738455822,0.0012892903241874649
damping097_fold0_seed43_easy_envelope,eu-locality-007,population,5526,0.8074122667312622,0.016953907907009125,0.7150531000730783,0.02320846334845687
damping097_fold0_seed43_easy_envelope,eu-locality-007,selected,1531,1.0254294872283936,0.0032499965745955706,0.9955820340816941,0.003900278647212521
damping097_fold0_seed43_easy_envelope,eu-locality-008,population,157961,0.6384330987930298,0.016055678948760033,0.772520484965893,0.024705379431458344
damping097_fold0_seed43_easy_envelope,eu-locality-008,selected,78624,0.862815797328949,0.003088554134592414,1.1719026312707155,0.0016632280436197331
damping097_fold0_seed43_easy_envelope,eu-locality-020,population,1225,0.6639593839645386,0.01827120967209339,0.9551284881322778,0.3137709381583095
damping097_fold0_seed43_easy_envelope,eu-locality-020,selected,158,1.2033722400665283,0.0025012383703142405,1.281454453523122,0.0006882759031434406
damping097_fold0_seed43_easy_envelope,eu-locality-048,population,8058,0.5341346859931946,0.016319938004016876,0.5830876920964152,0.014258700508269521
damping097_fold0_seed43_easy_envelope,eu-locality-048,selected,2997,0.8842188715934753,0.0034917201846837997,1.1323308522683866,0.003067212539366043
damping097_fold0_seed43_easy_envelope,eu-locality-067,population,6903,0.554282546043396,0.019624488428235054,0.4646461940217647,0.01336222949433039
damping097_fold0_seed43_easy_envelope,eu-locality-067,selected,2045,0.8843587040901184,0.004218416288495064,1.0099700197963033,0.006855420719762728
damping097_fold0_seed43_easy_envelope,eu-locality-110,population,8550,0.6874461770057678,0.010539814829826355,0.7106936151634808,0.0014947561163599105
damping097_fold0_seed43_easy_envelope,eu-locality-110,selected,5488,0.8309923410415649,0.004082615952938795,0.9765928043833693,0.0013700594639164316
damping097_fold0_seed43_easy_envelope,eu-locality-119,population,5639,0.6114625334739685,0.015233857557177544,0.6896404096672981,0.025011127897013662
damping097_fold0_seed43_easy_envelope,eu-locality-119,selected,2376,0.8600764274597168,0.004142462275922298,1.1091344995695362,0.007300731283108984
damping097_fold0_seed43_easy_envelope,eu-locality-124,population,3550,0.6541381478309631,0.022483618929982185,0.7299412652237124,0.013340006382929719
damping097_fold0_seed43_easy_envelope,eu-locality-124,selected,1536,0.9299764037132263,0.004294699057936668,1.2096942626492606,0.002688361625763936
damping097_fold0_seed43_easy_product_mse,eu-locality-007,population,5526,0.8003891706466675,0.01059944462031126,0.7150531000730783,0.02320846334845687
