head,step,loss,moment_mse,bce,conditional_mse,positive_rows,gradient_norm
neural_fold0_seed17_easy_product_mse,600,0.002345764311030507,0.002345764311030507,0.26840686798095703,0.023233724758028984,18,0.002129947766661644
neural_fold0_seed17_easy_product_mse,800,0.0018458316335454583,0.0018458316335454583,0.24161481857299805,0.019304344430565834,16,0.001238057971931994
neural_fold0_seed17_easy_product_mse,1000,0.0022495610173791647,0.0022495610173791647,0.2557470202445984,0.03532730042934418,17,0.0023799247574061155
neural_fold0_seed17_easy_product_mse,1200,0.0016832207329571247,0.0016832207329571247,0.2488539069890976,0.026950938627123833,17,0.0027264044620096684
neural_fold0_seed17_easy_product_mse,1400,0.0017753096763044596,0.0017753096763044596,0.3298265337944031,0.019813930615782738,22,0.0025594783946871758
neural_fold0_seed17_easy_product_mse,1600,0.002905111527070403,0.002905111527070403,0.11598867177963257,0.008567237295210361,8,0.004977702163159847
neural_fold0_seed17_easy_product_mse,1800,0.0018020353745669127,0.0018020353745669127,0.3276711702346802,0.033571671694517136,20,0.001960247987881303
neural_fold0_seed17_easy_product_mse,2000,0.0020954585634171963,0.0020954585634171963,0.3432210385799408,0.02740599773824215,20,0.0025749802589416504
neural_fold0_seed17_easy_hurdle,1,0.32233697175979614,0.005193259101361036,0.2953851521015167,0.021758554503321648,22,0.06841698288917542
neural_fold0_seed17_easy_hurdle,200,0.3240845501422882,0.0029799104668200016,0.30083751678466797,0.02026713266968727,24,0.18966330587863922
neural_fold0_seed17_easy_hurdle,400,0.20576725900173187,0.003640988143160939,0.1862516701221466,0.01587459072470665,13,0.12939490377902985
neural_fold0_seed17_easy_hurdle,600,0.24823684990406036,0.002489540260285139,0.2303154468536377,0.015431864187121391,18,0.11084088683128357
neural_fold0_seed17_easy_hurdle,800,0.2305321991443634,0.0020334101282060146,0.20842896401882172,0.020069826394319534,16,0.16916607320308685
neural_fold0_seed17_easy_hurdle,1000,0.2468961775302887,0.002422489458695054,0.22137930989265442,0.02309437468647957,17,0.11316725611686707
neural_fold0_seed17_easy_hurdle,1200,0.23192918300628662,0.0019658375531435013,0.21173378825187683,0.018229562789201736,17,0.11748574674129486
neural_fold0_seed17_easy_hurdle,1400,0.2898215055465698,0.0020039789378643036,0.27123016119003296,0.0165873896330595,22,0.16203826665878296
neural_fold0_seed17_easy_hurdle,1600,0.1481691151857376,0.00325203244574368,0.13849960267543793,0.006417481228709221,8,0.1827801764011383
neural_fold0_seed17_easy_hurdle,1800,0.2592790722846985,0.0020001360680907965,0.24447204172611237,0.012806897982954979,20,0.20359909534454346
neural_fold0_seed17_easy_hurdle,2000,0.26057395339012146,0.002203469630330801,0.24492929875850677,0.01344118732959032,20,0.2223186045885086
damping097_fold0_seed17_all_product_mse,1,0.9887974262237549,0.9887974262237549,0.5538643598556519,0.01614188775420189,61,0.1989058256149292
damping097_fold0_seed17_all_product_mse,200,0.8033004403114319,0.8033004403114319,0.5352882146835327,0.01378941722214222,55,0.6325876116752625
damping097_fold0_seed17_all_product_mse,400,0.8381703495979309,0.8381703495979309,0.4965568482875824,0.016538027673959732,50,0.6277455687522888
damping097_fold0_seed17_all_product_mse,600,0.953671932220459,0.953671932220459,0.5237065553665161,0.017413685098290443,50,1.0983545780181885
damping097_fold0_seed17_all_product_mse,800,0.5891157388687134,0.5891157388687134,0.5196688175201416,0.02131115086376667,52,1.1261329650878906
damping097_fold0_seed17_all_product_mse,1000,0.8273902535438538,0.8273902535438538,0.537377655506134,0.023737940937280655,54,1.7190628051757812
damping097_fold0_seed17_all_product_mse,1200,1.112699270248413,1.112699270248413,0.557469367980957,0.016721375286579132,60,2.0253167152404785
damping097_fold0_seed17_all_product_mse,1400,1.186333417892456,1.186333417892456,0.5440411567687988,0.022317947819828987,55,1.5002644062042236
damping097_fold0_seed17_all_product_mse,1600,0.7684990167617798,0.7684990167617798,0.49410367012023926,0.012916116043925285,41,1.358248233795166
damping097_fold0_seed17_all_product_mse,1800,0.7843294739723206,0.7843294739723206,0.5277442932128906,0.020224636420607567,49,2.174297571182251
damping097_fold0_seed17_all_product_mse,2000,0.47707104682922363,0.47707104682922363,0.5339676737785339,0.015941161662340164,48,2.7654616832733154
damping097_fold0_seed17_all_hurdle,1,1.558803677558899,0.9887974262237549,0.5538643598556519,0.01614188775420189,61,0.22401079535484314
damping097_fold0_seed17_all_hurdle,200,1.3052488565444946,0.8002111315727234,0.4898681640625,0.015169568359851837,55,0.8089960217475891
damping097_fold0_seed17_all_hurdle,400,1.3414210081100464,0.8463646769523621,0.48023995757102966,0.014816404320299625,50,0.6104297041893005
damping097_fold0_seed17_all_hurdle,600,1.4195970296859741,0.9481849670410156,0.4539557993412018,0.01745629496872425,50,0.9534157514572144
damping097_fold0_seed17_all_hurdle,800,1.1086254119873047,0.6290342807769775,0.4623468518257141,0.017244260758161545,52,1.1904445886611938
damping097_fold0_seed17_all_hurdle,1000,1.303910255432129,0.8354462385177612,0.4519839286804199,0.01648005284368992,54,1.6204862594604492
damping097_fold0_seed17_all_hurdle,1200,1.6489486694335938,1.127964973449707,0.5071406364440918,0.01384312380105257,60,2.098628520965576
damping097_fold0_seed17_all_hurdle,1400,1.7321397066116333,1.196926236152649,0.5179746150970459,0.01723884977400303,55,1.3056209087371826
damping097_fold0_seed17_all_hurdle,1600,1.1753575801849365,0.768451988697052,0.3953649699687958,0.011540589854121208,41,1.4101303815841675
damping097_fold0_seed17_all_hurdle,1800,1.261033058166504,0.7955320477485657,0.447055459022522,0.018445584923028946,49,2.2592976093292236
damping097_fold0_seed17_all_hurdle,2000,0.9188982248306274,0.45810094475746155,0.443085253238678,0.01771199144423008,48,2.4043877124786377
damping097_fold0_seed17_easy_product_mse,1,0.0023273227270692587,0.0023273227270692587,0.29024842381477356,0.01774466596543789,20,0.0005385673721320927
damping097_fold0_seed17_easy_product_mse,200,0.0023468248546123505,0.0023468248546123505,0.20907284319400787,0.023767489939928055,13,0.0009692987077869475
damping097_fold0_seed17_easy_product_mse,400,0.0018092099344357848,0.0018092099344357848,0.13355247676372528,0.01482604444026947,8,0.0013595577329397202
damping097_fold0_seed17_easy_product_mse,600,0.0017547056777402759,0.0017547056777402759,0.11503341794013977,0.013039507903158665,7,0.001334325410425663
damping097_fold0_seed17_easy_product_mse,800,0.0017120888223871589,0.0017120888223871589,0.145425945520401,0.0028477241285145283,9,0.000794005929492414
damping097_fold0_seed17_easy_product_mse,1000,0.0020142914727330208,0.0020142914727330208,0.1784610152244568,0.008646341972053051,10,0.0016257039969787002
damping097_fold0_seed17_easy_product_mse,1200,0.0015178108587861061,0.0015178108587861061,0.14832454919815063,0.01775781437754631,9,0.001823973492719233
damping097_fold0_seed17_easy_product_mse,1400,0.0015987857477739453,0.0015987857477739453,0.2599358558654785,0.008697464130818844,16,0.0018539929296821356
damping097_fold0_seed17_easy_product_mse,1600,0.0015427002217620611,0.0015427002217620611,0.11640571802854538,0.020547298714518547,6,0.002545370487496257
damping097_fold0_seed17_easy_product_mse,1800,0.0017885011620819569,0.0017885011620819569,0.23105378448963165,0.005731689278036356,13,0.002011158736422658
damping097_fold0_seed17_easy_product_mse,2000,0.001892272848635912,0.001892272848635912,0.1778382956981659,0.02295391447842121,10,0.0024063175078481436
damping097_fold0_seed17_easy_hurdle,1,0.3103204071521759,0.0023273227270692587,0.29024842381477356,0.01774466596543789,20,0.07213694602251053
damping097_fold0_seed17_easy_hurdle,200,0.2179797887802124,0.0024016948882490396,0.1967284381389618,0.018849650397896767,13,0.1411527842283249
damping097_fold0_seed17_easy_hurdle,400,0.13879422843456268,0.0019585401751101017,0.12266431748867035,0.014171379618346691,8,0.12554442882537842
damping097_fold0_seed17_easy_hurdle,600,0.12134664505720139,0.001800008350983262,0.1087741032242775,0.010772532783448696,7,0.08386888355016708
damping097_fold0_seed17_easy_hurdle,800,0.1403038203716278,0.001853672438301146,0.1351011097431183,0.0033490327186882496,9,0.06508641690015793
damping097_fold0_seed17_easy_hurdle,1000,0.16052457690238953,0.002196224872022867,0.15257874131202698,0.005749605596065521,10,0.11853595077991486
damping097_fold0_seed17_easy_hurdle,1200,0.13776332139968872,0.0017336655873805285,0.12330362945795059,0.012726036831736565,9,0.0987425446510315
damping097_fold0_seed17_easy_hurdle,1400,0.22666293382644653,0.0017523972783237696,0.21522340178489685,0.009687142446637154,16,0.2280575931072235
damping097_fold0_seed17_easy_hurdle,1600,0.10597343742847443,0.0017501867841929197,0.09653989225625992,0.007683360483497381,6,0.10507076978683472
damping097_fold0_seed17_easy_hurdle,1800,0.19691719114780426,0.0019096339819952846,0.18839851021766663,0.006609055679291487,13,0.25222113728523254
damping097_fold0_seed17_easy_hurdle,2000,0.17653749883174896,0.0020077438093721867,0.15533135831356049,0.019198402762413025,10,0.12191247940063477
neural_fold0_seed29_all_product_mse,1,1.6754789352416992,1.6754789352416992,0.5099281668663025,0.023257315158843994,52,0.25987452268600464
neural_fold0_seed29_all_product_mse,200,1.3570549488067627,1.3570549488067627,0.5520147681236267,0.024502094835042953,60,0.6002747416496277
neural_fold0_seed29_all_product_mse,400,0.7330782413482666,0.7330782413482666,0.5821263194084167,0.022810213267803192,69,0.8345769643783569
neural_fold0_seed29_all_product_mse,600,0.7171450853347778,0.7171450853347778,0.5700386762619019,0.02473040483891964,62,0.6734552979469299
neural_fold0_seed29_all_product_mse,800,0.9789943695068359,0.9789943695068359,0.5930873155593872,0.025628484785556793,65,1.354048490524292
neural_fold0_seed29_all_product_mse,1000,0.7386825680732727,0.7386825680732727,0.5896284580230713,0.0291454941034317,67,1.374747633934021
neural_fold0_seed29_all_product_mse,1200,1.7712500095367432,1.7712500095367432,0.5924246311187744,0.02535342611372471,61,2.1186180114746094
neural_fold0_seed29_all_product_mse,1400,0.9155286550521851,0.9155286550521851,0.5743207335472107,0.02771010249853134,55,1.475128173828125
neural_fold0_seed29_all_product_mse,1600,0.9196583032608032,0.9196583032608032,0.5902203321456909,0.027480412274599075,64,1.396690845489502
neural_fold0_seed29_all_product_mse,1800,0.6484872698783875,0.6484872698783875,0.5790568590164185,0.027514364570379257,60,1.2356748580932617
neural_fold0_seed29_all_product_mse,2000,0.8164157271385193,0.8164157271385193,0.6325852274894714,0.022479087114334106,66,1.3314945697784424
neural_fold0_seed29_all_hurdle,1,2.2086644172668457,1.6754789352416992,0.5099281668663025,0.023257315158843994,52,0.2777075469493866
neural_fold0_seed29_all_hurdle,200,1.9221880435943604,1.3622914552688599,0.5409371852874756,0.018959423527121544,60,0.7939188480377197
neural_fold0_seed29_all_hurdle,400,1.3019813299179077,0.7388843894004822,0.5434508323669434,0.01964612491428852,69,0.9489575028419495
neural_fold0_seed29_all_hurdle,600,1.259589433670044,0.7273383140563965,0.511859655380249,0.02039146050810814,62,0.7932042479515076
neural_fold0_seed29_all_hurdle,800,1.5480740070343018,0.9941693544387817,0.5377321243286133,0.016172537580132484,65,1.3306478261947632
neural_fold0_seed29_all_hurdle,1000,1.3030388355255127,0.7544271349906921,0.530593991279602,0.018017657101154327,67,1.720210075378418
neural_fold0_seed29_all_hurdle,1200,2.3531055450439453,1.8275246620178223,0.5062400698661804,0.01934094913303852,61,2.327392339706421
neural_fold0_seed29_all_hurdle,1400,1.347543478012085,0.8932333588600159,0.4389439523220062,0.015366235747933388,55,1.5230638980865479
neural_fold0_seed29_all_hurdle,1600,1.4623830318450928,0.9379383325576782,0.5022236704826355,0.022220991551876068,64,1.5319312810897827
neural_fold0_seed29_all_hurdle,1800,1.1850190162658691,0.6536704897880554,0.51500403881073,0.01634441502392292,60,1.348958134651184
neural_fold0_seed29_all_hurdle,2000,1.3349273204803467,0.8067141771316528,0.5123895406723022,0.015823621302843094,66,1.5722777843475342
neural_fold0_seed29_easy_product_mse,1,0.0034069071989506483,0.0034069071989506483,0.21254919469356537,0.018273746594786644,14,0.004697450902312994
neural_fold0_seed29_easy_product_mse,200,0.002685518702492118,0.002685518702492118,0.2189236879348755,0.03956994786858559,14,0.001371212536469102
neural_fold0_seed29_easy_product_mse,400,0.002365283900871873,0.002365283900871873,0.19180762767791748,0.03137755021452904,11,0.0018297035712748766
neural_fold0_seed29_easy_product_mse,600,0.0020613695960491896,0.0020613695960491896,0.18959379196166992,0.05662652477622032,11,0.0038125792052596807
neural_fold0_seed29_easy_product_mse,800,0.0020671826787292957,0.0020671826787292957,0.28443148732185364,0.02269982174038887,17,0.0018868702463805676
neural_fold0_seed29_easy_product_mse,1000,0.0031930208206176758,0.0031930208206176758,0.3024875223636627,0.037980787456035614,20,0.006979818921536207
neural_fold0_seed29_easy_product_mse,1200,0.0023165482562035322,0.0023165482562035322,0.2134454846382141,0.059430453926324844,13,0.00325707346200943
neural_fold0_seed29_easy_product_mse,1400,0.0036927717737853527,0.0036927717737853527,0.2727993428707123,0.02052568458020687,18,0.007790902629494667
neural_fold0_seed29_easy_product_mse,1600,0.006648099981248379,0.006648099981248379,0.2583121061325073,0.01982825994491577,17,0.012172497808933258
neural_fold0_seed29_easy_product_mse,1800,0.001742860535159707,0.001742860535159707,0.22807741165161133,0.0223559457808733,14,0.001497649704106152
neural_fold0_seed29_easy_product_mse,2000,0.002034088596701622,0.002034088596701622,0.25692084431648254,0.025015108287334442,12,0.003908667713403702
neural_fold0_seed29_easy_hurdle,1,0.23422984778881073,0.0034069071989506483,0.21254919469356537,0.018273746594786644,14,0.036791786551475525
neural_fold0_seed29_easy_hurdle,200,0.22907494008541107,0.0028146535623818636,0.20378200709819794,0.022478286176919937,14,0.10494299232959747
neural_fold0_seed29_easy_hurdle,400,0.2173275649547577,0.002447565784677863,0.18758194148540497,0.027298064902424812,11,0.18241901695728302
neural_fold0_seed29_easy_hurdle,600,0.21553124487400055,0.0022351837251335382,0.183160200715065,0.030135847628116608,11,0.2121151089668274
neural_fold0_seed29_easy_hurdle,800,0.24812237918376923,0.002249601762741804,0.23708921670913696,0.008783570490777493,17,0.11617543548345566
neural_fold0_seed29_easy_hurdle,1000,0.2811826169490814,0.0034617939963936806,0.2562010586261749,0.021519765257835388,20,0.12415751069784164
neural_fold0_seed29_easy_hurdle,1200,0.2174351066350937,0.0025337731931358576,0.17463964223861694,0.040261682122945786,13,0.16153576970100403
neural_fold0_seed29_easy_hurdle,1400,0.24946223199367523,0.003845133353024721,0.2345668077468872,0.011050276458263397,18,0.11491717398166656
neural_fold0_seed29_easy_hurdle,1600,0.2496020346879959,0.007236449047923088,0.22799649834632874,0.014369085431098938,17,0.11945929378271103
neural_fold0_seed29_easy_hurdle,1800,0.22719816863536835,0.0021121951285749674,0.20728814601898193,0.017797822132706642,14,0.1464039534330368
neural_fold0_seed29_easy_hurdle,2000,0.20448057353496552,0.0022288074251264334,0.1783362478017807,0.02391551434993744,12,0.1540568321943283
damping097_fold0_seed29_all_product_mse,1,1.6196343898773193,1.6196343898773193,0.43386590480804443,0.01638656295835972,39,0.244771346449852
damping097_fold0_seed29_all_product_mse,200,1.3209820985794067,1.3209820985794067,0.519274890422821,0.015527557581663132,55,0.5228091478347778
damping097_fold0_seed29_all_product_mse,400,0.6695206165313721,0.6695206165313721,0.5540744066238403,0.01669563539326191,61,0.8416098356246948
damping097_fold0_seed29_all_product_mse,600,0.6667919158935547,0.6667919158935547,0.5038843154907227,0.016213012859225273,49,0.7557669878005981
damping097_fold0_seed29_all_product_mse,800,0.9867706298828125,0.9867706298828125,0.5035727024078369,0.015061774291098118,48,1.532678246498108
damping097_fold0_seed29_all_product_mse,1000,0.7014727592468262,0.7014727592468262,0.5393826365470886,0.01694207265973091,56,1.2747530937194824
damping097_fold0_seed29_all_product_mse,1200,1.7225450277328491,1.7225450277328491,0.5146860480308533,0.019283471629023552,50,2.4070329666137695
damping097_fold0_seed29_all_product_mse,1400,0.8794701099395752,0.8794701099395752,0.47936996817588806,0.017640134319663048,38,1.6041274070739746
damping097_fold0_seed29_all_product_mse,1600,0.7937900424003601,0.7937900424003601,0.5396007299423218,0.0212643314152956,51,1.1614845991134644
damping097_fold0_seed29_all_product_mse,1800,0.6089993715286255,0.6089993715286255,0.5396935343742371,0.019685080274939537,50,1.2055679559707642
damping097_fold0_seed29_all_product_mse,2000,0.7478730082511902,0.7478730082511902,0.5585049390792847,0.017974868416786194,58,1.2763952016830444
damping097_fold0_seed29_all_hurdle,1,2.0698869228363037,1.6196343898773193,0.43386590480804443,0.01638656295835972,39,0.26193010807037354
damping097_fold0_seed29_all_hurdle,200,1.8567943572998047,1.3194949626922607,0.523045539855957,0.014253903180360794,55,0.6124501824378967
damping097_fold0_seed29_all_hurdle,400,1.2219607830047607,0.6917062401771545,0.5117382407188416,0.018516354262828827,61,1.075387716293335
damping097_fold0_seed29_all_hurdle,600,1.1495046615600586,0.6781965494155884,0.4565271735191345,0.014780906029045582,49,0.848945677280426
damping097_fold0_seed29_all_hurdle,800,1.4437193870544434,0.9769447445869446,0.4550362825393677,0.011738297529518604,48,1.5229730606079102
damping097_fold0_seed29_all_hurdle,1000,1.1997077465057373,0.6935285925865173,0.4930034577846527,0.013175683096051216,56,1.400076985359192
damping097_fold0_seed29_all_hurdle,1200,2.20561146736145,1.724576711654663,0.4658367335796356,0.015198039822280407,50,2.3657281398773193
damping097_fold0_seed29_all_hurdle,1400,1.2631605863571167,0.871199369430542,0.3786967992782593,0.013264458626508713,38,1.554065465927124
damping097_fold0_seed29_all_hurdle,1600,1.284812569618225,0.8108198642730713,0.4581718146800995,0.015820859000086784,51,1.4077318906784058
damping097_fold0_seed29_all_hurdle,1800,1.054213285446167,0.6128119826316833,0.4268699884414673,0.014531247317790985,50,1.18795907497406
damping097_fold0_seed29_all_hurdle,2000,1.226987600326538,0.7506841421127319,0.46154433488845825,0.014759119600057602,58,1.3204820156097412
damping097_fold0_seed29_easy_product_mse,1,0.002395153511315584,0.002395153511315584,0.16495370864868164,0.014699714258313179,10,0.00041859870543703437
damping097_fold0_seed29_easy_product_mse,200,0.002022168366238475,0.002022168366238475,0.23137249052524567,0.014682862907648087,15,0.0004847956879530102
damping097_fold0_seed29_easy_product_mse,400,0.0021618586033582687,0.0021618586033582687,0.11398178339004517,0.02247692085802555,6,0.0005439019878394902
damping097_fold0_seed29_easy_product_mse,600,0.001875869114883244,0.001875869114883244,0.12453986704349518,0.021646959707140923,7,0.0012095385463908315
damping097_fold0_seed29_easy_product_mse,800,0.0021030756179243326,0.0021030756179243326,0.17390991747379303,0.010683752596378326,11,0.0028038930613547564
damping097_fold0_seed29_easy_product_mse,1000,0.0024477182887494564,0.0024477182887494564,0.1908978670835495,0.011684303171932697,12,0.002313972683623433
damping097_fold0_seed29_easy_product_mse,1200,0.0020171997603029013,0.0020171997603029013,0.18412214517593384,0.02380230464041233,11,0.0016420779284089804
damping097_fold0_seed29_easy_product_mse,1400,0.0017972674686461687,0.0017972674686461687,0.1498149335384369,0.008770503103733063,9,0.0014355932362377644
damping097_fold0_seed29_easy_product_mse,1600,0.001774611766450107,0.001774611766450107,0.1664729118347168,0.012386439368128777,10,0.001257178490050137
damping097_fold0_seed29_easy_product_mse,1800,0.0016406242502853274,0.0016406242502853274,0.14284023642539978,0.005405919160693884,8,0.0019296853570267558
damping097_fold0_seed29_easy_product_mse,2000,0.0017553212819620967,0.0017553212819620967,0.1117439866065979,0.007859569042921066,6,0.0018701566150411963
damping097_fold0_seed29_easy_hurdle,1,0.18204857409000397,0.002395153511315584,0.16495370864868164,0.014699714258313179,10,0.027695558965206146
damping097_fold0_seed29_easy_hurdle,200,0.2288728803396225,0.0020656867418438196,0.21319523453712463,0.013611962087452412,15,0.09432896226644516
damping097_fold0_seed29_easy_hurdle,400,0.13485518097877502,0.002240148140117526,0.1111375093460083,0.02147752046585083,6,0.1392708420753479
damping097_fold0_seed29_easy_hurdle,600,0.1438618004322052,0.0020019677467644215,0.12450207769870758,0.017357751727104187,7,0.18014027178287506
damping097_fold0_seed29_easy_hurdle,800,0.1750868707895279,0.002147406805306673,0.1648274064064026,0.008112064562737942,11,0.10217168182134628
damping097_fold0_seed29_easy_hurdle,1000,0.17783837020397186,0.002784469397738576,0.16672705113887787,0.008326837792992592,12,0.10852600634098053
damping097_fold0_seed29_easy_hurdle,1200,0.17564840614795685,0.0021744854748249054,0.15372657775878906,0.01974734663963318,11,0.14412571489810944
damping097_fold0_seed29_easy_hurdle,1400,0.15486660599708557,0.0020353870932012796,0.1460890769958496,0.006742137484252453,9,0.18592694401741028
damping097_fold0_seed29_easy_hurdle,1600,0.1683684140443802,0.0020366969984024763,0.1542467325925827,0.012084988877177238,10,0.09230559319257736
damping097_fold0_seed29_easy_hurdle,1800,0.15930230915546417,0.00194514577742666,0.14791803061962128,0.009439118206501007,8,0.15340228378772736
damping097_fold0_seed29_easy_hurdle,2000,0.12537552416324615,0.00197819946333766,0.11476314067840576,0.00863418448716402,6,0.20517012476921082
neural_fold0_seed43_all_product_mse,1,1.3196043968200684,1.3196043968200684,0.5755862593650818,0.026525938883423805,67,0.311745285987854
neural_fold0_seed43_all_product_mse,200,0.8386959433555603,0.8386959433555603,0.562537670135498,0.030084609985351562,64,0.38534918427467346
neural_fold0_seed43_all_product_mse,400,1.6205575466156006,1.6205575466156006,0.5795867443084717,0.02396293543279171,65,1.433764934539795
neural_fold0_seed43_all_product_mse,600,0.6751524209976196,0.6751524209976196,0.5597991943359375,0.023677654564380646,57,1.5184015035629272
neural_fold0_seed43_all_product_mse,800,0.6291338205337524,0.6291338205337524,0.6006138324737549,0.02314746379852295,60,0.9008584022521973
neural_fold0_seed43_all_product_mse,1000,0.8253632187843323,0.8253632187843323,0.6270840167999268,0.024465065449476242,67,1.0223077535629272
neural_fold0_seed43_all_product_mse,1200,1.2097448110580444,1.2097448110580444,0.6111618876457214,0.02692509815096855,61,1.140892744064331
neural_fold0_seed43_all_product_mse,1400,0.7121335864067078,0.7121335864067078,0.6582639217376709,0.022378645837306976,71,0.8204052448272705
neural_fold0_seed43_all_product_mse,1600,0.5748374462127686,0.5748374462127686,0.621039867401123,0.019635600969195366,65,2.624255418777466
neural_fold0_seed43_all_product_mse,1800,0.5531325340270996,0.5531325340270996,0.5864951014518738,0.023123186081647873,53,0.6915231347084045
neural_fold0_seed43_all_product_mse,2000,0.9434027075767517,0.9434027075767517,0.606017529964447,0.023204654455184937,59,1.7481272220611572
neural_fold0_seed43_all_hurdle,1,1.921716570854187,1.3196043968200684,0.5755862593650818,0.026525938883423805,67,0.33387959003448486
neural_fold0_seed43_all_hurdle,200,1.4175186157226562,0.8424084782600403,0.5485735535621643,0.026536615565419197,64,0.4443124532699585
neural_fold0_seed43_all_hurdle,400,2.2266128063201904,1.6578948497772217,0.5473232269287109,0.021394655108451843,65,1.7170436382293701
neural_fold0_seed43_all_hurdle,600,1.2278735637664795,0.7021358609199524,0.5031426548957825,0.022595133632421494,57,1.4240740537643433
neural_fold0_seed43_all_hurdle,800,1.1549594402313232,0.6313050389289856,0.5035107135772705,0.020143773406744003,60,0.9977738857269287
neural_fold0_seed43_all_hurdle,1000,1.3945555686950684,0.8458860516548157,0.5287129282951355,0.01995651237666607,67,1.077713131904602
neural_fold0_seed43_all_hurdle,1200,1.7522534132003784,1.2316442728042603,0.49948251247406006,0.02112664096057415,61,1.563987374305725
neural_fold0_seed43_all_hurdle,1400,1.3002712726593018,0.7394800186157227,0.5417227149009705,0.01906861737370491,71,1.212751030921936
neural_fold0_seed43_all_hurdle,1600,1.1282137632369995,0.5913667678833008,0.5200992822647095,0.01674770936369896,65,2.4379873275756836
neural_fold0_seed43_all_hurdle,1800,1.0591206550598145,0.5565093159675598,0.4825047552585602,0.020106539130210876,53,0.8449675440788269
neural_fold0_seed43_all_hurdle,2000,1.4434318542480469,0.9433172941207886,0.4827207922935486,0.0173938125371933,59,1.9054409265518188
neural_fold0_seed43_easy_product_mse,1,0.002739016432315111,0.002739016432315111,0.26527494192123413,0.03937644511461258,19,0.0017483296105638146
neural_fold0_seed43_easy_product_mse,200,0.0033390354365110397,0.0033390354365110397,0.2447977215051651,0.029485387727618217,17,0.001076038577593863
neural_fold0_seed43_easy_product_mse,400,0.0021135362330824137,0.0021135362330824137,0.16330766677856445,0.00861023087054491,10,0.0013969308929517865
