policy,comparison,subset,locality,rows,model_error,reference_error,gain_percent,model_p95,model_p99,reference_p95
cv_targets__stop,ADE_vs_floor,all,eu-locality-007,5526,12.764864517367938,13.00639425594078,1.857007667305799,44.100433448682345,76.30468498278745,44.559551111203994
cv_targets__stop,ADE_vs_floor,all,eu-locality-008,157961,16.980272137945807,17.308923550233967,1.898739753135703,60.4503009932516,126.22686370091672,60.86234541788446
cv_targets__stop,ADE_vs_floor,all,eu-locality-020,1225,6.4046589079026965,6.452914131556573,0.7478051415234943,20.63072736269522,41.37090371937323,20.63072736269522
cv_targets__stop,ADE_vs_floor,all,eu-locality-048,8058,24.59432496541681,25.022671017686733,1.7118318502735264,83.99661314031714,147.7838648086263,84.94302472678147
cv_targets__stop,ADE_vs_floor,all,eu-locality-067,6903,26.895188199186176,27.353300464013664,1.6747970338357732,88.67424623165155,156.93403043313694,89.6517956862803
cv_targets__stop,ADE_vs_floor,all,eu-locality-110,8550,28.540990847827974,29.263791243244253,2.4699478936555885,116.5301661904179,260.7935481375995,117.70580719605161
cv_targets__stop,ADE_vs_floor,all,eu-locality-119,5639,27.265913770018297,27.57656111561506,1.1264905159652394,108.43799131047149,192.3509497540389,107.33388614397666
cv_targets__stop,ADE_vs_floor,all,eu-locality-124,3550,40.769155605824345,41.3656214953921,1.441936245619313,179.46071517849504,333.55000293878123,182.70620705979104
cv_targets__stop,ADE_vs_floor,easy,eu-locality-007,2133,1.7338701528018965,1.8245764302945886,4.971360803890635,4.1484000214020815,5.164567429903036,4.226908462018055
cv_targets__stop,ADE_vs_floor,easy,eu-locality-008,52276,2.0545695613727615,2.244990651997333,8.482043809632655,4.0971421194546735,4.728728869583399,4.270992811384679
cv_targets__stop,ADE_vs_floor,easy,eu-locality-020,695,1.6885512486382974,1.7143240417624583,1.5033793201467582,4.367811127405618,6.369592718595578,4.367811127405618
cv_targets__stop,ADE_vs_floor,easy,eu-locality-048,2050,2.0315123592119955,2.1924226444513164,7.3393825614126,4.20522951825061,4.786926125525486,4.297262272688111
cv_targets__stop,ADE_vs_floor,easy,eu-locality-067,1508,1.9926549148305932,2.0712203169289483,3.793193870116429,4.326646187803056,5.362145839416434,4.337334773667172
cv_targets__stop,ADE_vs_floor,easy,eu-locality-110,2579,2.015898129694594,2.2307711169110918,9.632229213816801,3.9629738665447007,4.569181898849744,4.225516494376588
cv_targets__stop,ADE_vs_floor,easy,eu-locality-119,1658,2.079929542219293,2.2666533439775027,8.237863202784624,4.190551168369237,5.781725584986037,4.239462066793497
cv_targets__stop,ADE_vs_floor,easy,eu-locality-124,1006,2.2267020407316758,2.4600257965742087,9.484606062564705,4.170726972949464,4.645346711018069,4.337352322584515
cv_targets__stop,ADE_vs_floor,hard,eu-locality-007,1023,38.41439216184104,39.25094611407979,2.131296274508565,77.7601210112468,106.93881724198937,79.3518903864649
cv_targets__stop,ADE_vs_floor,hard,eu-locality-008,36762,49.16544029984935,49.740569133105836,1.1562570418473528,119.03671899801495,204.59279789165998,120.0519449995295
cv_targets__stop,ADE_vs_floor,hard,eu-locality-020,47,36.892613047800154,36.92354931828993,0.0837846606324244,60.52355224102176,69.16719818649797,60.52355224102176
cv_targets__stop,ADE_vs_floor,hard,eu-locality-048,2992,52.89233701639861,53.70643584280493,1.5158310426503174,120.5678631564779,203.1855209378328,122.40902882819118
cv_targets__stop,ADE_vs_floor,hard,eu-locality-067,2806,53.62726407363758,54.673409834029755,1.9134452443480665,126.52131502707327,194.57498827681877,126.52131502707327
cv_targets__stop,ADE_vs_floor,hard,eu-locality-110,2743,74.94530305717905,76.22687781786752,1.6812636138011539,216.0693714569461,380.35594110435846,216.90965818551564
cv_targets__stop,ADE_vs_floor,hard,eu-locality-119,1895,66.97357762102858,67.37899355001717,0.6016948423066548,171.85187026049437,270.8066700687818,171.85187026049437
cv_targets__stop,ADE_vs_floor,hard,eu-locality-124,1362,95.0739770154577,96.05056240546952,1.0167409388913806,274.30204243415096,432.5596618006596,274.60553794302876
cv_targets__stop,ADE_vs_floor,complete,eu-locality-007,2882,12.611356565488702,12.958547599165914,2.67924341844884,45.38311978524764,76.13523655254221,46.016404925203524
cv_targets__stop,ADE_vs_floor,complete,eu-locality-008,97352,15.226394489636588,15.60642989695907,2.4351207151901644,55.62200697684956,114.78032425019958,55.91907196958185
cv_targets__stop,ADE_vs_floor,complete,eu-locality-020,364,6.809033592723101,6.889775605754346,1.1719106347064412,22.682718227503177,49.70629992513765,22.682718227503177
cv_targets__stop,ADE_vs_floor,complete,eu-locality-048,4716,24.17840430282558,24.679846128525202,2.0317866776326854,86.75711451149809,149.21318442009522,87.82157491205477
cv_targets__stop,ADE_vs_floor,complete,eu-locality-067,3417,27.346700733165452,28.018354375481795,2.3971916170211993,87.43541480616652,151.4862020907331,87.55740326540852
cv_targets__stop,ADE_vs_floor,complete,eu-locality-110,5804,26.26534071416356,27.139413279773255,3.220675983666643,110.12055175813599,260.216997530788,110.83710135388762
cv_targets__stop,ADE_vs_floor,complete,eu-locality-119,3148,26.355208025245048,26.772089704577386,1.5571503156179167,102.43155573476253,188.83867927511324,102.05705023859674
cv_targets__stop,ADE_vs_floor,complete,eu-locality-124,2077,36.75576367698599,37.4090952410937,1.7464511234423719,167.47076504821237,316.4037738037055,173.80943064802446
cv_targets__stop,ADE_vs_stop,all,eu-locality-007,5526,12.764864517367938,12.764864517367938,0.0,44.100433448682345,76.30468498278745,44.100433448682345
cv_targets__stop,ADE_vs_stop,all,eu-locality-008,157961,16.980272137945807,16.980272137945807,0.0,60.4503009932516,126.22686370091672,60.4503009932516
cv_targets__stop,ADE_vs_stop,all,eu-locality-020,1225,6.4046589079026965,6.4046589079026965,0.0,20.63072736269522,41.37090371937323,20.63072736269522
cv_targets__stop,ADE_vs_stop,all,eu-locality-048,8058,24.59432496541681,24.59432496541681,0.0,83.99661314031714,147.7838648086263,83.99661314031714
cv_targets__stop,ADE_vs_stop,all,eu-locality-067,6903,26.895188199186176,26.895188199186176,0.0,88.67424623165155,156.93403043313694,88.67424623165155
cv_targets__stop,ADE_vs_stop,all,eu-locality-110,8550,28.540990847827974,28.540990847827974,0.0,116.5301661904179,260.7935481375995,116.5301661904179
cv_targets__stop,ADE_vs_stop,all,eu-locality-119,5639,27.265913770018297,27.265913770018297,0.0,108.43799131047149,192.3509497540389,108.43799131047149
cv_targets__stop,ADE_vs_stop,all,eu-locality-124,3550,40.769155605824345,40.769155605824345,0.0,179.46071517849504,333.55000293878123,179.46071517849504
cv_targets__stop,ADE_vs_stop,easy,eu-locality-007,2133,1.7338701528018965,1.7338701528018965,0.0,4.1484000214020815,5.164567429903036,4.1484000214020815
cv_targets__stop,ADE_vs_stop,easy,eu-locality-008,52276,2.0545695613727615,2.0545695613727615,0.0,4.0971421194546735,4.728728869583399,4.0971421194546735
cv_targets__stop,ADE_vs_stop,easy,eu-locality-020,695,1.6885512486382974,1.6885512486382974,0.0,4.367811127405618,6.369592718595578,4.367811127405618
cv_targets__stop,ADE_vs_stop,easy,eu-locality-048,2050,2.0315123592119955,2.0315123592119955,0.0,4.20522951825061,4.786926125525486,4.20522951825061
cv_targets__stop,ADE_vs_stop,easy,eu-locality-067,1508,1.9926549148305932,1.9926549148305932,0.0,4.326646187803056,5.362145839416434,4.326646187803056
cv_targets__stop,ADE_vs_stop,easy,eu-locality-110,2579,2.015898129694594,2.015898129694594,0.0,3.9629738665447007,4.569181898849744,3.9629738665447007
cv_targets__stop,ADE_vs_stop,easy,eu-locality-119,1658,2.079929542219293,2.079929542219293,0.0,4.190551168369237,5.781725584986037,4.190551168369237
cv_targets__stop,ADE_vs_stop,easy,eu-locality-124,1006,2.2267020407316758,2.2267020407316758,0.0,4.170726972949464,4.645346711018069,4.170726972949464
cv_targets__stop,ADE_vs_stop,hard,eu-locality-007,1023,38.41439216184104,38.41439216184104,0.0,77.7601210112468,106.93881724198937,77.7601210112468
cv_targets__stop,ADE_vs_stop,hard,eu-locality-008,36762,49.16544029984935,49.16544029984935,0.0,119.03671899801495,204.59279789165998,119.03671899801495
cv_targets__stop,ADE_vs_stop,hard,eu-locality-020,47,36.892613047800154,36.892613047800154,0.0,60.52355224102176,69.16719818649797,60.52355224102176
cv_targets__stop,ADE_vs_stop,hard,eu-locality-048,2992,52.89233701639861,52.89233701639861,0.0,120.5678631564779,203.1855209378328,120.5678631564779
cv_targets__stop,ADE_vs_stop,hard,eu-locality-067,2806,53.62726407363758,53.62726407363758,0.0,126.52131502707327,194.57498827681877,126.52131502707327
cv_targets__stop,ADE_vs_stop,hard,eu-locality-110,2743,74.94530305717905,74.94530305717905,0.0,216.0693714569461,380.35594110435846,216.0693714569461
cv_targets__stop,ADE_vs_stop,hard,eu-locality-119,1895,66.97357762102858,66.97357762102858,0.0,171.85187026049437,270.8066700687818,171.85187026049437
cv_targets__stop,ADE_vs_stop,hard,eu-locality-124,1362,95.0739770154577,95.0739770154577,0.0,274.30204243415096,432.5596618006596,274.30204243415096
cv_targets__stop,ADE_vs_stop,complete,eu-locality-007,2882,12.611356565488702,12.611356565488702,0.0,45.38311978524764,76.13523655254221,45.38311978524764
cv_targets__stop,ADE_vs_stop,complete,eu-locality-008,97352,15.226394489636588,15.226394489636588,0.0,55.62200697684956,114.78032425019958,55.62200697684956
cv_targets__stop,ADE_vs_stop,complete,eu-locality-020,364,6.809033592723101,6.809033592723101,0.0,22.682718227503177,49.70629992513765,22.682718227503177
cv_targets__stop,ADE_vs_stop,complete,eu-locality-048,4716,24.17840430282558,24.17840430282558,0.0,86.75711451149809,149.21318442009522,86.75711451149809
cv_targets__stop,ADE_vs_stop,complete,eu-locality-067,3417,27.346700733165452,27.346700733165452,0.0,87.43541480616652,151.4862020907331,87.43541480616652
cv_targets__stop,ADE_vs_stop,complete,eu-locality-110,5804,26.26534071416356,26.26534071416356,0.0,110.12055175813599,260.216997530788,110.12055175813599
cv_targets__stop,ADE_vs_stop,complete,eu-locality-119,3148,26.355208025245048,26.355208025245048,0.0,102.43155573476253,188.83867927511324,102.43155573476253
cv_targets__stop,ADE_vs_stop,complete,eu-locality-124,2077,36.75576367698599,36.75576367698599,0.0,167.47076504821237,316.4037738037055,167.47076504821237
cv_targets__stop,FDE_vs_floor,endpoint,eu-locality-007,3935,27.180124413847242,27.939293859780566,2.7172105699713844,98.62956558971456,167.22497955702272,99.71622877416675
