group,arm,metric,subset,locality,rows,model_error,reference_error,gain_percent,model_p95,model_p99,reference_p95
fold0_seed17_all,floor_utility,ADE_vs_floor,all,eu-locality-020,1225,6.397398382847428,6.460669011065831,0.9793200690212278,20.649557710350873,41.37090371937323,20.649557710350873
fold0_seed17_all,floor_utility,ADE_vs_floor,all,eu-locality-048,8058,24.750028710659386,25.082751984396175,1.3265022671506532,83.94136277256709,149.41133462060048,84.85689966796488
fold0_seed17_all,floor_utility,ADE_vs_floor,all,eu-locality-067,6903,26.94848045643971,27.473980855213558,1.9127202626485262,88.67424623165155,162.58933051821012,89.90024111755464
fold0_seed17_all,floor_utility,ADE_vs_floor,all,eu-locality-110,8550,28.613392567413488,29.184410036686135,1.9565839040599164,116.08119632478927,259.4775540469538,117.65654632538362
fold0_seed17_all,floor_utility,ADE_vs_floor,all,eu-locality-119,5639,27.466516643573875,27.693468006462755,0.8195122504552899,107.95460835433143,193.66511978163072,108.26550475649688
fold0_seed17_all,floor_utility,ADE_vs_floor,all,eu-locality-124,3550,40.781238394862065,41.336761474640035,1.3438959898171565,179.88453937909637,333.55000293878123,182.70620705979104
fold0_seed17_all,floor_utility,ADE_vs_floor,easy,eu-locality-007,2133,1.7536340548837763,1.8210563728148919,3.7023740142046124,4.21520124212863,4.882473494831406,4.2311151932019575
fold0_seed17_all,floor_utility,ADE_vs_floor,easy,eu-locality-008,52276,2.1083649771959343,2.243474684041627,6.022341495839479,4.171813040611255,4.733484904248912,4.269071060482178
fold0_seed17_all,floor_utility,ADE_vs_floor,easy,eu-locality-020,695,1.6772722188961082,1.7101917213970081,1.924901289664116,4.347720547838401,5.7825627855333055,4.357367994839923
fold0_seed17_all,floor_utility,ADE_vs_floor,easy,eu-locality-048,2050,2.0640982634959033,2.1840235094452143,5.491023582423537,4.204232308998845,4.736245738340397,4.273239862021251
fold0_seed17_all,floor_utility,ADE_vs_floor,easy,eu-locality-067,1508,2.021299660740347,2.076673680960981,2.6664767184322313,4.324303976989682,4.8492954635048875,4.337334773667172
fold0_seed17_all,floor_utility,ADE_vs_floor,easy,eu-locality-110,2579,2.0447877158322214,2.212546150862493,7.582143991205603,4.004004758180282,4.552503303521646,4.203897765463916
fold0_seed17_all,floor_utility,ADE_vs_floor,easy,eu-locality-119,1658,2.1211453050068836,2.2621994372146363,6.235265109137666,4.161233964387031,5.769516908245919,4.2431739893407645
fold0_seed17_all,floor_utility,ADE_vs_floor,easy,eu-locality-124,1006,2.2765215737570963,2.4456720345281817,6.91631823004093,4.180078323556514,4.74090412080723,4.329926845566553
fold0_seed17_all,floor_utility,ADE_vs_floor,hard,eu-locality-007,1023,38.274548124135,39.283650537447414,2.5687592662766323,78.11265794064077,106.93881724198937,79.09141428093004
fold0_seed17_all,floor_utility,ADE_vs_floor,hard,eu-locality-008,36762,49.16405082349316,49.67934706095792,1.037244384135072,118.32107868295226,203.06149381867652,119.81834598524577
fold0_seed17_all,floor_utility,ADE_vs_floor,hard,eu-locality-020,47,36.92354931828993,36.92354931828993,0.0,60.52355224102176,69.16719818649797,60.52355224102176
fold0_seed17_all,floor_utility,ADE_vs_floor,hard,eu-locality-048,2992,53.09754736435415,53.79400194701122,1.2946695866633995,121.29591623793371,202.79147183299347,122.89008001800354
fold0_seed17_all,floor_utility,ADE_vs_floor,hard,eu-locality-067,2806,53.76248451220478,54.942139471109705,2.147085953078376,126.95459144935597,198.92434816893777,127.36920960317892
fold0_seed17_all,floor_utility,ADE_vs_floor,hard,eu-locality-110,2743,74.90001026290693,76.04522269430853,1.5059623613770001,213.07449859058045,380.35594110435846,216.8962323298005
fold0_seed17_all,floor_utility,ADE_vs_floor,hard,eu-locality-119,1895,67.37535179620934,67.71537477576916,0.5021355647602421,172.71391239328824,273.9914452410256,172.71391239328824
fold0_seed17_all,floor_utility,ADE_vs_floor,hard,eu-locality-124,1362,94.96656312600955,96.03557865616965,1.1131453000220226,269.89921469355284,429.3751411458838,274.4684238324386
fold0_seed17_all,floor_utility,ADE_vs_floor,complete,eu-locality-007,2882,12.593450091700232,12.95033412406958,2.7557901514374095,44.75714811518034,76.86890219592341,46.10523368271999
fold0_seed17_all,floor_utility,ADE_vs_floor,complete,eu-locality-008,97352,15.343266702853777,15.598074340476671,1.6335839415874132,55.75629822081851,113.92793974755547,55.9653275069082
fold0_seed17_all,floor_utility,ADE_vs_floor,complete,eu-locality-020,364,6.787002730899069,6.881655112725387,1.3754304782186644,22.682718227503177,49.70629992513765,22.682718227503177
