trial,held_site,objective,seed,step,loss,gradient_norm,learning_rate,supported_batch_rows,mean_past_normalized_ADE
coupa_native_coordinate_seed43,coupa,native_coordinate,43,150,0.6562044620513916,1.3358956575393677,0.00029898382150483655,63,14.83326244354248
coupa_native_coordinate_seed43,coupa,native_coordinate,43,200,0.9810722470283508,1.5597890615463257,0.0002981890150099629,64,52.5539665222168
coupa_native_coordinate_seed43,coupa,native_coordinate,43,250,0.7470323443412781,1.1145193576812744,0.00029716791156638426,63,50.72749328613281
coupa_native_coordinate_seed43,coupa,native_coordinate,43,300,0.8013769388198853,3.036324977874756,0.00029592208642902746,63,117.5289535522461
coupa_native_coordinate_seed43,coupa,native_coordinate,43,350,0.9494482278823853,2.8381080627441406,0.0002944534615306779,64,69.66926574707031
coupa_native_coordinate_seed43,coupa,native_coordinate,43,400,0.9308202266693115,1.657416820526123,0.0002927643025170163,64,279.4945983886719
coupa_native_coordinate_seed43,coupa,native_coordinate,43,450,1.1323750019073486,2.113476037979126,0.0002908572152514106,64,50.20902633666992
coupa_native_coordinate_seed43,coupa,native_coordinate,43,500,0.8492021560668945,2.6013264656066895,0.00028873514179485345,63,23.627168655395508
coupa_native_coordinate_seed43,coupa,native_coordinate,43,550,1.0813605785369873,2.3689897060394287,0.00028640135586724896,63,0.22421126067638397
coupa_native_coordinate_seed43,coupa,native_coordinate,43,600,0.8364900946617126,3.1762189865112305,0.0002838594577970492,62,23.876571655273438
coupa_native_coordinate_seed43,coupa,native_coordinate,43,650,0.8892078399658203,2.2161195278167725,0.00028111336896703226,62,130.78794860839844
coupa_native_coordinate_seed43,coupa,native_coordinate,43,700,0.6659626960754395,1.5791629552841187,0.00027816732576479037,63,81.33724975585938
coupa_native_coordinate_seed43,coupa,native_coordinate,43,750,0.7016861438751221,2.486994743347168,0.00027502587304726044,64,140.52626037597656
coupa_native_coordinate_seed43,coupa,native_coordinate,43,800,1.0109087228775024,1.5732462406158447,0.00027169385712937896,63,114.2104263305664
coupa_native_coordinate_seed43,coupa,native_coordinate,43,850,1.0443331003189087,1.9816200733184814,0.0002681764183076788,64,62.8582878112793
coupa_native_coordinate_seed43,coupa,native_coordinate,43,900,0.9216529130935669,1.92952561378479,0.00026447898293036027,63,97.20332336425781
coupa_native_coordinate_seed43,coupa,native_coordinate,43,950,1.037550687789917,3.532358407974243,0.000260607255026071,64,218.57489013671875
coupa_native_coordinate_seed43,coupa,native_coordinate,43,1000,1.0598002672195435,4.992190361022949,0.00025656720750430874,63,51.20545959472656
coupa_native_coordinate_seed43,coupa,native_coordinate,43,1050,0.8128404021263123,2.8509979248046875,0.00025236507294102155,63,104.29615783691406
coupa_native_coordinate_seed43,coupa,native_coordinate,43,1100,0.9244388341903687,2.0397145748138428,0.0002480073339636212,63,7.880176544189453
coupa_native_coordinate_seed43,coupa,native_coordinate,43,1150,1.0741463899612427,1.8844236135482788,0.00024350071325024268,63,66.55044555664062
coupa_native_coordinate_seed43,coupa,native_coordinate,43,1200,0.7837632894515991,1.8415402173995972,0.00023885216315867728,64,0.24292734265327454
coupa_native_coordinate_seed43,coupa,native_coordinate,43,1250,0.786085844039917,2.294719696044922,0.0002340688550009797,63,104.49747467041016
coupa_native_coordinate_seed43,coupa,native_coordinate,43,1300,0.942794144153595,2.7772419452667236,0.00022915816798029423,61,430.5474853515625
coupa_native_coordinate_seed43,coupa,native_coordinate,43,1350,0.9235659241676331,0.9610006809234619,0.00022412767780696793,62,26.264005661010742
coupa_native_coordinate_seed43,coupa,native_coordinate,43,1400,1.2701164484024048,2.573146104812622,0.00021898514501151274,63,331.81256103515625
coupa_native_coordinate_seed43,coupa,native_coordinate,43,1450,0.839158296585083,1.9431289434432983,0.0002137385029724445,64,378.93341064453125
coupa_native_coordinate_seed43,coupa,native_coordinate,43,1500,0.9943130016326904,0.9760216474533081,0.00020839584567747136,62,35.93976974487305
coupa_native_coordinate_seed43,coupa,native_coordinate,43,1550,0.9298866987228394,1.6191802024841309,0.00020296541523690906,63,38.26936340332031
coupa_native_coordinate_seed43,coupa,native_coordinate,43,1600,1.017651915550232,1.959228754043579,0.00019745558916858856,64,61.03581237792969
coupa_native_coordinate_seed43,coupa,native_coordinate,43,1650,1.0448189973831177,1.2366957664489746,0.0001918748674738704,63,26.161821365356445
coupa_native_coordinate_seed43,coupa,native_coordinate,43,1700,0.9754963517189026,2.289175271987915,0.0001862318595247038,63,30.840286254882812
coupa_native_coordinate_seed43,coupa,native_coordinate,43,1750,0.717323362827301,2.91508412361145,0.00018053527078196,62,21.013460159301758
coupa_native_coordinate_seed43,coupa,native_coordinate,43,1800,0.789635181427002,2.3480541706085205,0.0001747938893655294,62,59.30519104003906
coupa_native_coordinate_seed43,coupa,native_coordinate,43,1850,0.788794994354248,2.706692934036255,0.00016901657249690066,62,0.17541693150997162
coupa_native_coordinate_seed43,coupa,native_coordinate,43,1900,0.893447995185852,0.9632194638252258,0.00016321223283513668,64,112.07274627685547
coupa_native_coordinate_seed43,coupa,native_coordinate,43,1950,0.8476426005363464,2.2761781215667725,0.00015738982472732766,63,30.71625518798828
coupa_native_coordinate_seed43,coupa,native_coordinate,43,2000,0.6931304931640625,2.5564777851104736,0.0001515583303947313,62,116.64488220214844
coupa_native_coordinate_seed43,coupa,native_coordinate,43,2050,0.7127408385276794,2.1783998012542725,0.00014572674607591255,61,0.1770309954881668
coupa_native_coordinate_seed43,coupa,native_coordinate,43,2100,0.9465796947479248,2.5683014392852783,0.00013990406814825762,61,0.17728030681610107
coupa_native_coordinate_seed43,coupa,native_coordinate,43,2150,0.8095431923866272,3.6904244422912598,0.0001340992792492751,63,12.045825958251953
coupa_native_coordinate_seed43,coupa,native_coordinate,43,2200,0.9122087359428406,2.7591116428375244,0.00012832133441909274,63,0.19895558059215546
coupa_native_coordinate_seed43,coupa,native_coordinate,43,2250,0.6782575845718384,2.594940423965454,0.00012257914728552898,62,0.17389017343521118
coupa_native_coordinate_seed43,coupa,native_coordinate,43,2300,1.0800524950027466,2.963385581970215,0.00011688157631305119,63,0.2428491711616516
coupa_native_coordinate_seed43,coupa,native_coordinate,43,2350,0.865656852722168,4.3838324546813965,0.00011123741113683434,62,170.9209747314453
coupa_native_coordinate_seed43,coupa,native_coordinate,43,2400,1.5880162715911865,5.771637916564941,0.00010565535900300224,62,15.851699829101562
coupa_native_coordinate_seed43,coupa,native_coordinate,43,2450,0.8436095118522644,3.6967175006866455,0.00010014403133597081,64,378.6737365722656
coupa_native_coordinate_seed43,coupa,native_coordinate,43,2500,1.1139068603515625,0.5494545102119446,9.471193045361487e-05,63,123.44578552246094
coupa_native_coordinate_seed43,coupa,native_coordinate,43,2550,0.8169917464256287,3.545248508453369,8.936743645075374e-05,63,38.23185348510742
coupa_native_coordinate_seed43,coupa,native_coordinate,43,2600,0.9641984701156616,3.3033225536346436,8.411879427119006e-05,63,522.867919921875
coupa_native_coordinate_seed43,coupa,native_coordinate,43,2650,1.1793639659881592,3.021021842956543,7.897410098824593e-05,62,112.93850708007812
coupa_native_coordinate_seed43,coupa,native_coordinate,43,2700,0.7391815185546875,6.5744805335998535,7.394129331341849e-05,63,0.3146120309829712
coupa_native_coordinate_seed43,coupa,native_coordinate,43,2750,1.0268248319625854,3.3688879013061523,6.90281353524261e-05,63,52.50529479980469
coupa_native_coordinate_seed43,coupa,native_coordinate,43,2800,1.4221704006195068,6.805943012237549,6.424220662753214e-05,63,65.35162353515625
coupa_native_coordinate_seed43,coupa,native_coordinate,43,2850,0.9364141821861267,4.388427734375,5.95908903846265e-05,62,47.19181823730469
coupa_native_coordinate_seed43,coupa,native_coordinate,43,2900,0.9797722101211548,4.635890007019043,5.508136220310183e-05,64,11.4630708694458
coupa_native_coordinate_seed43,coupa,native_coordinate,43,2950,0.9809141755104065,1.433622121810913,5.072057892609671e-05,64,32.51279830932617
coupa_native_coordinate_seed43,coupa,native_coordinate,43,3000,0.9774878621101379,2.2725729942321777,4.651526792818301e-05,64,0.271267294883728
coupa_native_coordinate_seed43,coupa,native_coordinate,43,3050,0.9149832129478455,1.858066201210022,4.2471916737054047e-05,62,2.2334368228912354
coupa_native_coordinate_seed43,coupa,native_coordinate,43,3100,0.8699033856391907,3.1561639308929443,3.8596763025224284e-05,62,26.38513946533203
coupa_native_coordinate_seed43,coupa,native_coordinate,43,3150,0.878063440322876,2.3911643028259277,3.489578498718005e-05,62,21.759445190429688
coupa_native_coordinate_seed43,coupa,native_coordinate,43,3200,0.8522894382476807,3.342010974884033,3.13746921168271e-05,61,5.598006725311279
coupa_native_coordinate_seed43,coupa,native_coordinate,43,3250,0.9602572917938232,6.05922269821167,2.803891639946175e-05,64,28.25311279296875
coupa_native_coordinate_seed43,coupa,native_coordinate,43,3300,0.8077890872955322,5.057823181152344,2.4893603931854464e-05,63,101.76716613769531
coupa_native_coordinate_seed43,coupa,native_coordinate,43,3350,0.6748534440994263,6.145398139953613,2.1943606983373167e-05,62,0.23556211590766907
coupa_native_coordinate_seed43,coupa,native_coordinate,43,3400,0.9447973966598511,1.9154250621795654,1.9193476510393732e-05,64,59.56385040283203
coupa_native_coordinate_seed43,coupa,native_coordinate,43,3450,0.7345390915870667,1.8030648231506348,1.6647455135545614e-05,62,66.23538208007812
coupa_native_coordinate_seed43,coupa,native_coordinate,43,3500,0.7732316851615906,5.722298622131348,1.4309470602623549e-05,64,461.9491271972656
coupa_native_coordinate_seed43,coupa,native_coordinate,43,3550,0.7877681851387024,2.880802869796753,1.2183129717262534e-05,62,8.006075859069824
coupa_native_coordinate_seed43,coupa,native_coordinate,43,3600,0.942720353603363,4.251138210296631,1.0271712782723344e-05,64,17.325786590576172
coupa_native_coordinate_seed43,coupa,native_coordinate,43,3650,1.095386266708374,3.6444199085235596,8.578168539373221e-06,64,279.5843811035156
coupa_native_coordinate_seed43,coupa,native_coordinate,43,3700,0.82212233543396,3.6426777839660645,7.105109615667955e-06,64,82.88307189941406
coupa_native_coordinate_seed43,coupa,native_coordinate,43,3750,0.9737151265144348,2.6012375354766846,5.854808497653461e-06,64,49.669281005859375
coupa_native_coordinate_seed43,coupa,native_coordinate,43,3800,1.0454022884368896,4.9666829109191895,4.829194023204497e-06,61,64.878662109375
coupa_native_coordinate_seed43,coupa,native_coordinate,43,3850,0.9572179317474365,5.710612773895264,4.029848406409195e-06,64,37.31669998168945
coupa_native_coordinate_seed43,coupa,native_coordinate,43,3900,0.9636267423629761,2.9582788944244385,3.458004796689305e-06,63,34.41321563720703
coupa_native_coordinate_seed43,coupa,native_coordinate,43,3950,0.8987459540367126,2.5282115936279297,3.1145453764223597e-06,63,19.560138702392578
coupa_native_coordinate_seed43,coupa,native_coordinate,43,4000,0.9443547129631042,1.1334540843963623,2.9999999999999997e-06,62,560.7093505859375
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,1,0.8863473534584045,0.22313745319843292,0.0003,63,86.70307159423828
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,50,0.0022802080493420362,0.04887700825929642,0.00029988999006034904,62,0.254712849855423
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,100,0.3422149121761322,0.05591171607375145,0.0002995511049040809,63,61.901405334472656
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,150,0.24029092490673065,0.02355613000690937,0.00029898382150483655,63,43.46196365356445
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,200,0.44415101408958435,0.11751849949359894,0.0002981890150099629,63,41.40950393676758
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,250,2.8498826026916504,0.030783090740442276,0.00029716791156638426,63,284.3290710449219
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,300,0.41840860247612,0.1364101618528366,0.00029592208642902746,64,52.27169418334961
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,350,0.9388909935951233,0.025138158351182938,0.0002944534615306779,63,96.40843200683594
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,400,0.0382353849709034,0.1597440391778946,0.0002927643025170163,64,6.765117645263672
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,450,0.0045619201846420765,0.1800038069486618,0.0002908572152514106,64,0.40373462438583374
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,500,4.49412727355957,0.04315008595585823,0.00028873514179485345,64,390.0611572265625
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,550,0.5507802963256836,0.07375165075063705,0.00028640135586724896,64,75.24957275390625
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,600,0.6107415556907654,0.03799643740057945,0.0002838594577970492,63,77.25721740722656
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,650,0.20105458796024323,0.04514935612678528,0.00028111336896703226,63,16.967939376831055
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,700,0.1694810539484024,0.10232378542423248,0.00027816732576479037,62,21.965435028076172
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,750,0.9630327820777893,0.13734017312526703,0.00027502587304726044,63,86.26985168457031
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,800,0.17625878751277924,0.0886419415473938,0.00027169385712937896,64,31.84520721435547
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,850,2.8750948905944824,0.035922665148973465,0.0002681764183076788,62,274.9461364746094
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,900,1.027573585510254,0.2356974184513092,0.00026447898293036027,63,171.16445922851562
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,950,3.486436367034912,0.08678333461284637,0.000260607255026071,64,332.8869323730469
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,1000,4.0837836265563965,0.055358756333589554,0.00025656720750430874,63,734.8814697265625
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,1050,2.1948776245117188,0.09298231452703476,0.00025236507294102155,63,180.18218994140625
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,1100,1.18938410282135,0.06659102439880371,0.0002480073339636212,63,108.99842071533203
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,1150,0.5288179516792297,0.14192688465118408,0.00024350071325024268,63,57.96698760986328
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,1200,0.971153736114502,0.03273888677358627,0.00023885216315867728,63,77.75225067138672
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,1250,1.0273873805999756,0.0728105902671814,0.0002340688550009797,64,94.02178192138672
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,1300,0.07759387791156769,0.05950595438480377,0.00022915816798029423,63,13.850249290466309
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,1350,0.7092837691307068,0.0017189568607136607,0.00022412767780696793,64,128.6187286376953
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,1400,2.2792325019836426,0.04272092878818512,0.00021898514501151274,62,413.3226623535156
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,1450,4.295913219451904,0.028050148859620094,0.0002137385029724445,62,286.3092041015625
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,1500,2.1985557079315186,0.03346417471766472,0.00020839584567747136,62,153.42430114746094
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,1550,0.4035235047340393,0.033510722219944,0.00020296541523690906,63,39.00001525878906
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,1600,0.23534871637821198,0.10291630774736404,0.00019745558916858856,64,26.113140106201172
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,1650,1.630393147468567,0.008676834404468536,0.0001918748674738704,64,99.26058197021484
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,1700,0.05774247646331787,0.07537239044904709,0.0001862318595247038,63,9.93731689453125
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,1750,0.703977644443512,0.07878212630748749,0.00018053527078196,64,117.4152603149414
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,1800,3.4238810539245605,0.09052927047014236,0.0001747938893655294,64,621.2274780273438
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,1850,0.553732693195343,0.17407135665416718,0.00016901657249690066,64,100.16082763671875
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,1900,0.7405409812927246,0.09896641969680786,0.00016321223283513668,62,51.61893081665039
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,1950,0.299038290977478,0.08336777240037918,0.00015738982472732766,60,43.24335861206055
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,2000,0.19737635552883148,0.10716797411441803,0.0001515583303947313,63,35.60128402709961
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,2050,0.14349642395973206,0.08651318401098251,0.00014572674607591255,64,19.76791763305664
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,2100,1.3757562637329102,0.06519582867622375,0.00013990406814825762,62,115.61003875732422
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,2150,0.5811619162559509,0.054187092930078506,0.0001340992792492751,64,105.26958465576172
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,2200,0.5683356523513794,0.1498301923274994,0.00012832133441909274,63,73.17107391357422
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,2250,0.27125903964042664,0.0937894880771637,0.00012257914728552898,61,43.4078483581543
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,2300,2.0134921073913574,0.06667875498533249,0.00011688157631305119,64,170.6107635498047
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,2350,0.8124359250068665,0.03375244140625,0.00011123741113683434,64,147.306396484375
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,2400,0.08891627937555313,0.1455649435520172,0.00010565535900300224,64,15.906173706054688
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,2450,0.39766979217529297,0.11893270164728165,0.00010014403133597081,62,62.84819412231445
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,2500,1.5458121299743652,0.07530167698860168,9.471193045361487e-05,63,170.93649291992188
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,2550,0.21842274069786072,0.14547263085842133,8.936743645075374e-05,64,39.372589111328125
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,2600,1.0406018495559692,0.09454274922609329,8.411879427119006e-05,64,109.44091796875
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,2650,1.0140769481658936,0.05555025860667229,7.897410098824593e-05,63,106.47167205810547
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,2700,0.1952771693468094,0.09672567248344421,7.394129331341849e-05,64,35.26723861694336
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,2750,1.0660464763641357,0.06686846166849136,6.90281353524261e-05,62,96.28167724609375
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,2800,0.2825135886669159,0.09580168128013611,6.424220662753214e-05,63,51.019447326660156
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,2850,0.23820838332176208,0.050081219524145126,5.95908903846265e-05,63,43.12528991699219
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,2900,0.8016674518585205,0.08205576986074448,5.508136220310183e-05,63,82.8529052734375
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,2950,1.1729034185409546,0.0669892206788063,5.072057892609671e-05,61,102.7353744506836
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,3000,0.4926031827926636,0.09344901144504547,4.651526792818301e-05,61,55.97097396850586
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,3050,0.2500392198562622,0.0576479509472847,4.2471916737054047e-05,64,45.150508880615234
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,3100,0.06256651878356934,0.051059771329164505,3.8596763025224284e-05,63,11.136063575744629
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,3150,2.27113676071167,0.07420829683542252,3.489578498718005e-05,61,215.8657989501953
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,3200,0.06760409474372864,0.14837032556533813,3.13746921168271e-05,64,12.023880004882812
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,3250,0.4118478000164032,0.23468784987926483,2.803891639946175e-05,64,34.6174430847168
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,3300,0.6579228043556213,0.043233875185251236,2.4893603931854464e-05,63,91.21739959716797
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,3350,2.493023157119751,0.13155639171600342,2.1943606983373167e-05,63,211.3258514404297
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,3400,0.009794875979423523,0.1243739053606987,1.9193476510393732e-05,61,1.5430561304092407
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,3450,0.24928848445415497,0.05637409910559654,1.6647455135545614e-05,64,38.12224197387695
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,3500,1.6441725492477417,0.05228288099169731,1.4309470602623549e-05,63,97.0584716796875
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,3550,3.5920252799987793,0.10888538509607315,1.2183129717262534e-05,62,213.3411102294922
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,3600,0.6976553797721863,0.1401306837797165,1.0271712782723344e-05,64,126.50338745117188
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,3650,0.3749848008155823,0.12549175322055817,8.578168539373221e-06,64,31.52251434326172
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,3700,0.03281426802277565,0.06599114090204239,7.105109615667955e-06,64,5.712244987487793
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,3750,0.10867254436016083,0.0893816202878952,5.854808497653461e-06,63,19.515277862548828
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,3800,0.19063787162303925,0.09588872641324997,4.829194023204497e-06,63,34.362449645996094
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,3850,0.20355983078479767,0.18781882524490356,4.029848406409195e-06,64,27.155433654785156
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,3900,1.3408808708190918,0.11966289579868317,3.458004796689305e-06,62,132.93490600585938
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,3950,1.4990997314453125,0.25575652718544006,3.1145453764223597e-06,62,239.19662475585938
deathCircle_past_normalized_seed17,deathCircle,past_normalized,17,4000,0.03563641756772995,0.05165809765458107,2.9999999999999997e-06,63,6.188535213470459
deathCircle_past_normalized_seed29,deathCircle,past_normalized,29,1,0.26330000162124634,0.35374507308006287,0.0003,63,31.011219024658203
deathCircle_past_normalized_seed29,deathCircle,past_normalized,29,50,2.2723560333251953,0.02952890656888485,0.00029988999006034904,63,225.36141967773438
deathCircle_past_normalized_seed29,deathCircle,past_normalized,29,100,0.18985696136951447,0.12071075290441513,0.0002995511049040809,64,31.1074275970459
deathCircle_past_normalized_seed29,deathCircle,past_normalized,29,150,0.21699529886245728,0.06741690635681152,0.00029898382150483655,61,39.25260543823242
deathCircle_past_normalized_seed29,deathCircle,past_normalized,29,200,0.770308256149292,0.1367006152868271,0.0002981890150099629,61,103.22411346435547
deathCircle_past_normalized_seed29,deathCircle,past_normalized,29,250,0.48061099648475647,0.08138031512498856,0.00029716791156638426,62,28.424283981323242
deathCircle_past_normalized_seed29,deathCircle,past_normalized,29,300,0.4794776737689972,0.06941447407007217,0.00029592208642902746,62,49.703895568847656
deathCircle_past_normalized_seed29,deathCircle,past_normalized,29,350,2.2336232662200928,0.2324315905570984,0.0002944534615306779,63,140.4156951904297
deathCircle_past_normalized_seed29,deathCircle,past_normalized,29,400,0.0031508018728345633,0.012970688752830029,0.0002927643025170163,63,0.42095860838890076
deathCircle_past_normalized_seed29,deathCircle,past_normalized,29,450,0.7340719103813171,0.16356897354125977,0.0002908572152514106,64,61.65155792236328
deathCircle_past_normalized_seed29,deathCircle,past_normalized,29,500,2.247018814086914,0.07832107692956924,0.00028873514179485345,63,182.1008758544922
deathCircle_past_normalized_seed29,deathCircle,past_normalized,29,550,7.214593410491943,0.012379161082208157,0.00028640135586724896,64,615.81591796875
deathCircle_past_normalized_seed29,deathCircle,past_normalized,29,600,1.0323293209075928,0.07970612496137619,0.0002838594577970492,64,60.93391418457031
deathCircle_past_normalized_seed29,deathCircle,past_normalized,29,650,0.3161596357822418,0.05819734185934067,0.00028111336896703226,61,26.894824981689453
deathCircle_past_normalized_seed29,deathCircle,past_normalized,29,700,0.28184401988983154,0.05497704818844795,0.00027816732576479037,64,50.96588134765625
deathCircle_past_normalized_seed29,deathCircle,past_normalized,29,750,1.0083093643188477,0.027855468913912773,0.00027502587304726044,64,107.24790954589844
deathCircle_past_normalized_seed29,deathCircle,past_normalized,29,800,3.0571417808532715,0.13762786984443665,0.00027169385712937896,64,265.04949951171875
deathCircle_past_normalized_seed29,deathCircle,past_normalized,29,850,3.9663443565368652,0.04286273196339607,0.0002681764183076788,62,248.294189453125
deathCircle_past_normalized_seed29,deathCircle,past_normalized,29,900,0.002270048949867487,0.036299899220466614,0.00026447898293036027,63,0.23398461937904358
deathCircle_past_normalized_seed29,deathCircle,past_normalized,29,950,0.6542850136756897,0.09356517344713211,0.000260607255026071,63,118.5606460571289
deathCircle_past_normalized_seed29,deathCircle,past_normalized,29,1000,0.3582586348056793,0.18970157206058502,0.00025656720750430874,63,40.597740173339844
deathCircle_past_normalized_seed29,deathCircle,past_normalized,29,1050,0.5254907608032227,0.05252362787723541,0.00025236507294102155,62,58.80415344238281
deathCircle_past_normalized_seed29,deathCircle,past_normalized,29,1100,0.34406355023384094,0.12497206032276154,0.0002480073339636212,62,59.1590461730957
deathCircle_past_normalized_seed29,deathCircle,past_normalized,29,1150,1.1323671340942383,0.4557229280471802,0.00024350071325024268,64,125.9884262084961
deathCircle_past_normalized_seed29,deathCircle,past_normalized,29,1200,2.1824240684509277,0.15106961131095886,0.00023885216315867728,64,347.3003234863281
deathCircle_past_normalized_seed29,deathCircle,past_normalized,29,1250,1.2070454359054565,0.06796473264694214,0.0002340688550009797,63,78.87767791748047
deathCircle_past_normalized_seed29,deathCircle,past_normalized,29,1300,0.9156951308250427,0.08770766109228134,0.00022915816798029423,62,83.85636901855469
deathCircle_past_normalized_seed29,deathCircle,past_normalized,29,1350,0.2953076660633087,0.089287668466568,0.00022412767780696793,64,53.380577087402344
deathCircle_past_normalized_seed29,deathCircle,past_normalized,29,1400,1.9162027835845947,0.11229780316352844,0.00021898514501151274,62,176.72409057617188
deathCircle_past_normalized_seed29,deathCircle,past_normalized,29,1450,0.002893639262765646,0.07610820978879929,0.0002137385029724445,63,0.3278943598270416
deathCircle_past_normalized_seed29,deathCircle,past_normalized,29,1500,0.6668053269386292,0.024634702131152153,0.00020839584567747136,64,56.02030563354492
deathCircle_past_normalized_seed29,deathCircle,past_normalized,29,1550,0.10992679744958878,0.12420773506164551,0.00020296541523690906,63,19.72272491455078
deathCircle_past_normalized_seed29,deathCircle,past_normalized,29,1600,0.2142302691936493,0.14163437485694885,0.00019745558916858856,64,38.447818756103516
deathCircle_past_normalized_seed29,deathCircle,past_normalized,29,1650,0.5394180417060852,0.056585997343063354,0.0001918748674738704,64,49.003780364990234
deathCircle_past_normalized_seed29,deathCircle,past_normalized,29,1700,0.1253015100955963,0.2951808273792267,0.0001862318595247038,62,22.40833282470703
deathCircle_past_normalized_seed29,deathCircle,past_normalized,29,1750,0.3010406494140625,0.05993698909878731,0.00018053527078196,62,39.25109100341797
deathCircle_past_normalized_seed29,deathCircle,past_normalized,29,1800,0.16605813801288605,0.12004753947257996,0.0001747938893655294,62,13.959085464477539
deathCircle_past_normalized_seed29,deathCircle,past_normalized,29,1850,0.903862476348877,0.06893003731966019,0.00016901657249690066,64,105.11753845214844
deathCircle_past_normalized_seed29,deathCircle,past_normalized,29,1900,0.7763972878456116,0.03289920091629028,0.00016321223283513668,62,105.60094451904297
deathCircle_past_normalized_seed29,deathCircle,past_normalized,29,1950,1.7994388341903687,0.05190104618668556,0.00015738982472732766,64,281.0545654296875
