trial,step,bce,gradient_norm
past_rgb_bookstore_seed29,1700,0.5848478674888611,0.7761335372924805
past_rgb_bookstore_seed29,1800,0.4949660301208496,1.0280197858810425
past_rgb_bookstore_seed29,1900,0.44108617305755615,0.8494246602058411
past_rgb_bookstore_seed29,2000,0.6605526208877563,1.1176198720932007
mask_only_bookstore_seed43,1,0.6875243186950684,0.093243308365345
mask_only_bookstore_seed43,100,0.6392662525177002,0.24054674804210663
mask_only_bookstore_seed43,200,0.6511399149894714,0.17674069106578827
mask_only_bookstore_seed43,300,0.6575868129730225,0.16574734449386597
mask_only_bookstore_seed43,400,0.6664950847625732,0.23757614195346832
mask_only_bookstore_seed43,500,0.6837260127067566,0.2685949504375458
mask_only_bookstore_seed43,600,0.655576765537262,0.399934858083725
mask_only_bookstore_seed43,700,0.6720994710922241,0.26234331727027893
mask_only_bookstore_seed43,800,0.6747206449508667,0.38373419642448425
mask_only_bookstore_seed43,900,0.6287052631378174,0.33729180693626404
mask_only_bookstore_seed43,1000,0.612746000289917,0.4253273606300354
mask_only_bookstore_seed43,1100,0.6470942497253418,0.5006482005119324
mask_only_bookstore_seed43,1200,0.6590448617935181,0.43071308732032776
mask_only_bookstore_seed43,1300,0.600623369216919,0.49517157673835754
mask_only_bookstore_seed43,1400,0.5916261076927185,0.4492631256580353
mask_only_bookstore_seed43,1500,0.6106154918670654,0.7179697751998901
mask_only_bookstore_seed43,1600,0.6422000527381897,0.41869890689849854
mask_only_bookstore_seed43,1700,0.6308314800262451,0.886609673500061
mask_only_bookstore_seed43,1800,0.6633554697036743,0.7155560851097107
mask_only_bookstore_seed43,1900,0.5557892322540283,0.5922234058380127
mask_only_bookstore_seed43,2000,0.5731686949729919,0.83298259973526
past_rgb_bookstore_seed43,1,0.6875465512275696,0.09317874908447266
past_rgb_bookstore_seed43,100,0.6396474838256836,0.24195733666419983
past_rgb_bookstore_seed43,200,0.6511582732200623,0.17661771178245544
past_rgb_bookstore_seed43,300,0.6578575968742371,0.16555313766002655
past_rgb_bookstore_seed43,400,0.6664416790008545,0.2379104048013687
past_rgb_bookstore_seed43,500,0.6825990676879883,0.2685248851776123
past_rgb_bookstore_seed43,600,0.6550403237342834,0.4005142152309418
past_rgb_bookstore_seed43,700,0.6743023991584778,0.27911829948425293
past_rgb_bookstore_seed43,800,0.6657537221908569,0.389254629611969
past_rgb_bookstore_seed43,900,0.6212772727012634,0.3882443606853485
past_rgb_bookstore_seed43,1000,0.6108573079109192,0.4283101260662079
past_rgb_bookstore_seed43,1100,0.6152609586715698,0.5547308921813965
past_rgb_bookstore_seed43,1200,0.6709048748016357,0.4604957103729248
past_rgb_bookstore_seed43,1300,0.559331476688385,0.5055351257324219
past_rgb_bookstore_seed43,1400,0.5872507095336914,0.6367543935775757
past_rgb_bookstore_seed43,1500,0.5996602773666382,0.972721517086029
past_rgb_bookstore_seed43,1600,0.5830821990966797,0.4479457139968872
past_rgb_bookstore_seed43,1700,0.6109819412231445,1.0963693857192993
past_rgb_bookstore_seed43,1800,0.6483142375946045,0.8267253637313843
past_rgb_bookstore_seed43,1900,0.5284428596496582,0.6805241107940674
past_rgb_bookstore_seed43,2000,0.5059361457824707,0.9098143577575684
mask_only_coupa_seed17,1,0.6949522495269775,0.09229033440351486
mask_only_coupa_seed17,100,0.6553959250450134,0.1753482222557068
mask_only_coupa_seed17,200,0.6490408778190613,0.19617874920368195
mask_only_coupa_seed17,300,0.6466845870018005,0.23579281568527222
mask_only_coupa_seed17,400,0.6395630836486816,0.2791745066642761
mask_only_coupa_seed17,500,0.6181501150131226,0.31198617815971375
mask_only_coupa_seed17,600,0.6580253839492798,0.2723267078399658
mask_only_coupa_seed17,700,0.7195549607276917,0.477978378534317
mask_only_coupa_seed17,800,0.6620227694511414,0.4045974016189575
mask_only_coupa_seed17,900,0.640681803226471,0.39255326986312866
mask_only_coupa_seed17,1000,0.6050698161125183,0.3169727027416229
mask_only_coupa_seed17,1100,0.6190113425254822,0.4029695987701416
mask_only_coupa_seed17,1200,0.6331037282943726,0.4379018545150757
mask_only_coupa_seed17,1300,0.6003087162971497,0.3687523305416107
mask_only_coupa_seed17,1400,0.6243881583213806,0.41517770290374756
mask_only_coupa_seed17,1500,0.6628177762031555,0.4089931845664978
mask_only_coupa_seed17,1600,0.6494790315628052,0.46910497546195984
mask_only_coupa_seed17,1700,0.6342372894287109,0.42427971959114075
mask_only_coupa_seed17,1800,0.6513509750366211,0.448169469833374
mask_only_coupa_seed17,1900,0.6336110830307007,0.5888271331787109
mask_only_coupa_seed17,2000,0.5732543468475342,0.5116491317749023
past_rgb_coupa_seed17,1,0.6949697732925415,0.09242402762174606
past_rgb_coupa_seed17,100,0.6567866802215576,0.17456939816474915
past_rgb_coupa_seed17,200,0.649074912071228,0.19763275980949402
past_rgb_coupa_seed17,300,0.6459017395973206,0.2387249916791916
past_rgb_coupa_seed17,400,0.6345555186271667,0.29385048151016235
past_rgb_coupa_seed17,500,0.6128653287887573,0.33505332469940186
past_rgb_coupa_seed17,600,0.643631100654602,0.2929706573486328
past_rgb_coupa_seed17,700,0.7100867629051208,0.6222897171974182
past_rgb_coupa_seed17,800,0.6626907587051392,0.47550368309020996
past_rgb_coupa_seed17,900,0.6222256422042847,0.43397265672683716
past_rgb_coupa_seed17,1000,0.606348991394043,0.337037593126297
past_rgb_coupa_seed17,1100,0.6201058030128479,0.4853057861328125
past_rgb_coupa_seed17,1200,0.6245992183685303,0.4572735130786896
past_rgb_coupa_seed17,1300,0.5738665461540222,0.39176326990127563
past_rgb_coupa_seed17,1400,0.5841289758682251,0.4492587745189667
past_rgb_coupa_seed17,1500,0.6600392460823059,0.4523871839046478
past_rgb_coupa_seed17,1600,0.6763512492179871,0.5262464880943298
past_rgb_coupa_seed17,1700,0.6244420409202576,0.47746336460113525
past_rgb_coupa_seed17,1800,0.6123254895210266,0.6252161264419556
past_rgb_coupa_seed17,1900,0.6244600415229797,0.6503297686576843
past_rgb_coupa_seed17,2000,0.5530881881713867,0.5990952253341675
mask_only_coupa_seed29,1,0.6850875020027161,0.10060249269008636
mask_only_coupa_seed29,100,0.6536664962768555,0.15150056779384613
mask_only_coupa_seed29,200,0.6463478207588196,0.16384875774383545
mask_only_coupa_seed29,300,0.6609109044075012,0.1387079656124115
mask_only_coupa_seed29,400,0.6850987672805786,0.20829829573631287
mask_only_coupa_seed29,500,0.6659150123596191,0.24101416766643524
mask_only_coupa_seed29,600,0.7152358293533325,0.41667044162750244
mask_only_coupa_seed29,700,0.6485857367515564,0.3745366334915161
mask_only_coupa_seed29,800,0.6169332265853882,0.4082704186439514
mask_only_coupa_seed29,900,0.6490956544876099,0.2641347348690033
mask_only_coupa_seed29,1000,0.6127496361732483,0.3844718337059021
mask_only_coupa_seed29,1100,0.5955051779747009,0.41187480092048645
mask_only_coupa_seed29,1200,0.5890538096427917,0.5406614542007446
mask_only_coupa_seed29,1300,0.6421554088592529,0.4427761733531952
mask_only_coupa_seed29,1400,0.5778777003288269,0.4609513282775879
mask_only_coupa_seed29,1500,0.6354320645332336,0.5467820167541504
mask_only_coupa_seed29,1600,0.5607715249061584,0.4431057870388031
mask_only_coupa_seed29,1700,0.5805184841156006,0.5004841685295105
mask_only_coupa_seed29,1800,0.6556922197341919,0.5340242385864258
mask_only_coupa_seed29,1900,0.5753239393234253,0.5999951362609863
mask_only_coupa_seed29,2000,0.5691856145858765,0.5080480575561523
past_rgb_coupa_seed29,1,0.685080349445343,0.10064040124416351
past_rgb_coupa_seed29,100,0.6539338827133179,0.1517360806465149
past_rgb_coupa_seed29,200,0.6458127498626709,0.16462905704975128
past_rgb_coupa_seed29,300,0.6616798043251038,0.1423860788345337
past_rgb_coupa_seed29,400,0.6800695657730103,0.2390819787979126
past_rgb_coupa_seed29,500,0.6585074663162231,0.29728826880455017
past_rgb_coupa_seed29,600,0.6962929964065552,0.41767850518226624
past_rgb_coupa_seed29,700,0.6322270631790161,0.4162343740463257
past_rgb_coupa_seed29,800,0.5810331702232361,0.4240204393863678
past_rgb_coupa_seed29,900,0.6296421885490417,0.2883365750312805
past_rgb_coupa_seed29,1000,0.6092311143875122,0.4133547842502594
past_rgb_coupa_seed29,1100,0.5775582790374756,0.478983998298645
past_rgb_coupa_seed29,1200,0.5893511176109314,0.5971068739891052
past_rgb_coupa_seed29,1300,0.6328134536743164,0.7716034054756165
past_rgb_coupa_seed29,1400,0.5372233390808105,0.5648825764656067
past_rgb_coupa_seed29,1500,0.588290274143219,0.7579638361930847
past_rgb_coupa_seed29,1600,0.5509616732597351,0.5143528580665588
past_rgb_coupa_seed29,1700,0.5593630075454712,0.6857574582099915
past_rgb_coupa_seed29,1800,0.66764235496521,0.7607406973838806
past_rgb_coupa_seed29,1900,0.5572330951690674,0.660407543182373
past_rgb_coupa_seed29,2000,0.5320162177085876,0.5604987144470215
mask_only_coupa_seed43,1,0.6964146494865417,0.10982941091060638
mask_only_coupa_seed43,100,0.6633573770523071,0.17403389513492584
mask_only_coupa_seed43,200,0.6834820508956909,0.17556136846542358
mask_only_coupa_seed43,300,0.6671498417854309,0.2127438634634018
mask_only_coupa_seed43,400,0.6796250343322754,0.18604426085948944
mask_only_coupa_seed43,500,0.6303273439407349,0.22446565330028534
mask_only_coupa_seed43,600,0.6723445653915405,0.2863089442253113
mask_only_coupa_seed43,700,0.6597954034805298,0.33151158690452576
mask_only_coupa_seed43,800,0.6395089626312256,0.34865841269493103
mask_only_coupa_seed43,900,0.6947292685508728,0.3829025328159332
mask_only_coupa_seed43,1000,0.6080042123794556,0.3576143980026245
mask_only_coupa_seed43,1100,0.6445538401603699,0.3416646122932434
mask_only_coupa_seed43,1200,0.6632995009422302,0.48444947600364685
mask_only_coupa_seed43,1300,0.5920363068580627,0.3277309834957123
mask_only_coupa_seed43,1400,0.6084694266319275,0.3969358205795288
mask_only_coupa_seed43,1500,0.6573264598846436,0.6471866369247437
mask_only_coupa_seed43,1600,0.616419792175293,0.3599493205547333
mask_only_coupa_seed43,1700,0.5564284920692444,0.4848487079143524
mask_only_coupa_seed43,1800,0.5997488498687744,0.4297838807106018
mask_only_coupa_seed43,1900,0.5665343999862671,0.5577141046524048
mask_only_coupa_seed43,2000,0.5709927082061768,0.5858950018882751
past_rgb_coupa_seed43,1,0.6964189410209656,0.10975635796785355
past_rgb_coupa_seed43,100,0.6637125015258789,0.1748235672712326
past_rgb_coupa_seed43,200,0.6841825246810913,0.1764763593673706
past_rgb_coupa_seed43,300,0.6672070622444153,0.21606646478176117
past_rgb_coupa_seed43,400,0.6762825846672058,0.19044014811515808
past_rgb_coupa_seed43,500,0.626276969909668,0.23140527307987213
past_rgb_coupa_seed43,600,0.6655759811401367,0.3073420524597168
past_rgb_coupa_seed43,700,0.6497955322265625,0.3935929536819458
past_rgb_coupa_seed43,800,0.633884072303772,0.4198726713657379
past_rgb_coupa_seed43,900,0.6806449294090271,0.4313586354255676
past_rgb_coupa_seed43,1000,0.6151196360588074,0.3874623477458954
past_rgb_coupa_seed43,1100,0.63841712474823,0.37806832790374756
past_rgb_coupa_seed43,1200,0.6551297307014465,0.5255979299545288
past_rgb_coupa_seed43,1300,0.5801732540130615,0.4266356825828552
past_rgb_coupa_seed43,1400,0.6351861953735352,0.468945175409317
past_rgb_coupa_seed43,1500,0.6452666521072388,0.6587163209915161
past_rgb_coupa_seed43,1600,0.6429003477096558,0.45958271622657776
past_rgb_coupa_seed43,1700,0.5306432843208313,0.4999340772628784
past_rgb_coupa_seed43,1800,0.5707353353500366,0.44388630986213684
past_rgb_coupa_seed43,1900,0.5086314678192139,0.6366357803344727
past_rgb_coupa_seed43,2000,0.5387097597122192,0.640977680683136
mask_only_deathCircle_seed17,1,0.6918944120407104,0.11641828715801239
mask_only_deathCircle_seed17,100,0.6849709749221802,0.18046095967292786
mask_only_deathCircle_seed17,200,0.6912351846694946,0.20544368028640747
mask_only_deathCircle_seed17,300,0.6801485419273376,0.15489329397678375
mask_only_deathCircle_seed17,400,0.716349720954895,0.22751520574092865
mask_only_deathCircle_seed17,500,0.6547597646713257,0.206992045044899
mask_only_deathCircle_seed17,600,0.6959949731826782,0.2579541802406311
mask_only_deathCircle_seed17,700,0.6627787351608276,0.28090155124664307
mask_only_deathCircle_seed17,800,0.658889651298523,0.3497377932071686
mask_only_deathCircle_seed17,900,0.6180520057678223,0.3474045693874359
mask_only_deathCircle_seed17,1000,0.6338551640510559,0.33229711651802063
mask_only_deathCircle_seed17,1100,0.6827654838562012,0.4624471366405487
mask_only_deathCircle_seed17,1200,0.6646522879600525,0.5454375147819519
mask_only_deathCircle_seed17,1300,0.6891200542449951,0.5256857872009277
mask_only_deathCircle_seed17,1400,0.6065415143966675,0.5437458157539368
mask_only_deathCircle_seed17,1500,0.6258374452590942,0.42326620221138
mask_only_deathCircle_seed17,1600,0.5691861510276794,0.597054123878479
mask_only_deathCircle_seed17,1700,0.6402121186256409,0.6470765471458435
mask_only_deathCircle_seed17,1800,0.6528761386871338,0.5605146884918213
mask_only_deathCircle_seed17,1900,0.5963757038116455,0.5869093537330627
mask_only_deathCircle_seed17,2000,0.6410571336746216,0.651516854763031
past_rgb_deathCircle_seed17,1,0.6918587684631348,0.11649613082408905
past_rgb_deathCircle_seed17,100,0.6854581832885742,0.18121236562728882
past_rgb_deathCircle_seed17,200,0.6901737451553345,0.2076236456632614
past_rgb_deathCircle_seed17,300,0.6812528371810913,0.15749061107635498
past_rgb_deathCircle_seed17,400,0.7285149097442627,0.26205527782440186
past_rgb_deathCircle_seed17,500,0.6645448207855225,0.2218639850616455
past_rgb_deathCircle_seed17,600,0.6868577003479004,0.2809724509716034
past_rgb_deathCircle_seed17,700,0.6569364666938782,0.3560973107814789
past_rgb_deathCircle_seed17,800,0.6524384021759033,0.3672645390033722
past_rgb_deathCircle_seed17,900,0.5875920057296753,0.44765588641166687
past_rgb_deathCircle_seed17,1000,0.6278653144836426,0.3745129108428955
past_rgb_deathCircle_seed17,1100,0.6688279509544373,0.620015025138855
past_rgb_deathCircle_seed17,1200,0.6732618808746338,0.5893741250038147
past_rgb_deathCircle_seed17,1300,0.6947065591812134,0.6411902904510498
past_rgb_deathCircle_seed17,1400,0.5991886854171753,0.5542787909507751
past_rgb_deathCircle_seed17,1500,0.6086822748184204,0.5331030488014221
past_rgb_deathCircle_seed17,1600,0.548165500164032,0.6231766939163208
past_rgb_deathCircle_seed17,1700,0.6301622986793518,0.7360258102416992
past_rgb_deathCircle_seed17,1800,0.6314172744750977,0.6423275470733643
past_rgb_deathCircle_seed17,1900,0.5556192398071289,0.6005122065544128
past_rgb_deathCircle_seed17,2000,0.5973846912384033,0.6825700998306274
mask_only_deathCircle_seed29,1,0.6859374046325684,0.12913022935390472
mask_only_deathCircle_seed29,100,0.7150617837905884,0.19851352274417877
mask_only_deathCircle_seed29,200,0.6833010315895081,0.1855691522359848
mask_only_deathCircle_seed29,300,0.6582376956939697,0.18315687775611877
mask_only_deathCircle_seed29,400,0.674264132976532,0.2001628875732422
mask_only_deathCircle_seed29,500,0.6639490127563477,0.2783809006214142
mask_only_deathCircle_seed29,600,0.658431887626648,0.31427356600761414
mask_only_deathCircle_seed29,700,0.6736332178115845,0.316466748714447
mask_only_deathCircle_seed29,800,0.7064439654350281,0.37738946080207825
mask_only_deathCircle_seed29,900,0.6357060670852661,0.3046460747718811
mask_only_deathCircle_seed29,1000,0.665461540222168,0.3752078115940094
mask_only_deathCircle_seed29,1100,0.6148004531860352,0.436509907245636
mask_only_deathCircle_seed29,1200,0.5877694487571716,0.5294538140296936
mask_only_deathCircle_seed29,1300,0.656869113445282,0.47186172008514404
mask_only_deathCircle_seed29,1400,0.6992105841636658,0.4846321642398834
mask_only_deathCircle_seed29,1500,0.6471871733665466,0.43244367837905884
mask_only_deathCircle_seed29,1600,0.672203540802002,0.4988242983818054
mask_only_deathCircle_seed29,1700,0.6131420731544495,0.5282893180847168
mask_only_deathCircle_seed29,1800,0.6218266487121582,0.4498755633831024
mask_only_deathCircle_seed29,1900,0.5780946016311646,0.5980879068374634
mask_only_deathCircle_seed29,2000,0.6304736733436584,0.702996015548706
past_rgb_deathCircle_seed29,1,0.6859275102615356,0.12915398180484772
past_rgb_deathCircle_seed29,100,0.7141613364219666,0.19829712808132172
past_rgb_deathCircle_seed29,200,0.6821355819702148,0.18629981577396393
past_rgb_deathCircle_seed29,300,0.6584800481796265,0.1871078759431839
past_rgb_deathCircle_seed29,400,0.6722295880317688,0.20192936062812805
past_rgb_deathCircle_seed29,500,0.6685264110565186,0.2873372733592987
past_rgb_deathCircle_seed29,600,0.6575151085853577,0.34015366435050964
past_rgb_deathCircle_seed29,700,0.6710901260375977,0.333187997341156
past_rgb_deathCircle_seed29,800,0.7012971043586731,0.5313430428504944
past_rgb_deathCircle_seed29,900,0.6297586560249329,0.3195543587207794
past_rgb_deathCircle_seed29,1000,0.629375696182251,0.41458848118782043
past_rgb_deathCircle_seed29,1100,0.6227916479110718,0.5810284614562988
past_rgb_deathCircle_seed29,1200,0.5632016658782959,0.525709331035614
past_rgb_deathCircle_seed29,1300,0.6100832223892212,0.5891402959823608
past_rgb_deathCircle_seed29,1400,0.6814525127410889,0.49035441875457764
past_rgb_deathCircle_seed29,1500,0.6451999545097351,0.5888839364051819
past_rgb_deathCircle_seed29,1600,0.6333545446395874,0.7315693497657776
past_rgb_deathCircle_seed29,1700,0.5838495492935181,0.5666682720184326
past_rgb_deathCircle_seed29,1800,0.6073551177978516,0.44676172733306885
past_rgb_deathCircle_seed29,1900,0.5563305616378784,0.7246953845024109
past_rgb_deathCircle_seed29,2000,0.6136011481285095,0.6944171190261841
mask_only_deathCircle_seed43,1,0.6977503299713135,0.1283198744058609
mask_only_deathCircle_seed43,100,0.677744448184967,0.16435039043426514
mask_only_deathCircle_seed43,200,0.6717820167541504,0.17389552295207977
mask_only_deathCircle_seed43,300,0.7042223215103149,0.20208092033863068
mask_only_deathCircle_seed43,400,0.6865688562393188,0.21178163588047028
mask_only_deathCircle_seed43,500,0.6488673686981201,0.2082919031381607
mask_only_deathCircle_seed43,600,0.6870160698890686,0.282761812210083
mask_only_deathCircle_seed43,700,0.6608445048332214,0.17786669731140137
mask_only_deathCircle_seed43,800,0.7081279158592224,0.3937299847602844
mask_only_deathCircle_seed43,900,0.6287359595298767,0.34751713275909424
mask_only_deathCircle_seed43,1000,0.6021304130554199,0.297620564699173
mask_only_deathCircle_seed43,1100,0.661881685256958,0.34728237986564636
mask_only_deathCircle_seed43,1200,0.6241040229797363,0.44548147916793823
mask_only_deathCircle_seed43,1300,0.6269752979278564,0.5056694746017456
mask_only_deathCircle_seed43,1400,0.6386841535568237,0.4637957811355591
mask_only_deathCircle_seed43,1500,0.6595625877380371,0.5206977128982544
mask_only_deathCircle_seed43,1600,0.610253632068634,0.48032087087631226
mask_only_deathCircle_seed43,1700,0.6579673290252686,0.6179736256599426
mask_only_deathCircle_seed43,1800,0.6199448108673096,0.6136481761932373
mask_only_deathCircle_seed43,1900,0.6480927467346191,0.6379469037055969
mask_only_deathCircle_seed43,2000,0.5456064939498901,0.6125947833061218
past_rgb_deathCircle_seed43,1,0.6977391839027405,0.12825684249401093
past_rgb_deathCircle_seed43,100,0.6780810356140137,0.16467398405075073
past_rgb_deathCircle_seed43,200,0.6720471978187561,0.1751893311738968
past_rgb_deathCircle_seed43,300,0.704463005065918,0.2076362520456314
past_rgb_deathCircle_seed43,400,0.6853479146957397,0.2165616899728775
past_rgb_deathCircle_seed43,500,0.6402539014816284,0.21686778962612152
past_rgb_deathCircle_seed43,600,0.6756914258003235,0.33997565507888794
past_rgb_deathCircle_seed43,700,0.6667784452438354,0.2011060267686844
past_rgb_deathCircle_seed43,800,0.7068356275558472,0.4176642894744873
past_rgb_deathCircle_seed43,900,0.6379969120025635,0.35306230187416077
past_rgb_deathCircle_seed43,1000,0.5896506309509277,0.32120493054389954
past_rgb_deathCircle_seed43,1100,0.64669269323349,0.5810705423355103
past_rgb_deathCircle_seed43,1200,0.5956457853317261,0.5814933776855469
past_rgb_deathCircle_seed43,1300,0.6229934096336365,0.6678789258003235
past_rgb_deathCircle_seed43,1400,0.6275495886802673,0.5431085228919983
past_rgb_deathCircle_seed43,1500,0.6408067941665649,0.620904266834259
past_rgb_deathCircle_seed43,1600,0.6141414642333984,0.5206143260002136
past_rgb_deathCircle_seed43,1700,0.6366515159606934,0.7177056074142456
past_rgb_deathCircle_seed43,1800,0.5849210023880005,0.8850817084312439
past_rgb_deathCircle_seed43,1900,0.5845565795898438,0.674798846244812
past_rgb_deathCircle_seed43,2000,0.5093979835510254,0.7484833598136902
mask_only_gates_seed17,1,0.6914770007133484,0.10355614125728607
mask_only_gates_seed17,100,0.6934183835983276,0.14926275610923767
mask_only_gates_seed17,200,0.6945663690567017,0.13414102792739868
mask_only_gates_seed17,300,0.6930680871009827,0.150954470038414
mask_only_gates_seed17,400,0.7029125690460205,0.21386845409870148
mask_only_gates_seed17,500,0.6847521066665649,0.20793135464191437
mask_only_gates_seed17,600,0.6827288866043091,0.21289119124412537
mask_only_gates_seed17,700,0.6518366932868958,0.21547791361808777
mask_only_gates_seed17,800,0.6782376170158386,0.319889634847641
mask_only_gates_seed17,900,0.6847399473190308,0.2865377366542816
mask_only_gates_seed17,1000,0.6403776407241821,0.3317539095878601
mask_only_gates_seed17,1100,0.6621943116188049,0.38207757472991943
mask_only_gates_seed17,1200,0.758480429649353,0.7093172669410706
mask_only_gates_seed17,1300,0.6348894238471985,0.34170642495155334
mask_only_gates_seed17,1400,0.7028721570968628,0.37980416417121887
mask_only_gates_seed17,1500,0.6251871585845947,0.5259232521057129
mask_only_gates_seed17,1600,0.6123510599136353,0.4781285226345062
mask_only_gates_seed17,1700,0.6094741821289062,0.5631377696990967
mask_only_gates_seed17,1800,0.5900532603263855,0.4475278854370117
mask_only_gates_seed17,1900,0.6033065319061279,0.44600728154182434
mask_only_gates_seed17,2000,0.6068410873413086,0.45006057620048523
past_rgb_gates_seed17,1,0.6915217041969299,0.10369474440813065
past_rgb_gates_seed17,100,0.6929128170013428,0.14894631505012512
past_rgb_gates_seed17,200,0.6944990158081055,0.13679100573062897
