group,arm,metric,subset,locality,rows,model_error,reference_error,gain_percent,model_p95,model_p99,reference_p95
fold1_seed17_all,cv_targets,ADE_vs_floor,easy,eu-locality-126,2160,1.3094094712967508,1.416586091380992,7.565838796268121,2.8862794089359536,3.402749715651907,2.9703261774895435
fold1_seed17_all,cv_targets,ADE_vs_floor,hard,eu-locality-008,28100,56.36465502215029,57.33589933866362,1.693954970125311,129.6803900766781,217.45099120040157,132.85994836123012
fold1_seed17_all,cv_targets,ADE_vs_floor,hard,eu-locality-020,30,43.55229376787365,43.55229376787365,0.0,64.72063289570352,69.65016417684733,64.72063289570352
fold1_seed17_all,cv_targets,ADE_vs_floor,hard,eu-locality-048,2478,58.70604442094947,60.00802002288227,2.1696693232610142,126.71115492233669,211.76191803930743,129.86404667789589
fold1_seed17_all,cv_targets,ADE_vs_floor,hard,eu-locality-067,2296,59.38848826413683,61.1445543325057,2.8719909524883125,134.92211300701905,207.89093610426318,136.10693578016483
fold1_seed17_all,cv_targets,ADE_vs_floor,hard,eu-locality-074,19310,55.5060782584163,56.85751081358682,2.376876046510945,127.85585602958072,229.50660451592555,129.22709705622097
fold1_seed17_all,cv_targets,ADE_vs_floor,hard,eu-locality-082,184,53.67557571300728,54.04095437650237,0.6761143797526348,111.15642414153585,199.45076524670506,111.15642414153585
fold1_seed17_all,cv_targets,ADE_vs_floor,hard,eu-locality-112,1153,66.4917170322139,67.37662499884892,1.313375323638044,171.97692338953817,282.2924395893853,172.32982222631605
fold1_seed17_all,cv_targets,ADE_vs_floor,hard,eu-locality-126,1110,69.2580124557184,70.11498534016307,1.2222392692333384,153.41524824807172,234.6020391416837,153.240353553536
fold1_seed17_all,cv_targets,ADE_vs_floor,complete,eu-locality-008,97352,15.410691635427005,15.6954100347444,1.8140233271199846,56.24060008494714,112.76734783068905,56.042965125667955
fold1_seed17_all,cv_targets,ADE_vs_floor,complete,eu-locality-020,364,6.751880804927758,6.847017716967447,1.3894649608388265,22.937980186983854,49.70629992513765,22.937980186983854
fold1_seed17_all,cv_targets,ADE_vs_floor,complete,eu-locality-048,4716,24.527141180273333,24.897313774880146,1.4867973226103448,87.5561567878882,146.93892931170916,88.06005689575474
fold1_seed17_all,cv_targets,ADE_vs_floor,complete,eu-locality-067,3417,27.31298662823071,28.095521177226605,2.7852643987618664,87.43187736610449,159.15505183698042,88.05258726870653
fold1_seed17_all,cv_targets,ADE_vs_floor,complete,eu-locality-074,67309,17.76229903106156,18.178618421538587,2.2901596855334216,58.39232297980113,123.73604282071877,59.49381306100392
fold1_seed17_all,cv_targets,ADE_vs_floor,complete,eu-locality-082,582,9.981950231375123,10.133731278395269,1.4977804606259637,46.30650206106486,88.77064559267427,46.30650206106486
fold1_seed17_all,cv_targets,ADE_vs_floor,complete,eu-locality-112,2417,19.383617075320583,19.982638893676565,2.9977112709850373,65.437979017508,169.05702310244467,68.16569900614174
fold1_seed17_all,cv_targets,ADE_vs_floor,complete,eu-locality-126,3637,17.96382438137136,18.329727838498602,1.9962296240903399,78.91579503555991,153.42605942889688,79.33620099124832
fold1_seed17_all,cv_targets,ADE_vs_CV,all,eu-locality-008,157961,17.12613041626265,18.214515006924465,5.975369589846624,60.640325977086626,124.40336063972327,63.9700524103003
fold1_seed17_all,cv_targets,ADE_vs_CV,all,eu-locality-020,1225,6.412210190941962,6.529874789510041,1.8019426460841537,20.950455289077674,42.41115215338725,21.020763749430696
fold1_seed17_all,cv_targets,ADE_vs_CV,all,eu-locality-048,8058,24.723593189091172,26.698045849916497,7.395495055798252,84.99637064138004,147.28198384677367,89.55098636922551
fold1_seed17_all,cv_targets,ADE_vs_CV,all,eu-locality-067,6903,26.768877503722898,29.011553933538778,7.730287164050309,87.58427890742966,160.46757978837815,93.29868317030169
fold1_seed17_all,cv_targets,ADE_vs_CV,all,eu-locality-074,102348,18.262545659544806,19.761464600296893,7.585059969338348,60.620934556690486,125.36014513523256,64.81408896393752
fold1_seed17_all,cv_targets,ADE_vs_CV,all,eu-locality-082,1368,13.15646380183239,13.688548886436024,3.887081742688425,51.33307131828658,99.68977167861865,51.85945295918717
fold1_seed17_all,cv_targets,ADE_vs_CV,all,eu-locality-112,5004,23.14446278070217,24.679682084525158,6.220579740715593,82.50413340097491,181.26239158697405,86.2710070848162
fold1_seed17_all,cv_targets,ADE_vs_CV,all,eu-locality-126,5790,18.509761594828866,19.860903597678185,6.803023821168297,82.03220049841617,153.09993037598213,86.5533275336093
fold1_seed17_all,cv_targets,ADE_vs_CV,easy,eu-locality-008,39889,1.6104738799946825,1.791172498853141,10.088286805104307,2.9980000788661685,3.4285367510313813,3.2504176960159774
fold1_seed17_all,cv_targets,ADE_vs_CV,easy,eu-locality-020,593,1.2402464908011586,1.2706472215919324,2.392539036341357,3.0442506244225767,3.3906395485198555,3.051349724629029
fold1_seed17_all,cv_targets,ADE_vs_CV,easy,eu-locality-048,1582,1.623768426511244,1.7551327263969017,7.484579252039502,3.0750238570913164,4.194774292721845,3.2298308573246963
fold1_seed17_all,cv_targets,ADE_vs_CV,easy,eu-locality-067,1219,1.5762192674916482,1.6528940070695597,4.638817688851649,3.1153704513152674,3.44786713669118,3.222473275402277
fold1_seed17_all,cv_targets,ADE_vs_CV,easy,eu-locality-074,17048,1.9400503059220287,2.0239574238081066,4.145695798689553,3.372922620479912,6.286824339426928,3.3016095862663026
fold1_seed17_all,cv_targets,ADE_vs_CV,easy,eu-locality-082,513,1.5040006265910413,1.6221340438704122,7.282592811966671,2.964743488814622,3.3963414460134995,3.137173321764387
fold1_seed17_all,cv_targets,ADE_vs_CV,easy,eu-locality-112,571,1.9402357477706864,2.110763890677913,8.0789776469247,3.2101180542114545,3.7999425096836634,3.3318797717711783
fold1_seed17_all,cv_targets,ADE_vs_CV,easy,eu-locality-126,2160,1.3094094712967508,1.4931553251754432,12.305876741731648,2.8862794089359536,3.402749715651907,3.15811922069773
fold1_seed17_all,cv_targets,ADE_vs_CV,hard,eu-locality-008,28100,56.36465502215029,60.74188321281993,7.2062767223288855,129.6803900766781,217.45099120040157,138.48767980783674
fold1_seed17_all,cv_targets,ADE_vs_CV,hard,eu-locality-020,30,43.55229376787365,43.81825835804657,0.6069720708652526,64.72063289570352,69.65016417684733,64.04793996418368
fold1_seed17_all,cv_targets,ADE_vs_CV,hard,eu-locality-048,2478,58.70604442094947,63.88573915651315,8.107747995016524,126.71115492233669,211.76191803930743,138.97729297348553
fold1_seed17_all,cv_targets,ADE_vs_CV,hard,eu-locality-067,2296,59.38848826413683,65.07172046247634,8.733797351518845,134.92211300701905,207.89093610426318,143.40335944857748
fold1_seed17_all,cv_targets,ADE_vs_CV,hard,eu-locality-074,19310,55.5060782584163,60.351879335065945,8.029246363226527,127.85585602958072,229.50660451592555,136.81762092091788
fold1_seed17_all,cv_targets,ADE_vs_CV,hard,eu-locality-082,184,53.67557571300728,55.75797833667997,3.734716870648802,111.15642414153585,199.45076524670506,112.9711774505625
fold1_seed17_all,cv_targets,ADE_vs_CV,hard,eu-locality-112,1153,66.4917170322139,70.01758802603055,5.035693306810051,171.97692338953817,282.2924395893853,174.675987810338
fold1_seed17_all,cv_targets,ADE_vs_CV,hard,eu-locality-126,1110,69.2580124557184,74.02161712516786,6.4354236700805645,153.41524824807172,234.6020391416837,160.69598223874476
fold1_seed17_all,cv_targets,ADE_vs_matched_cv_target,all,eu-locality-008,157961,17.12613041626265,17.12613041626265,0.0,60.640325977086626,124.40336063972327,60.640325977086626
fold1_seed17_all,cv_targets,ADE_vs_matched_cv_target,all,eu-locality-020,1225,6.412210190941962,6.412210190941962,0.0,20.950455289077674,42.41115215338725,20.950455289077674
fold1_seed17_all,cv_targets,ADE_vs_matched_cv_target,all,eu-locality-048,8058,24.723593189091172,24.723593189091172,0.0,84.99637064138004,147.28198384677367,84.99637064138004
fold1_seed17_all,cv_targets,ADE_vs_matched_cv_target,all,eu-locality-067,6903,26.768877503722898,26.768877503722898,0.0,87.58427890742966,160.46757978837815,87.58427890742966
fold1_seed17_all,cv_targets,ADE_vs_matched_cv_target,all,eu-locality-074,102348,18.262545659544806,18.262545659544806,0.0,60.620934556690486,125.36014513523256,60.620934556690486
fold1_seed17_all,cv_targets,ADE_vs_matched_cv_target,all,eu-locality-082,1368,13.15646380183239,13.15646380183239,0.0,51.33307131828658,99.68977167861865,51.33307131828658
fold1_seed17_all,cv_targets,ADE_vs_matched_cv_target,all,eu-locality-112,5004,23.14446278070217,23.14446278070217,0.0,82.50413340097491,181.26239158697405,82.50413340097491
fold1_seed17_all,cv_targets,ADE_vs_matched_cv_target,all,eu-locality-126,5790,18.509761594828866,18.509761594828866,0.0,82.03220049841617,153.09993037598213,82.03220049841617
fold1_seed17_all,cv_targets,ADE_vs_matched_cv_target,easy,eu-locality-008,39889,1.6104738799946825,1.6104738799946825,0.0,2.9980000788661685,3.4285367510313813,2.9980000788661685
fold1_seed17_all,cv_targets,ADE_vs_matched_cv_target,easy,eu-locality-020,593,1.2402464908011586,1.2402464908011586,0.0,3.0442506244225767,3.3906395485198555,3.0442506244225767
fold1_seed17_all,cv_targets,ADE_vs_matched_cv_target,easy,eu-locality-048,1582,1.623768426511244,1.623768426511244,0.0,3.0750238570913164,4.194774292721845,3.0750238570913164
fold1_seed17_all,cv_targets,ADE_vs_matched_cv_target,easy,eu-locality-067,1219,1.5762192674916482,1.5762192674916482,0.0,3.1153704513152674,3.44786713669118,3.1153704513152674
fold1_seed17_all,cv_targets,ADE_vs_matched_cv_target,easy,eu-locality-074,17048,1.9400503059220287,1.9400503059220287,0.0,3.372922620479912,6.286824339426928,3.372922620479912
fold1_seed17_all,cv_targets,ADE_vs_matched_cv_target,easy,eu-locality-082,513,1.5040006265910413,1.5040006265910413,0.0,2.964743488814622,3.3963414460134995,2.964743488814622
fold1_seed17_all,cv_targets,ADE_vs_matched_cv_target,easy,eu-locality-112,571,1.9402357477706864,1.9402357477706864,0.0,3.2101180542114545,3.7999425096836634,3.2101180542114545
fold1_seed17_all,cv_targets,ADE_vs_matched_cv_target,easy,eu-locality-126,2160,1.3094094712967508,1.3094094712967508,0.0,2.8862794089359536,3.402749715651907,2.8862794089359536
fold1_seed17_all,cv_targets,ADE_vs_matched_cv_target,hard,eu-locality-008,28100,56.36465502215029,56.36465502215029,0.0,129.6803900766781,217.45099120040157,129.6803900766781
fold1_seed17_all,cv_targets,ADE_vs_matched_cv_target,hard,eu-locality-020,30,43.55229376787365,43.55229376787365,0.0,64.72063289570352,69.65016417684733,64.72063289570352
fold1_seed17_all,cv_targets,ADE_vs_matched_cv_target,hard,eu-locality-048,2478,58.70604442094947,58.70604442094947,0.0,126.71115492233669,211.76191803930743,126.71115492233669
fold1_seed17_all,cv_targets,ADE_vs_matched_cv_target,hard,eu-locality-067,2296,59.38848826413683,59.38848826413683,0.0,134.92211300701905,207.89093610426318,134.92211300701905
fold1_seed17_all,cv_targets,ADE_vs_matched_cv_target,hard,eu-locality-074,19310,55.5060782584163,55.5060782584163,0.0,127.85585602958072,229.50660451592555,127.85585602958072
fold1_seed17_all,cv_targets,ADE_vs_matched_cv_target,hard,eu-locality-082,184,53.67557571300728,53.67557571300728,0.0,111.15642414153585,199.45076524670506,111.15642414153585
fold1_seed17_all,cv_targets,ADE_vs_matched_cv_target,hard,eu-locality-112,1153,66.4917170322139,66.4917170322139,0.0,171.97692338953817,282.2924395893853,171.97692338953817
fold1_seed17_all,cv_targets,ADE_vs_matched_cv_target,hard,eu-locality-126,1110,69.2580124557184,69.2580124557184,0.0,153.41524824807172,234.6020391416837,153.41524824807172
fold1_seed17_all,cv_targets,ADE_vs_matched_cv_target,complete,eu-locality-008,97352,15.410691635427005,15.410691635427005,0.0,56.24060008494714,112.76734783068905,56.24060008494714
fold1_seed17_all,cv_targets,ADE_vs_matched_cv_target,complete,eu-locality-020,364,6.751880804927758,6.751880804927758,0.0,22.937980186983854,49.70629992513765,22.937980186983854
fold1_seed17_all,cv_targets,ADE_vs_matched_cv_target,complete,eu-locality-048,4716,24.527141180273333,24.527141180273333,0.0,87.5561567878882,146.93892931170916,87.5561567878882
fold1_seed17_all,cv_targets,ADE_vs_matched_cv_target,complete,eu-locality-067,3417,27.31298662823071,27.31298662823071,0.0,87.43187736610449,159.15505183698042,87.43187736610449
fold1_seed17_all,cv_targets,ADE_vs_matched_cv_target,complete,eu-locality-074,67309,17.76229903106156,17.76229903106156,0.0,58.39232297980113,123.73604282071877,58.39232297980113
fold1_seed17_all,cv_targets,ADE_vs_matched_cv_target,complete,eu-locality-082,582,9.981950231375123,9.981950231375123,0.0,46.30650206106486,88.77064559267427,46.30650206106486
fold1_seed17_all,cv_targets,ADE_vs_matched_cv_target,complete,eu-locality-112,2417,19.383617075320583,19.383617075320583,0.0,65.437979017508,169.05702310244467,65.437979017508
fold1_seed17_all,cv_targets,ADE_vs_matched_cv_target,complete,eu-locality-126,3637,17.96382438137136,17.96382438137136,0.0,78.91579503555991,153.42605942889688,78.91579503555991
fold1_seed17_all,cv_targets,FDE_vs_floor,all,eu-locality-008,121088,33.16436055541302,33.91225640281392,2.20538509298025,128.5002037158555,261.77682010637466,128.93699572575338
fold1_seed17_all,cv_targets,FDE_vs_floor,all,eu-locality-020,622,14.312425958807475,14.489826715495072,1.2243124791677995,51.424750580148505,102.34943144507893,51.424750580148505
fold1_seed17_all,cv_targets,FDE_vs_floor,all,eu-locality-048,5582,53.437474540911786,54.262207295542225,1.5199027015957656,200.28790019669847,329.6279895329149,201.83937703662744
fold1_seed17_all,cv_targets,FDE_vs_floor,all,eu-locality-067,4600,56.95636679262237,58.56933999394773,2.7539548874753184,194.26787276322682,360.5719324022884,195.84787627467875
fold1_seed17_all,cv_targets,FDE_vs_floor,all,eu-locality-074,81289,37.02983748532994,37.96555614940448,2.4646515393906943,128.12696776108226,264.3674274359901,130.52907007372093
fold1_seed17_all,cv_targets,FDE_vs_floor,all,eu-locality-082,859,24.362271213895774,24.797176781093494,1.7538511381235633,112.62203890720869,229.79762677801716,113.0556753805091
fold1_seed17_all,cv_targets,FDE_vs_floor,all,eu-locality-112,3719,44.248701072428524,45.640299092646295,3.04905543540136,166.87756006443732,400.66163220090374,167.32356712735108
fold1_seed17_all,cv_targets,FDE_vs_floor,all,eu-locality-126,4579,36.53137692575622,37.40832865274205,2.3442686657468403,173.34695827803273,349.48587338392406,174.73891138116818
fold1_seed17_all,floor_utility,ADE_vs_floor,all,eu-locality-008,157961,17.179534108156773,17.395796821555276,1.2431894647707664,60.66496295991188,124.42494907268069,60.839020798358376
fold1_seed17_all,floor_utility,ADE_vs_floor,all,eu-locality-020,1225,6.412542261789658,6.45284690000414,0.6246024249305537,20.950455289077674,42.41115215338725,20.950455289077674
fold1_seed17_all,floor_utility,ADE_vs_floor,all,eu-locality-048,8058,24.74703712662784,25.165144698191387,1.6614550664339922,85.0407475449688,147.28198384677367,85.95711107357468
fold1_seed17_all,floor_utility,ADE_vs_floor,all,eu-locality-067,6903,26.775088133481734,27.32588816592067,2.015671106807293,87.73624167513663,160.46757978837815,88.5042343006725
fold1_seed17_all,floor_utility,ADE_vs_floor,all,eu-locality-074,102348,18.290928121422812,18.630400216981688,1.82214064971854,60.66412419118746,125.3325200463037,61.57372433113355
fold1_seed17_all,floor_utility,ADE_vs_floor,all,eu-locality-082,1368,13.177914411988791,13.294846095216887,0.8795264149027204,51.33307131828658,99.68977167861865,51.33307131828658
fold1_seed17_all,floor_utility,ADE_vs_floor,all,eu-locality-112,5004,23.217439334165924,23.644898546243283,1.8078284888444762,82.50413340097491,181.26239158697405,83.55800123644538
fold1_seed17_all,floor_utility,ADE_vs_floor,all,eu-locality-126,5790,18.537328909707924,18.80554261178729,1.4262481419241246,82.03220049841617,153.09993037598213,82.61895771370641
fold1_seed17_all,floor_utility,ADE_vs_floor,easy,eu-locality-008,39889,1.6295847169124287,1.725511647012295,5.559332518326543,3.019392306600577,3.418159579528476,3.103640660084443
fold1_seed17_all,floor_utility,ADE_vs_floor,easy,eu-locality-020,593,1.240932471894628,1.260600786955964,1.5602334430418696,3.0442506244225767,3.3906395485198555,3.0442506244225767
fold1_seed17_all,floor_utility,ADE_vs_floor,easy,eu-locality-048,1582,1.6400523280358035,1.6923567216453617,3.0906246266275472,3.0894957092308175,4.194774292721845,3.086517584966639
fold1_seed17_all,floor_utility,ADE_vs_floor,easy,eu-locality-067,1219,1.5862415678827353,1.6070554939116386,1.2951591346880842,3.125280103751406,3.44786713669118,3.125280103751406
fold1_seed17_all,floor_utility,ADE_vs_floor,easy,eu-locality-074,17048,1.9555416169765725,2.0068201574667865,2.555213545141144,3.3629001134398364,6.1534703241011925,3.313793954878173
fold1_seed17_all,floor_utility,ADE_vs_floor,easy,eu-locality-082,513,1.5306577491222844,1.5710258646135113,2.5695385671551607,3.006791214140704,3.399770284704364,2.9984720219030083
fold1_seed17_all,floor_utility,ADE_vs_floor,easy,eu-locality-112,571,1.9591521005364965,2.0188449440994947,2.956781982562018,3.2012554596203366,3.7999425096836634,3.178153114730163
fold1_seed17_all,floor_utility,ADE_vs_floor,easy,eu-locality-126,2160,1.3273344492343637,1.416586091380992,6.300474266242384,2.893565395311695,3.373332754823668,2.9703261774895435
fold1_seed17_all,floor_utility,ADE_vs_floor,hard,eu-locality-008,28100,56.411589718090895,57.33589933866362,1.6120957920501944,129.6803900766781,217.45099120040157,132.85994836123012
fold1_seed17_all,floor_utility,ADE_vs_floor,hard,eu-locality-020,30,43.55229376787365,43.55229376787365,0.0,64.72063289570352,69.65016417684733,64.72063289570352
fold1_seed17_all,floor_utility,ADE_vs_floor,hard,eu-locality-048,2478,58.73359720877843,60.00802002288227,2.123754147558743,126.61058852750001,211.76191803930743,129.86404667789589
fold1_seed17_all,floor_utility,ADE_vs_floor,hard,eu-locality-067,2296,59.40031545905925,61.1445543325057,2.8526479463097054,134.92211300701905,207.89093610426318,136.10693578016483
fold1_seed17_all,floor_utility,ADE_vs_floor,hard,eu-locality-074,19310,55.54277790120217,56.85751081358682,2.312329353803644,127.73447404427267,229.50660451592555,129.22709705622097
fold1_seed17_all,floor_utility,ADE_vs_floor,hard,eu-locality-082,184,53.676838915313255,54.04095437650237,0.6737768890096363,111.15642414153585,199.45076524670506,111.15642414153585
fold1_seed17_all,floor_utility,ADE_vs_floor,hard,eu-locality-112,1153,66.53151421723615,67.37662499884892,1.2543085701119838,171.97692338953817,282.2924395893853,172.32982222631605
fold1_seed17_all,floor_utility,ADE_vs_floor,hard,eu-locality-126,1110,69.26947464926785,70.11498534016307,1.2058915605461906,153.41524824807172,234.6020391416837,153.240353553536
fold1_seed17_all,floor_utility,ADE_vs_floor,complete,eu-locality-008,97352,15.477061185021485,15.6954100347444,1.391163717542665,56.28192958861084,112.8581670563509,56.042965125667955
fold1_seed17_all,floor_utility,ADE_vs_floor,complete,eu-locality-020,364,6.75193267523773,6.847017716967447,1.388707400217315,22.937980186983854,49.70629992513765,22.937980186983854
fold1_seed17_all,floor_utility,ADE_vs_floor,complete,eu-locality-048,4716,24.559711027509177,24.897313774880146,1.3559806106937855,87.71462321552522,146.93892931170916,88.06005689575474
fold1_seed17_all,floor_utility,ADE_vs_floor,complete,eu-locality-067,3417,27.317760288995498,28.095521177226605,2.768273574015556,87.49455596529795,159.15505183698042,88.05258726870653
fold1_seed17_all,floor_utility,ADE_vs_floor,complete,eu-locality-074,67309,17.796386932063367,18.178618421538587,2.1026432295995656,58.44885383472552,123.73604282071877,59.49381306100392
fold1_seed17_all,floor_utility,ADE_vs_floor,complete,eu-locality-082,582,10.007711494333046,10.133731278395269,1.2435674540817176,46.30650206106486,88.77064559267427,46.30650206106486
fold1_seed17_all,floor_utility,ADE_vs_floor,complete,eu-locality-112,2417,19.483732349671065,19.982638893676565,2.496699993729945,65.437979017508,169.05702310244467,68.16569900614174
fold1_seed17_all,floor_utility,ADE_vs_floor,complete,eu-locality-126,3637,17.998684637187754,18.329727838498602,1.8060453719097036,78.91579503555991,153.42605942889688,79.33620099124832
fold1_seed17_all,floor_utility,ADE_vs_CV,all,eu-locality-008,157961,17.179534108156773,18.214515006924465,5.682176540930306,60.66496295991188,124.42494907268069,63.9700524103003
fold1_seed17_all,floor_utility,ADE_vs_CV,all,eu-locality-020,1225,6.412542261789658,6.529874789510041,1.7968572369698843,20.950455289077674,42.41115215338725,21.020763749430696
fold1_seed17_all,floor_utility,ADE_vs_CV,all,eu-locality-048,8058,24.74703712662784,26.698045849916497,7.3076836194539645,85.0407475449688,147.28198384677367,89.55098636922551
fold1_seed17_all,floor_utility,ADE_vs_CV,all,eu-locality-067,6903,26.775088133481734,29.011553933538778,7.708879728333273,87.73624167513663,160.46757978837815,93.29868317030169
fold1_seed17_all,floor_utility,ADE_vs_CV,all,eu-locality-074,102348,18.290928121422812,19.761464600296893,7.441434674087811,60.66412419118746,125.3325200463037,64.81408896393752
fold1_seed17_all,floor_utility,ADE_vs_CV,all,eu-locality-082,1368,13.177914411988791,13.688548886436024,3.730376964597182,51.33307131828658,99.68977167861865,51.85945295918717
fold1_seed17_all,floor_utility,ADE_vs_CV,all,eu-locality-112,5004,23.217439334165924,24.679682084525158,5.924884872305958,82.50413340097491,181.26239158697405,86.2710070848162
fold1_seed17_all,floor_utility,ADE_vs_CV,all,eu-locality-126,5790,18.537328909707924,19.860903597678185,6.664221904410194,82.03220049841617,153.09993037598213,86.5533275336093
fold1_seed17_all,floor_utility,ADE_vs_CV,easy,eu-locality-008,39889,1.6295847169124287,1.791172498853141,9.021341163074714,3.019392306600577,3.418159579528476,3.2504176960159774
fold1_seed17_all,floor_utility,ADE_vs_CV,easy,eu-locality-020,593,1.240932471894628,1.2706472215919324,2.338552289916973,3.0442506244225767,3.3906395485198555,3.051349724629029
fold1_seed17_all,floor_utility,ADE_vs_CV,easy,eu-locality-048,1582,1.6400523280358035,1.7551327263969017,6.556791781630434,3.0894957092308175,4.194774292721845,3.2298308573246963
fold1_seed17_all,floor_utility,ADE_vs_CV,easy,eu-locality-067,1219,1.5862415678827353,1.6528940070695597,4.032469045307597,3.125280103751406,3.44786713669118,3.222473275402277
fold1_seed17_all,floor_utility,ADE_vs_CV,easy,eu-locality-074,17048,1.9555416169765725,2.0239574238081066,3.380298717094987,3.3629001134398364,6.1534703241011925,3.3016095862663026
fold1_seed17_all,floor_utility,ADE_vs_CV,easy,eu-locality-082,513,1.5306577491222844,1.6221340438704122,5.639256206587307,3.006791214140704,3.399770284704364,3.137173321764387
fold1_seed17_all,floor_utility,ADE_vs_CV,easy,eu-locality-112,571,1.9591521005364965,2.110763890677913,7.1827924862180375,3.2012554596203366,3.7999425096836634,3.3318797717711783
fold1_seed17_all,floor_utility,ADE_vs_CV,easy,eu-locality-126,2160,1.3273344492343637,1.4931553251754432,11.105400298632418,2.893565395311695,3.373332754823668,3.15811922069773
fold1_seed17_all,floor_utility,ADE_vs_CV,hard,eu-locality-008,28100,56.411589718090895,60.74188321281993,7.129007639682627,129.6803900766781,217.45099120040157,138.48767980783674
fold1_seed17_all,floor_utility,ADE_vs_CV,hard,eu-locality-020,30,43.55229376787365,43.81825835804657,0.6069720708652526,64.72063289570352,69.65016417684733,64.04793996418368
fold1_seed17_all,floor_utility,ADE_vs_CV,hard,eu-locality-048,2478,58.73359720877843,63.88573915651315,8.06461976609918,126.61058852750001,211.76191803930743,138.97729297348553
fold1_seed17_all,floor_utility,ADE_vs_CV,hard,eu-locality-067,2296,59.40031545905925,65.07172046247634,8.715621721862277,134.92211300701905,207.89093610426318,143.40335944857748
fold1_seed17_all,floor_utility,ADE_vs_CV,hard,eu-locality-074,19310,55.54277790120217,60.351879335065945,7.968436918367128,127.73447404427267,229.50660451592555,136.81762092091788
fold1_seed17_all,floor_utility,ADE_vs_CV,hard,eu-locality-082,184,53.676838915313255,55.75797833667997,3.732451361131317,111.15642414153585,199.45076524670506,112.9711774505625
fold1_seed17_all,floor_utility,ADE_vs_CV,hard,eu-locality-112,1153,66.53151421723615,70.01758802603055,4.978854466535432,171.97692338953817,282.2924395893853,174.675987810338
fold1_seed17_all,floor_utility,ADE_vs_CV,hard,eu-locality-126,1110,69.26947464926785,74.02161712516786,6.419938742846321,153.41524824807172,234.6020391416837,160.69598223874476
fold1_seed17_all,floor_utility,ADE_vs_matched_cv_target,all,eu-locality-008,157961,17.179534108156773,17.12613041626265,-0.3118257924943135,60.66496295991188,124.42494907268069,60.640325977086626
fold1_seed17_all,floor_utility,ADE_vs_matched_cv_target,all,eu-locality-020,1225,6.412542261789658,6.412210190941962,-0.005178726801013944,20.950455289077674,42.41115215338725,20.950455289077674
fold1_seed17_all,floor_utility,ADE_vs_matched_cv_target,all,eu-locality-048,8058,24.74703712662784,24.723593189091172,-0.09482415180255277,85.0407475449688,147.28198384677367,84.99637064138004
fold1_seed17_all,floor_utility,ADE_vs_matched_cv_target,all,eu-locality-067,6903,26.775088133481734,26.768877503722898,-0.02320093458521022,87.73624167513663,160.46757978837815,87.58427890742966
