group,arm,metric,subset,locality,rows,model_error,reference_error,gain_percent,model_p95,model_p99,reference_p95
fold0_seed29_easy,old_rebased,ADE_vs_CV,all,eu-locality-048,8058,26.543994174946434,26.698045849916497,0.5770147966486672,89.55098636922551,160.18716362070072,89.55098636922551
fold0_seed29_easy,old_rebased,ADE_vs_CV,all,eu-locality-067,6903,28.900545877274496,29.011553933538778,0.382633955142786,93.18088829333526,168.56927310186109,93.29868317030169
fold0_seed29_easy,old_rebased,ADE_vs_CV,all,eu-locality-110,8550,30.3352465940319,30.697946977148565,1.1815134848811137,121.9052045177577,272.09246013351503,121.85948441325701
fold0_seed29_easy,old_rebased,ADE_vs_CV,all,eu-locality-119,5639,28.822440167182368,28.946880038043894,0.4298904431081274,114.3522798565831,201.6878989025234,114.3522798565831
fold0_seed29_easy,old_rebased,ADE_vs_CV,all,eu-locality-124,3550,42.42518681149026,42.613481942133895,0.4418675077979328,186.45287792257716,344.5055271166482,186.45287792257716
fold0_seed29_easy,old_rebased,ADE_vs_CV,easy,eu-locality-007,2133,1.7612302406787357,1.8525004364762494,4.926865009064407,4.211107761297927,4.673686581224021,4.355450553983238
fold0_seed29_easy,old_rebased,ADE_vs_CV,easy,eu-locality-008,52276,2.121950544921367,2.3343046202023725,9.097102128110224,4.207610806048515,4.632340338917156,4.477191635123733
fold0_seed29_easy,old_rebased,ADE_vs_CV,easy,eu-locality-020,695,1.6324875356980062,1.6834998531827923,3.030134952987562,4.272902529712657,4.645577515453056,4.294862621440125
fold0_seed29_easy,old_rebased,ADE_vs_CV,easy,eu-locality-048,2050,2.1227580438667446,2.2919612794697164,7.382464839987168,4.291290091964532,4.691147018233038,4.484449431559784
fold0_seed29_easy,old_rebased,ADE_vs_CV,easy,eu-locality-067,1508,2.0040694416474456,2.126958008841005,5.777667762257432,4.294422176053351,4.63896463857005,4.431771346846858
fold0_seed29_easy,old_rebased,ADE_vs_CV,easy,eu-locality-110,2579,2.1558184244302754,2.356118809479549,8.501285429384552,4.204662309065635,4.599727507459266,4.476255197977273
fold0_seed29_easy,old_rebased,ADE_vs_CV,easy,eu-locality-119,1658,2.154800843122923,2.3455260977767742,8.13144883932998,4.207745121569814,4.6559864623485225,4.423775218674889
fold0_seed29_easy,old_rebased,ADE_vs_CV,easy,eu-locality-124,1006,2.3827823881971195,2.5758364727079335,7.494811357642572,4.296134208619327,4.667200742893196,4.529853536161329
fold0_seed29_easy,old_rebased,ADE_vs_CV,hard,eu-locality-007,1023,41.313595427401296,41.40975627894383,0.23221786405787093,81.24718975645555,114.47062363973248,81.24718975645555
fold0_seed29_easy,old_rebased,ADE_vs_CV,hard,eu-locality-008,36762,52.53478331669617,52.67518424564873,0.2665409356667925,124.33320145770217,215.92904334901505,124.48147963655674
fold0_seed29_easy,old_rebased,ADE_vs_CV,hard,eu-locality-020,47,37.64541412593011,37.60165778915696,-0.11636810541306719,59.47714101421315,69.16719818649797,59.47714101421315
